DD_LOC_ID|MUNICIPIO BBVA
2328|MONTALBANEJO
2329|MONTALBO
101|MONTALVOS
7680|MONTAMARTA
1876|MONTAN
1667|MONTANCHEZ
1877|MONTANEJOS
3416|MONTANUY
2999|MONTARRON
7132|MONTAVERNER
6430|MONTBLANC
6431|MONTBRIO DEL CAMP
994|MONTCADA I REIXAC
995|MONTCLAR
4781|MONTEAGUDO
2330|MONTEAGUDO DE LAS SALINAS
6261|MONTEAGUDO DE LAS VICARIAS
6663|MONTEAGUDO DEL CASTILLO
7322|MONTEALEGRE DE CAMPOS
102|MONTEALEGRE DEL CASTILLO
6864|MONTEARAGON
4917|MONTEDERRAMO
2781|MONTEFRIO
1668|MONTEHERMOSO
4528|MONTEJAQUE
2782|MONTEJICAR
5513|MONTEJO
5960|MONTEJO DE AREVALO
4362|MONTEJO DE LA SIERRA
5961|MONTEJO DE LA VEGA DE SERREZ.
6262|MONTEJO DE TIERMES
3928|MONTELLÀ I MARTINET
6121|MONTELLANO
2083|MONTEMAYOR
7323|MONTEMAYOR DE PILILLA
5514|MONTEMAYOR DEL RIO
715|MONTEMOLIN
6263|MONTENEGRO DE CAMEROS
7984|MONTERDE
6664|MONTERDE DE ALBARRACIN
4918|MONTERREI
4240|MONTERROSO
5962|MONTERRUBIO
5515|MONTERRUBIO DE ARMUÑA
1348|MONTERRUBIO DE LA DEMANDA
716|MONTERRUBIO DE LA SERENA
5516|MONTERRUBIO DE LA SIERRA
7133|MONTESA
6865|MONTESCLAROS
226|MONTESINOS, LOS
996|MONTESQUIU
3929|MONTFERRER I CASTELLBÒ
6432|MONTFERRI
3930|MONTGAI
997|MONTGAT
7134|MONTITXELVO/MONTICHELVO
1999|MONTIEL
717|MONTIJO
2084|MONTILLA
2783|MONTILLANA
3556|MONTIZON
998|MONTMAJOR
999|MONTMANEU
6433|MONTMELL, EL
1000|MONTMELO
3931|MONTOLIU DE LLEIDA
3932|MONTOLIU DE SEGARRA
7985|MONTON
1349|MONTORIO
3933|MONTORNÈS DE SEGARRA
1001|MONTORNÈS DEL VALLÈS
2085|MONTORO
6434|MONT-RAL
2553|MONT-RAS
6435|MONT-ROIG DEL CAMP
7135|MONTROY
1002|MONTSENY
7136|MONTSERRAT
834|MONTUÏRI
2086|MONTURQUE
3417|MONZON
5126|MONZON DE CAMPOS
6866|MORA
6665|MORA DE RUBIELOS
6436|MORA D'EBRE
6437|MORA LA NOVA
1350|MORADILLO DE ROA
2000|MORAL DE CALATRAVA
5963|MORAL DE HORNUEZ
7324|MORAL DE LA REINA
7681|MORAL DE SAYAGO
2784|MORALEDA DE ZAFAYONA
1669|MORALEJA
4363|MORALEJA DE ENMEDIO
7325|MORALEJA DE LAS PANADERAS
501|MORALEJA DE MATACABRAS
7682|MORALEJA DE SAYAGO
7683|MORALEJA DEL VINO
7326|MORALES DE CAMPOS
7684|MORALES DE REY
7685|MORALES DE TORO
7686|MORALES DE VALVERDE
7687|MORALES DEL VINO
7688|MORALINA
4364|MORALZARZAL
5299|MORAÑA
5517|MORASVERDES
7986|MORATA DE JALON
7987|MORATA DE JILOCA
4365|MORATA DE TAJUÑA
4583|MORATALLA
3000|MORATILLA DE LOS MELEROS
5127|MORATINOS
1670|MORCILLO
5000|MORCIN
33|MOREDA DE ALAVA/MOREDA ARABA
2785|MORELABOR
6438|MORELL, EL
1878|MORELLA
3001|MORENILLA
4782|MORENTIN
718|MORERA, LA
6439|MORERA DE MONTSANT, LA
7689|MORERUELA DE LOS INFANZONES
7690|MORERUELA DE TABARA
7988|MORES
7535|MORGA
2087|MORILES
5518|MORILLE
5519|MORIÑIGO
5520|MORISCOS
6264|MORON DE ALMAZAN
6122|MORON DE LA FRONTERA
5521|MORONTA
7989|MOROS
5300|MOS
6666|MOSCARDON
6667|MOSQUERUELA
4366|MOSTOLES
2331|MOTA DE ALTAREJOS
2332|MOTA DEL CUERVO
7327|MOTA DEL MARQUES
2333|MOTILLA DEL PALANCAR
103|MOTILLEJA
2786|MOTRIL
2334|MOYA (CUENCA)
5246|MOYA (LAS PALMAS)
7990|MOYUELA
5522|MOZARBEZ
5964|MOZONCILLO
7991|MOZOTA
7328|MUCIENTES
5128|MUDA
7329|MUDARRA, LA
3002|MUDUEX
7992|MUEL
7993|MUELA, LA
7691|MUELAS DE LOS CABALLEROS
7692|MUELAS DEL PAN
4783|MUES
7693|MUGA DE SAYAGO
2169|MUGARDOS
4919|MUIÑOS
4584|MULA
7536|MUNDAKA
7994|MUNEBREGA
104|MUNERA
7537|MUNGIA
6668|MUNIESA
4129|MUNILLA
7538|MUNITIBAR-ARBATZEGI GERRIKAITZ
1003|MUNTANYOLA
502|MUÑANA
503|MUÑICO
504|MUÑOGALINDO
505|MUÑOGRANDE
506|MUÑOMER DEL PECO
5965|MUÑOPEDRO
507|MUÑOPEPE
508|MUÑOSANCHO
509|MUÑOTELLO
5966|MUÑOVEROS
1004|MURA
4241|MURAS
4784|MURCHANTE
4585|MURCIA
7995|MURERO
3686|MURIAS DE PAREDES
7330|MURIEL
6265|MURIEL DE LA FUENTE
6266|MURIEL VIEJO
4785|MURIETA
7996|MURILLO DE GALLEGO
4130|MURILLO DE RIO LEZA
4786|MURILLO EL CUENDE
4787|MURILLO EL FRUTO
227|MURLA
835|MURO
4131|MURO DE AGUAS
228|MURO DE ALCOY
4132|MURO EN CAMEROS
2170|MUROS
5001|MUROS DE NALON
2787|MURTAS
7539|MURUETA
4788|MURUZABAL
7137|MUSEROS
7540|MUSKIZ
3189|MUTILOA
3190|MUTRIKU
229|MUTXAMEL
2171|MUXIA
7541|MUXIKA
7542|NABARNIZ
342|NACIMIENTO
6267|NAFRIA DE UCERO
4133|NAJERA
4134|NALDA
3934|NALEC
6867|NAMBROCA
7138|NAQUERA
2335|NARBONETA
2172|NARON
510|NARRILLOS DEL ALAMO
511|NARRILLOS DEL REBOLLAR
6268|NARROS
5523|NARROS DE MATALAYEGUA
512|NARROS DE SALDUEÑA
513|NARROS DEL CASTILLO
514|NARROS DEL PUERTO
3935|NAUT ARAN
5002|NAVA
3265|NAVA, LA
515|NAVA DE AREVALO
5524|NAVA DE BEJAR
5525|NAVA DE FRANCIA
5967|NAVA DE LA ASUNCION
6868|NAVA DE RICOMALILLO, LA
1351|NAVA DE ROA
719|NAVA DE SANTIAGO, LA
5526|NAVA DE SOTROBAL
516|NAVA DEL BARCO
7331|NAVA DEL REY
5527|NAVACARROS
517|NAVACEPEDILLA DE CORNEJA
4367|NAVACERRADA
1671|NAVACONCEJO
518|NAVADIJOS
519|NAVAESCURIAL
5968|NAVAFRIA
6869|NAVAHERMOSA
520|NAVAHONDILLA
1879|NAVAJAS
4135|NAVAJUN
3418|NAVAL
521|NAVALACRUZ
4368|NAVALAFUENTE
4369|NAVALAGAMELLA
6870|NAVALCAN
4370|NAVALCARNERO
6269|NAVALENO
5528|NAVALES
5969|NAVALILLA
5970|NAVALMANZANO
522|NAVALMORAL
5529|NAVALMORAL DE BEJAR
1672|NAVALMORAL DE LA MATA
6871|NAVALMORALEJO
6872|NAVALMORALES, LOS
523|NAVALONGUILLA
524|NAVALOSA
525|NAVALPERAL DE PINARES
526|NAVALPERAL DE TORMES
2001|NAVALPINO
6873|NAVALUCILLOS, LOS
527|NAVALUENGA
1673|NAVALVILLAR DE IBOR
720|NAVALVILLAR DE PELA
5530|NAVAMORALES
6874|NAVAMORCUENDE
528|NAVAQUESERA
1005|NAVARCLES
7997|NAVARDUN
5971|NAVARES DE AYUSO
5972|NAVARES DE ENMEDIO
5973|NAVARES DE LAS CUEVAS
34|NAVARIDAS
529|NAVARREDONDA DE GREDOS
5531|NAVARREDONDA DE LA RINCONADA
4371|NAVARREDONDA Y SAN MAMES
530|NAVARREDONDILLA
7139|NAVARRES
4136|NAVARRETE
531|NAVARREVISCA
1006|NAVÀS
1352|NAVAS DE BUREBA
2002|NAVAS DE ESTENA
3003|NAVAS DE JADRAQUE, LAS
105|NAVAS DE JORQUERA
6123|NAVAS DE LA CONCEPCION, LAS
5974|NAVAS DE ORO
5975|NAVAS DE RIOFRIO
5976|NAVAS DE SAN ANTONIO
3557|NAVAS DE SAN JUAN
1674|NAVAS DEL MADROÑO
532|NAVAS DEL MARQUES, LAS
4372|NAVAS DEL REY
4789|NAVASCUES/NABASKOZE
5532|NAVASFRIAS
2554|NAVATA
533|NAVATALGORDO
534|NAVATEJARES
3936|NAVÈS
1675|NAVEZUELAS
5003|NAVIA
4242|NAVIA DE SUARNA
7694|NAVIANOS DE VALVERDE
4790|NAZAR
1353|NEBREDA
2173|NEDA
3004|NEGREDO
2174|NEGREIRA
5533|NEGRILLA DE PALENCIA
4243|NEGUEIRA DE MUÑIZ
1354|NEILA
535|NEILA DE SAN MIGUEL
6270|NEPAS
4529|NERJA
106|NERPIO
3266|NERVA
4137|NESTARES
2788|NEVADA
5301|NEVES, AS
3267|NIEBLA
5977|NIEVA
4138|NIEVA DE CAMEROS
5302|NIGRAN
2789|NIGÜELAS
7998|NIGÜELLA
536|NIHARRA
343|NIJAR
2790|NIVAR
8121|NO DISPONIBLE
4791|NOAIN (VALLE ELORZ)/NOAIN
3558|NOALEJO
6875|NOBLEJAS
3687|NOCEDA DEL BIERZO
6876|NOEZ
4244|NOGAIS, AS
5129|NOGAL DE LAS HUERTAS
721|NOGALES
4920|NOGUEIRA DE RAMUIN
6669|NOGUERA DE ALBARRACIN
6670|NOGUERAS
6671|NOGUERUELAS
2175|NOIA
5790|NOJA
6271|NOLAY
6877|NOMBELA
7999|NOMBREVILLA
8000|NONASPE
5004|NOREÑA
1007|NOU DE BERGUEDÀ, LA
6440|NOU DE GAIÀ, LA
3419|NOVALES
8001|NOVALLAS
230|NOVELDA
7140|NOVELE/NOVETLÈ
6878|NOVES
6272|NOVIERCAS
8002|NOVILLAS
231|NUCIA, LA
3420|NUENO
2088|NUEVA CARTEYA
7332|NUEVA VILLA DE LAS TORRES
8003|NUEVALOS
4373|NUEVO BAZTAN
8004|NUEZ DE EBRO
1880|NULES
6441|NULLES
6879|NUMANCIA DE LA SAGRA
6880|NUÑO GOMEZ
1676|NUÑOMORAL
4792|OBANOS
2089|OBEJO
6672|OBON
6881|OCAÑA
3005|OCENTEJO
4793|OCHAGAVIA/OTSAGABIA
4139|OCHANDURI
4794|OCO
4140|OCON
3937|ODÈN
1008|ÒDENA
4795|ODIETA
6673|ODON
3688|OENCIA
2555|OGASSA
2791|OGIJARES
344|OHANES
5303|OIA
3191|OIARTZUN
4921|OIMBRA
4796|OITZ
4141|OJACASTRO
4530|OJEN
4586|OJOS
6674|OJOS NEGROS
537|OJOS-ALBOS
35|OKONDO
3192|OLABERRIA
4797|OLAIBAR
4798|OLAZTI/OLAZAGUTIA
6675|OLBA
5130|OLEA DE BOEDO
2176|OLEIROS
4799|OLEJUA
1009|OLÈRDOLA
1010|OLESA DE BONESVALLS
1011|OLESA DE MONTSERRAT
3938|OLIANA
6882|OLIAS DEL REY
6676|OLIETE
3939|OLIOLA
4800|OLITE/ERRIBERRI
3940|OLIUS
7141|OLIVA
5247|OLIVA, LA
722|OLIVA DE LA FRONTERA
723|OLIVA DE MERIDA
1677|OLIVA DE PLASENCIA
3006|OLIVAR, EL
6124|OLIVARES
7333|OLIVARES DE DUERO
2336|OLIVARES DE JUCAR
1012|OLIVELLA
724|OLIVENZA
4142|OLLAURI
7142|OLLERIA, L'
4801|OLLO
3007|OLMEDA DE COBETA
3008|OLMEDA DE JADRAQUE, LA
2337|OLMEDA DE LA CUESTA
4374|OLMEDA DE LAS FUENTES
2338|OLMEDA DEL REY
2339|OLMEDILLA DE ALARCON
2340|OLMEDILLA DE ELIZ
1355|OLMEDILLO DE ROA
7334|OLMEDO
5534|OLMEDO DE CAMACES
7695|OLMILLOS DE CASTRO
1356|OLMILLOS DE MUÑO
6677|OLMOS, LOS
7335|OLMOS DE ESGUEVA
5131|OLMOS DE OJEDA
7336|OLMOS DE PEÑAFIEL
7143|OLOCAU
1881|OLOCAU DEL REY
5978|OLOMBRADA
4802|OLORIZ/OLORITZ
1013|OLOST
2556|OLOT
3941|OLUGES, LES
345|OLULA DE CASTRO
346|OLULA DEL RIO
1014|OLVAN
6273|OLVEGA
3421|OLVENA
1786|OLVERA
8005|OLVES
4803|CENDEA DE OLZA/OLTZA ZENDEA
3689|OMAÑAS, LAS
3942|OMELLONS, ELS
3943|OMELLS DE NA GAIA, ELS
6274|ONCALA
1882|ONDA
232|ONDARA
7543|ONDARROA
233|ONIL
5005|ONIS
6883|ONTIGOLA
7144|ONTINYENT
3422|ONTIÑENA
107|ONTUR
3690|ONZONILLA
1357|OÑA
3193|OÑATI
1358|OQUILLAS
234|ORBA
5535|ORBADA, LA
4804|ORBAITZETA
1359|ORBANEJA RIOPICO
4805|ORBARA
538|ORBITA
8006|ORCAJO
2792|ORCE
3559|ORCERA
2177|ORDES
3009|ORDIAL, EL
2557|ORDIS
3194|ORDIZIA
3010|OREA
5979|OREJANA
725|ORELLANA DE LA SIERRA
726|ORELLANA LA VIEJA
3195|ORENDAIN
8007|ORERA
8008|ORES
3196|OREXA
3944|ORGANYÀ
6884|ORGAZ
2793|ORGIVA
347|ORIA
235|ORIHUELA
6678|ORIHUELA DEL TREMEDAL
3197|ORIO
1015|ORIS
4806|ORISOAIN
1016|ORISTÀ
4807|ORKOIEN
3198|ORMAIZTEGI
4808|ORONZ/ORONTZE
6885|OROPESA
1883|OROPESA DEL MAR/ORPESA
2178|OROSO
5715|OROTAVA, LA
4809|OROZ-BETELU/OROTZ-BETELU
7544|OROZKO
1017|ORPI
4810|ORREAGA/RONCESVALLES
6679|ORRIOS
1018|ÒRRIUS
4143|ORTIGOSA DE CAMEROS
5980|ORTIGOSA DE PESTAÑO
5981|ORTIGOSA DEL MONTE
2179|ORTIGUEIRA
7545|ORTUELLA
4375|ORUSCO DE TAJUÑA
236|ORXETA
3945|OS DE BALAGUER
2341|OSA DE LA VEGA
8009|OSEJA
3691|OSEJA DE SAJAMBRE
8010|OSERA DE EBRO
539|OSO, EL
2558|OSOR
5132|OSORNILLO
5133|OSORNO LA MAYOR
108|OSSA DE MONTIEL
3423|OSSO DE CINCA
3946|OSSO DE SIO
6125|OSUNA
4811|OTEIZA
6886|OTERO
7696|OTERO DE BODAS
5982|OTERO DE HERREROS
2794|OTIVAR
7145|OTOS
2795|OTURA
7546|OTXANDIO
4922|OURENSE
4245|OUROL
4246|OUTEIRO DE REI
2180|OUTES
5006|OVIEDO
36|OYON-OION
2181|OZA DOS RIOS
1019|PACS DEL PENEDÈS
2182|PADERNE
4923|PADERNE DE ALLARIZ
540|PADIERNOS
1360|PADILLA DE ABAJO
1361|PADILLA DE ARRIBA
4924|PADRENDA
2183|PADRON
1362|PADRONES DE BUREBA
2796|PADUL
348|PADULES
7146|PAIPORTA
5248|PAJARA
5983|PAJAREJOS
541|PAJARES DE ADAJA
5536|PAJARES DE LA LAGUNA
7697|PAJARES DE LA LAMPREANA
3692|PAJARES DE LOS OTEROS
2342|PAJARON
2343|PAJARONCILLO
542|PALACIOS DE GODA
1363|PALACIOS DE LA SIERRA
3693|PALACIOS DE LA VALDUERNA
1364|PALACIOS DE RIOPISUERGA
7698|PALACIOS DE SANABRIA
5537|PALACIOS DEL ARZOBISPO
7699|PALACIOS DEL PAN
3694|PALACIOS DEL SIL
6126|PALACIOS Y VILLAFRANCA, LOS
5538|PALACIOSRUBIOS
1020|PALAFOLLS
2559|PALAFRUGELL
2560|PALAMOS
1884|PALANQUES
4247|PALAS DE REI
3947|PALAU D'ANGLESOLA, EL
2561|PALAU DE SANTA EULÀLIA
2562|PALAU-SATOR
2563|PALAU-SAVERDERA
1021|PALAU-SOLITÀ I PLEGAMANS
7337|PALAZUELO DE VEDIJA
5984|PALAZUELOS DE ERESMA
1365|PALAZUELOS DE LA SIERRA
1366|PALAZUELOS DE MUÑO
5134|PALENCIA
5539|PALENCIA DE NEGRILLA
2090|PALENCIANA
5135|PALENZUELA
6442|PALLARESOS, ELS
1022|PALLEJÀ
1023|PALMA DE CERVELLO, LA
7147|PALMA DE GANDIA
836|PALMA DE MALLORCA
6443|PALMA D'EBRE, LA
3268|PALMA DEL CONDADO, LA
2091|PALMA DEL RIO
3011|PALMACES DE JADRAQUE
5249|PALMAS DE GRAN CANARIA, LAS
7148|PALMERA
3424|PALO
2564|PALOL DE REVARDIT
7149|PALOMAR, EL
6680|PALOMAR DE ARROYOS
2344|PALOMARES DEL CAMPO
6127|PALOMARES DEL RIO
727|PALOMAS
6887|PALOMEQUE
2345|PALOMERA
1678|PALOMERO
3269|PALOS DE LA FRONTERA
2565|PALS
2797|PAMPANEIRA
1367|PAMPLIEGA
4812|PAMPLONA/IRUÑA
1368|PANCORBO
6681|PANCRUDO
8011|PANIZA
3425|PANTICOSA
6888|PANTOJA
4248|PANTON
543|PAPATRIGO
1024|PAPIOL, EL
2346|PARACUELLOS
4376|PARACUELLOS DE JARAMA
8012|PARACUELLOS DE JILOCA
8013|PARACUELLOS DE LA RIBERA
5540|PARADA DE ARRIBA
5541|PARADA DE RUBIALES
4925|PARADA DE SIL
6128|PARADAS
4249|PARADELA
5542|PARADINAS DE SAN JUAN
4250|PARAMO, O
5136|PARAMO DE BOEDO
3695|PARAMO DEL SIL
4531|PARAUTA
237|PARCENT
1369|PARDILLA
2566|PARDINES
3012|PARDOS
2347|PAREDES
6889|PAREDES DE ESCALONA
5137|PAREDES DE NAVA
3013|PAREDES DE SIGÜENZA
3014|PAREJA
1025|PARETS DEL VALLÈS
4377|PARLA
2567|PARLAVÀ
728|PARRA, LA
2348|PARRA DE LAS VEGAS, LA
544|PARRAL, EL
6682|PARRAS DE CASTELLOTE, LAS
5007|PARRES
7338|PARRILLA, LA
6890|PARRILLAS
349|PARTALOA
1370|PARTIDO DE LA SIERRA EN TOBAL.
3199|PASAIA
1679|PASARON DE LA VERA
545|PASCUALCOBO
5716|PASO, EL
6444|PASSANANT I BELLTALL
5543|PASTORES
4251|PASTORIZA, A
3015|PASTRANA
8014|PASTRIZ
7150|PATERNA
1787|PATERNA DE RIVERA
3270|PATERNA DEL CAMPO
109|PATERNA DEL MADERA
350|PATERNA DEL RIO
4378|PATONES
2568|PAU
6445|PAÜLS
1885|PAVIAS
3271|PAYMOGO
5544|PAYO, EL
5138|PAYO DE OJEDA
5304|PAZOS DE BORBEN
4144|PAZUENGOS
3560|PEAL DE BECERRO
351|PECHINA
2349|PEDERNOSO, EL
4252|PEDRAFITA DO CEBREIRO
7339|PEDRAJA DE PORTILLO, LA
7340|PEDRAJAS DE SAN ESTEBAN
7151|PEDRALBA
7700|PEDRALBA DE LA PRADERIA
5985|PEDRAZA
5545|PEDRAZA DE ALBA
5139|PEDRAZA DE CAMPOS
3016|PEDREGAL, EL
238|PEDREGUER
6129|PEDRERA
2569|PEDRET I MARZÀ
4379|PEDREZUELA
2092|PEDRO ABAD
546|PEDRO BERNARDO
2798|PEDRO MARTINEZ
2003|PEDRO MUÑOZ
2093|PEDROCHE
8015|PEDROLA
2350|PEDROÑERAS, LAS
547|PEDRO-RODRIGUEZ
1371|PEDROSA DE DUERO
5140|PEDROSA DE LA VEGA
1372|PEDROSA DE RIO URBEL
1373|PEDROSA DEL PARAMO
1374|PEDROSA DEL PRINCIPE
7341|PEDROSA DEL REY
8016|PEDROSAS, LAS
5546|PEDROSILLO DE ALBA
5547|PEDROSILLO DE LOS AIRES
5548|PEDROSILLO EL RALO
4145|PEDROSO
6130|PEDROSO, EL
1680|PEDROSO DE ACIM
5549|PEDROSO DE LA ARMUÑA, EL
3561|PEGALAJAR
239|PEGO
7701|PEGO, EL
548|PEGUERINOS
5550|PELABRAVO
6891|PELAHUSTAN
5551|PELARRODRIGUEZ
5552|PELAYOS
4380|PELAYOS DE LA PRESA
5986|PELAYOS DEL ARROYO
7702|PELEAGONZALO
7703|PELEAS DE ABAJO
2799|PELIGROS
5791|PENAGOS
240|PENÀGUILA
3948|PENELLES
5553|PEÑA, LA
5554|PEÑACABALLERA
37|PEÑACERRADA-URIZAHARRA
7342|PEÑAFIEL
6131|PEÑAFLOR
7343|PEÑAFLOR DE HORNIJA
3426|PEÑALBA
549|PEÑALBA DE AVILA
3017|PEÑALEN
729|PEÑALSORDO
3018|PEÑALVER
5008|PEÑAMELLERA ALTA
5009|PEÑAMELLERA BAJA
5555|PEÑAPARDA
5556|PEÑARANDA DE BRACAMONTE
1375|PEÑARANDA DE DUERO
5557|PEÑARANDILLA
6683|PEÑARROYA DE TASTAVINS
2094|PEÑARROYA-PUEBLONUEVO
5792|PEÑARRUBIA
3427|PEÑAS DE RIGLOS, LAS
110|PEÑAS DE SAN PEDRO
111|PEÑASCOSA
7704|PEÑAUSENDE
1886|PENISCOLA/PEÑISCOLA
6892|PEPINO
7705|PEQUE
2570|PERA, LA
6684|PERACENSE
1026|PERAFITA
6446|PERAFORT
2351|PERAL, EL
1376|PERAL DE ARLANZA
2571|PERALADA
1681|PERALEDA DE LA MATA
1682|PERALEDA DE SAN ROMAN
730|PERALEDA DEL ZAUCEJO
2352|PERALEJA, LA
6685|PERALEJOS
5558|PERALEJOS DE ABAJO
5559|PERALEJOS DE ARRIBA
3019|PERALEJOS DE LAS TRUCHAS
5141|PERALES
4381|PERALES DE TAJUÑA
6686|PERALES DEL ALFAMBRA
1683|PERALES DEL PUERTO
4813|PERALTA/AZKOIEN
3428|PERALTA DE ALCOFEA
3429|PERALTA DE CALASANZ
3430|PERALTILLA
3020|PERALVECHE
3949|PERAMOLA
3696|PERANZANES
3431|PERARRUA
7706|PERDIGON, EL
8017|PERDIGUERA
4926|PEREIRO DE AGUIAR, O
6447|PERELLO, EL
5560|PEREÑA DE LA RIBERA
7707|PERERUELA
4532|PERIANA
7708|PERILLA DE CASTRO
5142|PERNIA, LA
5561|PEROMINGO
5987|PEROSILLO
4927|PEROXA, A
3432|PERTUSA
5793|PESAGUERO
1684|PESCUEZA
1685|PESGA, LA
5010|PESOZ
5794|PESQUERA
2353|PESQUERA, LA
7344|PESQUERA DE DUERO
4814|PETILLA DE ARAGON
4928|PETIN
837|PETRA
241|PETRER
7152|PETRES
112|PETROLA
2800|PEZA, LA
4382|PEZUELA DE LAS TORRES
7709|PIAS
7153|PICANYA
7154|PICASSENT
2354|PICAZO, EL
2004|PICON
2005|PIEDRABUENA
550|PIEDRAHITA
7710|PIEDRAHITA DE CASTRO
551|PIEDRALAVES
4815|PIEDRAMILLERA
1686|PIEDRAS ALBAS
8018|PIEDRATAJADA
5795|PIELAGOS
1027|PIERA
1377|PIERNIGAS
242|PILAR DE LA HORADADA
6132|PILAS
7155|PILES
6448|PILES, LES
5011|PILOÑA
8019|PINA DE EBRO
1887|PINA DE MONTALGRAO
2801|PINAR, EL
8181|PINAR DE EL HIERRO, EL
2355|PINAREJO
5988|PINAREJOS
5989|PINARNEGRILLO
2356|PINEDA DE GIGÜELA
1378|PINEDA DE LA SIERRA
1028|PINEDA DE MAR
1379|PINEDA TRASMONTE
5562|PINEDAS
6449|PINELL DE BRAI, EL
3950|PINELL DE SOLSONÈS
7156|PINET
3021|PINILLA DE JADRAQUE
1380|PINILLA DE LOS BARRUECOS
1381|PINILLA DE LOS MOROS
3022|PINILLA DE MOLINA
7711|PINILLA DE TORO
6275|PINILLA DEL CAMPO
4383|PINILLA DEL VALLE
1382|PINILLA TRASMONTE
4146|PINILLOS
2184|PINO, O
5563|PINO DE TORMES, EL
7712|PINO DEL ORO
5143|PINO DEL RIO
1687|PINOFRANQUEADO
3951|PINOS
243|PINOS, EL/PINOSO
2802|PINOS GENIL
2803|PINOS PUENTE
8020|PINSEQUE
8021|PINTANOS, LOS
4384|PINTO
5144|PIÑA DE CAMPOS
7345|PIÑA DE ESGUEVA
2804|PIÑAR
7346|PIÑEL DE ABAJO
7347|PIÑEL DE ARRIBA
7713|PIÑERO, EL
4929|PIÑOR
4385|PIÑUECAR-GANDULLAS
1688|PIORNAL
3023|PIOZ
3024|PIQUERAS
2357|PIQUERAS DEL CASTILLO
6450|PIRA
3433|PIRACES
6687|PITARQUE
5564|PITIEGUA
4816|PITILLAS
4533|PIZARRA
5565|PIZARRAL
6451|PLA DE SANTA MARIA, EL
1029|PLA DEL PENEDÈS, EL
3434|PLAN
244|PLANES
2572|PLANES D'HOSTOLES, LES
2573|PLANOLES
3952|PLANS DE SIO, ELS
1689|PLASENCIA
8022|PLASENCIA DE JALON
1690|PLASENZUELA
8023|PLEITAS
8024|PLENAS
7547|PLENTZIA
4587|PLIEGO
6688|PLOU
3953|POAL, EL
838|POBLA, SA
1888|POBLA DE BENIFASSÀ, LA
3954|POBLA DE CERVOLES, LA
1030|POBLA DE CLARAMUNT, LA
7157|POBLA DE FARNALS, LA
1031|POBLA DE LILLET, LA
6452|POBLA DE MAFUMET, LA
6453|POBLA DE MASSALUCA, LA
6454|POBLA DE MONTORNÈS, LA
3955|POBLA DE SEGUR, LA
7158|POBLA DE VALLBONA, LA
7159|POBLA DEL DUC, LA
7160|POBLA LLARGA, LA
1889|POBLA TORNESA, LA
5145|POBLACION DE ARROYO
5146|POBLACION DE CAMPOS
5147|POBLACION DE CERRATO
3697|POBLADURA DE PELAYO GARCIA
7714|POBLADURA DE VALDERADUEY
7715|POBLADURA DEL VALLE
2006|POBLETE
245|POBLETS, ELS
6689|POBO, EL
3025|POBO DE DUEÑAS, EL
6455|POBOLEDA
4930|POBRA DE TRIVES, A
4253|POBRA DO BROLLON, A
2185|POBRA DO CARAMIÑAL, A
5305|POIO
4254|POL
3698|POLA DE GORDON, LA
5796|POLACIONES
6893|POLAN
5797|POLANCO
5148|POLENTINOS
3435|POLEÑINO
2805|POLICAR
1032|POLINYÀ
7161|POLINYÀ DE XUQUER
839|POLLENÇA
7348|POLLOS
246|POLOP
2806|POLOPOS
5149|POMAR DE VALDIVIA
8025|POMER
3699|PONFERRADA
5012|PONGA
6456|PONT D'ARMENTERA, EL
3956|PONT DE BAR, EL
2574|PONT DE MOLINS
3957|PONT DE SUERT, EL
1033|PONT DE VILOMARA I ROCAFORT,EL
5306|PONTE CALDELAS
5307|PONTEAREAS
2186|PONTECESO
5308|PONTECESURES
2187|PONTEDEUME
4931|PONTEDEVA
4255|PONTENOVA, A
2188|PONTES DE GARCIA RODRIGUEZ, AS
5309|PONTEVEDRA
6457|PONTILS
1034|PONTONS
2575|PONTOS
3958|PONTS
3562|PORCUNA
4932|PORQUEIRA
2576|PORQUERES
6458|PORRERA
840|PORRERES
5310|PORRIÑO, O
2577|PORT DE LA SELVA, EL
1691|PORTAJE
2358|PORTALRUBIO DE GUADAMEJUD
5311|PORTAS
2578|PORTBOU
1890|PORTELL DE MORELLA
3959|PORTELLA, LA
6690|PORTELLADA, LA
1692|PORTEZUELO
2359|PORTILLA
7349|PORTILLO
6276|PORTILLO DE SORIA
6894|PORTILLO DE TOLEDO
7716|PORTO
2189|PORTO DO SON
4256|PORTOMARIN
7548|PORTUGALETE
2807|PORTUGOS
2007|PORZUNA
3700|POSADA DE VALDEON
2095|POSADAS
5798|POTES
7162|POTRIES
552|POVEDA
3026|POVEDA DE LA SIERRA
5566|POVEDA DE LAS CINTAS
6277|POVEDA DE SORIA, LA
113|POVEDILLA
553|POYALES DEL HOYO
2360|POYATOS
1383|POZA DE LA SAL
5150|POZA DE LA VEGA
7350|POZAL DE GALLINAS
7351|POZALDEZ
6278|POZALMURO
3436|POZAN DE VERO
554|POZANCO
3563|POZO ALCON
114|POZO CAÑADA
3027|POZO DE ALMOGUERA
3028|POZO DE GUADALAJARA
5151|POZO DE URAMA
2361|POZOAMARGO
7717|POZOANTIGUO
2096|POZOBLANCO
115|POZOHONDO
116|POZO-LORENTE
6691|POZONDON
2362|POZORRUBIELOS DE LA MANCHA
