ID_HAYA,ID_CAIXA,ESTADO_PUBLICACION_VENTA,ESTADO_PUBLICACION_ALQUILER,MOTIVO_VENTA,MOTIVO_ALQUILER
7296483,89021545,04,01,01,
7297609,89021707,03,01,,
7226999,89019027,04,01,01,
7227005,89005337,01,01,,
7294519,89021226,01,01,,
7295108,89020144,04,01,01,
7295110,89020546,03,01,,
7295105,89020394,04,01,01,
7295111,89020151,01,01,,
7295116,89020760,03,01,,
7295109,89020757,03,01,,
7296991,89021473,03,01,,
7296580,89018850,04,01,01,
7296634,89019086,01,01,,
7296308,89020634,01,01,,
7292488,89019195,01,01,,
7292489,89019193,01,01,,
7073236,89024742,01,01,,
7295588,89012626,01,01,,
7295993,89019761,01,01,,
7296315,89020663,04,01,01,
7296889,89020715,04,01,01,
7295864,89018933,03,01,,
7296332,89005484,04,01,07,
7296180,89020447,03,01,,
7296335,89020682,01,01,,
7296349,89020864,04,01,01,
7297097,89021448,01,01,,
7294468,89005435,01,01,,
7294467,89020001,01,01,,
7296481,89021533,01,01,,
7296510,89021375,03,01,,
7296243,89020584,03,01,,
6052397,89014473,03,04,,01
7298446,89021766,03,01,,
7298461,89021783,01,01,,
7298817,89021982,03,01,,
7298814,89021979,04,01,01,
7298822,89021975,03,01,,
7031928,89023070,01,01,,
7030754,89024558,01,01,,
7072563,89024647,01,01,,
7299503,89022124,03,01,,
7299517,89022130,04,01,01,
7299511,89022127,01,01,,
7299507,89022134,03,01,,
7299509,89022136,04,01,01,
7299556,89021733,01,01,,
7299501,89022119,01,01,,
7299554,89022160,01,01,,
7299545,89022028,04,01,01,
7299502,89022122,03,01,,
7299542,89005632,01,01,,
7293226,89019021,01,01,,
7293227,89019023,03,01,,
7293229,89019171,01,01,,
7294530,89021190,01,01,,
6979617,89026569,03,01,,
7075541,89017021,01,01,,
7292442,89019868,04,01,01,
7292441,89019691,04,01,01,
7298972,89022056,01,01,,
7225817,89017757,04,01,01,
7293275,89018680,04,01,01,
7293272,89019956,03,01,,
7293751,89019348,01,01,,
7293752,89020450,01,01,,
7293754,89019874,01,01,,
7293755,89020225,04,01,01,
7293753,89019970,01,03,,
7226626,89019088,01,01,,
7226625,89018777,03,01,,
7226623,89019095,01,01,,
7226619,89018660,03,01,,
7226621,89018875,03,01,,
7226618,89019092,01,01,,
7226624,89005298,01,01,,
7297185,89005572,01,01,,
7297182,89021635,03,01,,
7297183,89021640,03,01,,
7297894,89021727,01,01,,
7297896,89005583,01,01,,
7228695,89019405,03,01,,
7228742,89019520,03,01,,
7294403,89020198,01,01,,
7299288,89022070,01,01,,
7299290,89022069,01,01,,
7299287,89022071,01,01,,
7293376,89019766,04,01,01,
7293375,89019802,04,01,01,
7293374,89019767,04,01,01,
7293373,89020164,04,01,01,
7293381,89008599,01,01,,
7293377,89008602,01,01,,
7293380,89008619,01,01,,
7293369,89008612,01,01,,
7293370,89008606,01,01,,
7293378,89008625,01,01,,
7293372,89008615,01,01,,
7226880,89018460,03,01,,
7228739,89019656,03,01,,
7228795,89019661,03,01,,
7226474,89005331,01,01,,
7226476,89018524,04,01,01,
7226475,89018762,04,01,01,
6965748,89019768,03,03,,
6999456,89021765,04,01,01,
6999471,89021806,04,01,01,
7295513,89019998,01,01,,
7101307,89018034,01,01,,
7101348,89018049,01,01,,
7295466,89019254,01,01,,
7101589,89018268,01,01,,
7294564,89020998,03,01,,
7294529,89021155,01,01,,
7294171,89020308,03,01,,
7299029,89021092,03,01,,
6990046,89027342,04,01,12,
5964125,89015158,01,01,,
6942756,89014426,01,01,,
6941165,89017625,04,01,01,
6983123,89023365,03,01,,
6997344,89018981,03,01,,
7299578,89022171,01,01,,
7299579,89022174,03,01,,
6967343,89020492,03,01,,
6973114,89019579,03,01,,
6965747,89003858,04,04,07,03
6966893,89020232,03,03,,
6965844,89019982,03,03,,
6965685,89003708,01,01,,
6966995,89020530,04,01,01,
6973854,89003406,01,01,,
6990582,89027606,03,01,,
6997326,89019039,03,01,,
6985647,89024799,03,01,,
6994278,89004368,03,01,,
6997953,89004521,01,01,,
7299345,89022090,04,01,01,
6986041,89026140,03,01,,
7297010,89021451,04,01,01,
7299597,89022178,04,01,01,
7299596,89022181,04,01,01,
6986594,89025694,04,01,01,
7004173,89019166,01,01,,
6994294,89016789,01,01,,
6994827,89004378,01,01,,
6986643,89025605,04,01,01,
6991308,89027828,03,01,,
6982473,89022582,01,01,,
6981101,89021798,01,01,,
6982591,89022300,03,01,,
6997586,89020563,01,01,,
6987860,89026690,04,01,01,
7299370,89022109,01,01,,
7299368,89022113,01,01,,
7299367,89022111,01,01,,
7299365,89005621,04,01,07,
7299638,89022201,03,01,,
7299632,89022195,03,01,,
7299629,89022198,01,01,,
7299640,89022186,04,01,01,
7299635,89022189,04,01,01,
7299643,89022192,03,01,,
7294925,89005490,04,01,07,
7294919,89020558,04,01,01,
7294921,89020791,03,01,,
7294923,89020473,01,01,,
7294917,89020562,01,01,,
7294918,89019866,01,01,,
6998618,89021217,04,01,12,
7001716,89022542,04,04,01,01
6994514,89018145,04,01,01,
6981706,89022682,03,01,,
6982605,89022196,03,04,,06
6995425,89018836,01,01,,
6988484,89027179,04,01,01,
6985111,89025143,03,01,,
6996591,89019699,03,01,,
6986618,89025602,01,01,,
6996394,89019521,03,01,,
6986854,89026441,01,01,,
6997717,89020291,03,01,,
6997713,89020282,03,01,,
6995305,89017415,01,01,,
6998358,89019803,01,01,,
6988157,89026525,03,01,,
6983018,89023619,04,01,01,
6981995,89022707,03,01,,
6980065,89020740,04,01,01,
7294592,89019161,01,01,,
7294591,89020534,03,01,,
6054864,89014701,01,01,,
7299538,89022146,01,01,,
7297329,89021663,03,01,,
7297321,89021668,03,01,,
7297324,89018286,01,01,,
7297323,89021658,04,01,01,
6989621,89004261,03,01,,
6991226,89027504,04,01,01,
6987918,89026748,04,01,01,
6994814,89017816,04,01,01,
6983134,89023543,04,01,01,
6983169,89023565,04,01,01,
6996789,89019332,01,01,,
6979389,89026639,03,01,,
6981991,89022696,03,01,,
6987405,89026338,03,01,,
6994708,89017738,04,01,01,
6997751,89020313,03,01,,
6982515,89022161,04,01,01,
6997912,89004513,01,01,,
6981689,89021507,01,01,,
7002268,89022274,04,04,01,01
6995164,89017514,01,01,,
6989702,89027366,01,01,,
6991494,89027899,01,01,,
6996300,89018420,01,01,,
7089015,89026049,03,01,,
7088793,89025452,03,01,,
6982462,89003979,01,01,,
6991005,89027595,04,04,01,01
6982727,89023593,04,01,01,
7012040,89018303,04,01,01,
6979333,89026816,01,01,,
6987904,89026734,04,01,01,
6991595,89027835,03,01,,
6981270,89021561,04,01,01,
6984682,89024176,03,01,,
6989066,89026845,01,01,,
6994561,89018241,04,01,01,
6999321,89020816,01,01,,
6997812,89004542,01,01,,
7001606,89022708,04,04,01,01
6991253,89027483,01,01,,
6984522,89024145,03,01,,
7088873,89025510,03,01,,
7088956,89025876,03,01,,
7100173,89017982,04,01,01,
6971951,89019851,04,01,01,
7298468,89021792,04,01,01,
7298510,89021822,01,01,,
7298498,89021847,04,01,01,
7298502,89021789,01,01,,
7298492,89021781,03,01,,
7298512,89021820,04,01,01,
7298481,89021838,04,01,01,
7298494,89021855,04,01,01,
7298465,89021833,04,01,01,
7298482,89021835,04,01,01,
7298483,89021799,01,01,,
7298509,89005592,01,01,,
7298495,89021817,04,01,01,
7299657,89022209,04,01,01,
7299656,89022215,01,01,,
7299661,89022207,01,01,,
7299653,89022212,01,01,,
7300105,89022281,01,01,,
7300103,89022279,03,01,,
7300104,89022284,04,01,01,
7298966,89022049,04,01,01,
7298965,89005611,04,01,07,
7298967,89022042,01,01,,
7298977,89022044,01,01,,
7298961,89022051,01,01,,
7298557,89021903,04,01,01,
7298567,89021895,04,01,01,
7298565,89021892,04,01,01,
7298575,89021906,04,01,01,
7298556,89021887,04,01,01,
7298551,89021900,03,01,,
7298566,89021896,03,01,,
7298550,89021890,04,01,01,
6995298,89017372,01,01,,
6983850,89024555,04,01,01,
6999651,89021620,04,01,01,
6990530,89027708,04,01,01,
6991782,89027822,01,01,,
6998930,89020872,04,01,01,
6986469,89004123,01,01,,
6979771,89020548,03,01,,
6994697,89004401,01,01,,
6993697,89017052,01,01,,
7000150,89021252,01,01,,
6994685,89017774,01,01,,
6980791,89003934,01,01,,
6996671,89019379,03,01,,
7225610,89011924,01,01,,
7225609,89011895,01,01,,
7225608,89011911,01,01,,
7225602,89011920,01,01,,
7225606,89011908,01,01,,
7225611,89011927,01,01,,
7298488,89021865,04,01,01,
7298503,89021809,04,01,01,
7298477,89021829,04,01,01,
7298471,89021842,04,01,01,
7298493,89021850,04,01,01,
7298473,89021813,04,01,01,
7298478,89021779,01,01,,
7294376,89020274,03,01,,
7294506,89020418,01,01,,
6053787,89001324,04,01,07,
6054961,89014723,01,01,,
6987847,89026688,01,01,,
6999865,89021404,01,01,,
7000373,89021390,01,01,,
6985259,89024900,03,01,,
6987256,89026313,01,01,,
6984206,89024434,04,04,01,01
7002217,89022384,01,01,,
7298501,89021786,01,01,,
7298469,89021814,04,01,01,
6053905,89014695,03,04,,01
7297111,89021588,01,01,,
7297107,89021582,01,01,,
7297114,89021591,04,01,01,
7297110,89005564,04,01,07,
7297109,89005565,04,01,07,
6837233,89016780,01,01,,
6837251,89016777,01,01,,
6837262,89016778,01,01,,
6990590,89027618,01,01,,
6991452,89027887,01,01,,
6994941,89017617,04,01,01,
6989485,89027442,04,01,01,
6998134,89019724,04,01,01,
6999334,89020653,01,01,,
6989375,89027422,01,01,,
6989825,89027269,03,01,,
6980345,89020949,04,01,01,
7299547,89022155,01,01,,
7299512,89022141,04,01,01,
7299548,89022148,01,01,,
7299515,89022138,01,01,,
7299551,89022152,01,01,,
7299508,89022143,03,01,,
7075219,89026268,04,01,01,
6996504,89019630,04,01,01,
7000283,89021477,04,01,14,
6990428,89027680,04,03,14,
7296759,89020061,01,01,,
7300940,89022839,03,01,,
7075224,89024747,03,01,,
7099720,89017485,04,01,01,
7226974,89016629,03,04,,01
7229655,89019744,04,01,01,
7293117,89019390,04,01,01,
7301029,89022872,04,01,01,
6999319,89020811,01,01,,
7294187,89019999,03,01,,
7294278,89019740,03,01,,
7300364,89022403,01,01,,
7300369,89022409,01,01,,
7300371,89022393,04,01,01,
7300354,89022402,01,01,,
7300348,89022405,03,01,,
7300352,89022389,03,01,,
7300357,89022398,03,01,,
7300355,89022417,03,01,,
7300353,89022400,03,01,,
7300360,89022386,01,01,,
7300362,89022413,04,01,01,
7301067,89022882,04,01,01,
7301069,89022879,04,01,01,
6054917,89014715,04,01,01,
7000305,89021336,01,01,,
6990742,89004297,01,01,,
7089471,89017235,03,01,,
7300569,89022521,04,01,01,
7300558,89022517,01,01,,
7300560,89022514,03,01,,
6990740,89004295,01,01,,
7005886,89023143,04,01,01,
6984653,89023981,03,01,,
7300056,89022235,01,01,,
7300058,89022236,01,01,,
7300055,89022238,01,01,,
7300054,89022246,01,01,,
7300062,89022248,01,01,,
7300052,89022257,04,01,01,
7300059,89022241,01,01,,
7300057,89022259,01,01,,
7300061,89022253,01,01,,
6889867,89014708,01,01,,
6889874,89014669,01,01,,
7001194,89004619,04,01,07,
7001892,89004645,04,01,07,
6889865,89014655,01,01,,
7301014,89022869,01,01,,
7301015,89022866,03,01,,
7301012,89005670,04,01,07,
6938923,89017648,04,01,01,
7001326,89022010,03,01,,
7004809,89018954,03,01,,
6965851,89020212,03,01,,
6977728,89010914,01,01,,
6945275,89018443,01,01,,
7301076,89011111,01,01,,
7301078,89011108,01,01,,
6983852,89024559,04,01,12,
6991322,89027854,03,03,,
7300259,89022348,03,01,,
7295636,89018446,03,01,,
7296392,89005537,04,01,07,
7296474,89021332,03,01,,
7296521,89021402,04,01,01,
7299684,89022224,04,01,01,
7299675,89022227,03,01,,
7299682,89022218,03,01,,
7299679,89022221,01,01,,
7299673,89022230,03,01,,
7300210,89022342,03,01,,
6815908,89014251,03,01,,
6940087,89013596,03,01,,
7301087,89022899,03,03,,
7301085,89022897,01,01,,
7301084,89022895,01,01,,
7301089,89022887,03,01,,
7300751,89022703,04,01,01,
7300759,89022695,04,01,01,
7300793,89022750,04,01,01,
7300465,89022464,01,01,,
7300468,89022474,01,01,,
7300466,89022460,01,01,,
7300505,89022494,03,01,,
7300767,89022774,04,01,01,
7300715,89022642,04,01,01,
7300742,89022656,04,01,01,
7300769,89022787,04,01,01,
7300728,89022628,04,01,01,
7300735,89022633,04,01,01,
7300741,89022668,04,01,01,
7300750,89022684,04,01,01,
7300753,89022647,04,01,01,
7300775,89022720,04,01,01,
7300797,89022759,04,01,01,
7300786,89022777,04,01,01,
7300733,89022596,04,01,01,
7300724,89022621,04,01,01,
7300726,89022641,04,01,01,
7300734,89022603,04,01,01,
7300752,89022679,04,01,01,
7300745,89022687,04,01,01,
7300743,89022653,04,01,01,
7300740,89022709,04,01,01,
7300772,89022723,04,01,01,
7300763,89022785,04,01,01,
7300785,89022747,04,01,01,
7300722,89022609,04,01,01,
7300746,89022650,04,01,01,
7300798,89022760,04,01,01,
7300748,89022711,04,01,01,
7300776,89022753,04,01,01,
7300757,89022661,04,01,01,
7300801,89022756,04,01,01,
7300717,89022590,04,01,01,
7300787,89022795,04,01,01,
7300737,89022713,04,01,01,
7300794,89022730,04,01,01,
7300725,89022630,04,01,01,
7300755,89022698,04,01,01,
7300758,89022700,04,01,01,
7300774,89022717,04,01,01,
7300736,89022639,04,01,01,
7300799,89022735,04,01,01,
7300768,89022738,04,01,01,
7300732,89022614,04,01,01,
7300777,89022783,04,01,01,
7300730,89022594,04,01,01,
7300762,89022779,04,01,01,
7300790,89022789,04,01,01,
7300754,89022676,04,01,01,
7300719,89022644,04,01,01,
7300738,89022681,04,01,01,
7300744,89022706,04,01,01,
7300781,89022766,04,01,01,
7300716,89022587,04,01,01,
7300760,89022674,04,01,01,
7300770,89022732,04,01,01,
7300727,89022586,04,01,01,
7300784,89022726,04,01,01,
7300764,89022772,04,01,01,
7300723,89022636,04,01,01,
7300739,89022671,04,01,01,
7300804,89022830,03,01,,
7300807,89022828,03,01,,
6763225,89002822,04,01,07,
7300788,89022798,01,01,,
7300791,89022800,03,01,,
7300765,89022806,03,01,,
7300808,89022809,03,01,,
7300789,89022802,03,01,,
7300811,89022824,03,01,,
7300778,89022808,03,01,,
7300771,89022807,03,01,,
7300813,89022811,03,01,,
7300803,89022833,03,01,,
7300802,89022820,03,01,,
7300816,89022818,03,01,,
7300812,89022823,03,01,,
7300814,89022814,03,01,,
7300806,89022825,03,01,,
7300761,89022693,04,01,01,
6988296,89004215,01,01,,
7300498,89022483,03,01,,
7300475,89022467,04,01,01,
7300473,89022458,04,01,01,
7300477,89022469,04,01,01,
7300450,89022446,04,01,01,
7300460,89022452,01,01,,
7300457,89022454,01,01,,
7300454,89022447,01,01,,
7300507,89022489,01,01,,
7300461,89022476,01,01,,
7300508,89008151,03,01,,
7300453,89022440,03,01,,
7300499,89022491,01,01,,
7300463,89022479,01,01,,
7300501,89022486,03,01,,
6053880,89014686,01,01,,
7300506,89008155,03,01,,
7300448,89022438,04,01,01,
7300459,89022444,04,01,01,
7295086,89019828,04,01,01,
7295104,89018568,03,01,,
7295528,89020741,04,01,01,
7300528,89022506,04,01,01,
7300525,89022497,01,01,,
7300536,89022509,01,01,,
6986769,89004163,01,01,,
6993642,89017098,04,01,01,
6988151,89026519,03,01,,
6986605,89025431,03,01,,
6996296,89018408,01,01,,
6989926,89027295,01,01,,
7000692,89022097,04,01,01,
6993602,89017031,04,01,01,
6994473,89018052,03,01,,
6994067,89017000,01,01,,
6985974,89026239,04,01,01,
7000424,89022149,04,04,01,01
6998063,89020059,01,01,,
6984649,89024171,03,01,,
6999007,89020911,03,01,,
6996669,89019374,01,01,,
6988421,89027135,03,01,,
6994952,89017629,03,03,,
6889844,89014658,01,01,,
7300170,89022320,01,01,,
7300338,89022365,03,01,,
7300343,89022375,01,01,,
7300339,89022381,01,01,,
7300341,89022383,01,01,,
7300340,89022378,03,01,,
6980135,89020788,03,03,,
6984358,89024269,03,01,,
6997723,89004580,01,01,,
6979312,89026813,03,01,,
6981608,89021334,04,01,01,
6985753,89026135,01,01,,
6989038,89027008,03,01,,
6983655,89004005,04,01,07,
6990774,89027617,01,01,,
6990493,89027695,01,01,,
6994573,89018275,03,01,,
6997382,89020434,03,01,,
6994086,89017025,03,01,,
6998831,89020953,03,01,,
6988407,89004225,04,01,07,
6991582,89027918,01,01,,
6984951,89025359,03,01,,
6995906,89018459,03,01,,
6989921,89027290,01,01,,
6994224,89004364,04,01,07,
6988412,89004230,04,01,07,
7299574,89022168,03,01,,
6980733,89022003,03,01,,
6998225,89019769,01,01,,
6990704,89004283,01,01,,
6983871,89024578,04,01,01,
6996271,89018403,01,01,,
6988517,89027185,01,01,,
6982796,89004025,04,01,07,
6994457,89018015,03,01,,
7030008,89024262,03,01,,
7074912,89026267,03,01,,
7013398,89023722,01,01,,
6985979,89026245,04,01,01,
6990900,89027557,01,01,,
6995430,89018840,01,01,,
7074287,89024527,04,01,01,
7294542,89021178,01,01,,
7099301,89017439,04,01,01,
7228729,89019494,03,01,,
7226993,89018988,01,01,,
7294411,89018475,03,01,,
7226911,89018696,04,01,01,
7228722,89019626,03,01,,
7293132,89019140,04,01,01,
7101486,89018223,03,01,,
7300692,89022571,03,01,,
7300697,89022583,01,01,,
7300691,89022574,03,01,,
7300698,89022580,03,01,,
7300954,89022843,01,01,,
7300951,89022840,01,01,,
7300440,89022420,03,01,,
7300425,89022422,03,01,,
7300419,89022432,03,01,,
7300441,89022430,01,01,,
7300422,89014991,01,01,,
6053217,89014569,01,01,,
7300404,89013899,01,01,,
7300176,89022332,01,01,,
7300172,89022335,01,01,,
7300174,89022328,03,01,,
7300168,89022323,01,01,,
7300175,89022337,01,01,,
5954634,89009185,01,01,,
6938925,89017139,01,01,,
6967318,89019945,03,03,,
6965183,89019218,03,01,,
6971718,89018405,01,01,,
6972079,89018896,01,01,,
6965859,89020040,03,03,,
6966911,89020278,04,01,01,
6965933,89020481,03,03,,
6966868,89020155,03,03,,
6965784,89019813,04,04,01,01
6965869,89003865,03,03,,
6966810,89020072,03,01,,
7300132,89022293,01,01,,
7300134,89022310,03,01,,
7300129,89022297,01,01,,
7300135,89022304,03,01,,
7300131,89022301,03,01,,
7300138,89005641,01,01,,
7300137,89022307,03,01,,
7297004,89021441,04,01,12,
6983873,89024580,03,01,,
6990316,89027634,03,01,,
7004169,89004704,04,01,07,
6993781,89017170,03,01,,
6994513,89018142,04,01,01,
6985797,89026192,04,01,01,
6986936,89026470,04,01,01,
6990128,89027195,03,01,,
6999714,89021639,01,01,,
6982302,89022462,03,01,,
6986433,89025922,04,01,01,
6981316,89021630,04,01,01,
6989327,89004264,03,01,,
6981922,89022973,04,01,01,
6987794,89026678,03,01,,
6989179,89026888,04,01,01,
6989350,89027416,01,01,,
6998116,89020137,04,01,01,
6993707,89017120,03,01,,
6985353,89024983,03,01,,
6987653,89026284,04,01,01,
6982907,89023858,04,01,01,
6990980,89027585,03,01,,
6995686,89018632,01,01,,
6979328,89026805,04,01,01,
6994353,89017917,04,01,01,
6982312,89022481,03,01,,
6992054,89027810,04,01,01,
6994691,89017859,04,01,01,
7001419,89022619,04,01,01,
6986698,89025770,03,01,,
6982544,89022167,04,04,01,01
6998029,89020038,04,01,01,
6997587,89020566,03,01,,
6982664,89022371,03,01,,
6986644,89025608,01,01,,
6997335,89019120,04,01,01,
6986647,89025620,01,01,,
6981926,89023010,01,01,,
6987924,89026754,04,01,01,
7300079,89022265,04,01,01,
7300080,89022272,01,01,,
7300081,89022262,01,01,,
6981938,89022986,01,01,,
7100171,89005214,04,01,07,
6995971,89018501,04,01,01,
7300858,89022836,03,01,,
7300999,89022358,01,01,,
6995165,89017518,01,01,,
6998959,89020888,04,01,01,
7300973,89022855,01,01,,
7300981,89022351,01,01,,
7300977,89022361,01,01,,
7300985,89022849,01,01,,
7300978,89022846,01,01,,
7300975,89022858,01,01,,
7300982,89022862,01,01,,
7300979,89022864,01,01,,
7300609,89022548,01,01,,
7300604,89022555,01,01,,
7300616,89022550,04,01,01,
7300613,89022560,01,01,,
7300611,89005668,04,01,07,
6942765,89017012,03,01,,
6943708,89017634,04,01,01,
6959968,89018324,03,01,,
6965886,89020375,03,03,,
6985396,89025007,04,01,01,
6987585,89026250,01,01,,
6990171,89027223,01,01,,
6990411,89027676,04,01,01,
6994317,89016875,01,01,,
6998651,89020991,04,01,01,
6998652,89020995,04,01,01,
7300585,89005662,04,01,07,
7300586,89022538,01,01,,
7300118,89022290,01,01,,
7300265,89022355,03,01,,
7301132,89022900,03,01,,
7301133,89022903,03,01,,
7328464,89023427,01,01,,
7328463,89023436,03,01,,
7328472,89023412,04,01,01,
7001577,89022689,03,01,,
7074593,89025288,04,01,01,
7074673,89024884,04,01,01,
7076151,89024751,03,01,,
7226906,89005287,04,01,07,
6831727,89011771,01,01,,
6984257,89024199,04,01,01,
6991042,89027599,03,01,,
7387137,89024040,03,01,,
7387124,89005802,03,01,,
7387125,89024050,03,01,,
7387143,89024044,01,01,,
7387126,89024042,03,01,,
7387127,89024046,01,01,,
7387133,89024048,01,01,,
7387131,89024034,03,01,,
7387130,89024051,03,01,,
7387129,89024038,03,01,,
7090430,89022791,03,01,,
7386867,89023880,01,01,,
7386856,89023898,01,01,,
7386871,89005778,03,01,,
7386861,89023878,01,01,,
7386868,89005781,01,01,,
7386858,89023895,01,01,,
7386862,89023882,01,01,,
7301902,89022921,01,01,,
7301898,89022918,01,01,,
7301894,89022910,03,01,,
7301903,89022924,01,01,,
7301899,89022906,04,01,01,
7301901,89022913,03,01,,
7301895,89022915,01,01,,
7302486,89023095,01,01,,
7302483,89023092,01,01,,
7302482,89023097,01,01,,
7302418,89023071,03,01,,
7302417,89005692,03,01,,
7302420,89023064,04,01,01,
7327403,89023372,01,01,,
7327401,89023376,01,01,,
7327399,89023363,01,01,,
7327398,89023373,01,01,,
7327400,89023366,01,01,,
7386918,89023917,03,01,,
7386920,89023946,03,01,,
7386923,89023937,04,01,01,
7386914,89023926,03,01,,
7386917,89023929,01,01,,
7386927,89023932,01,01,,
7386924,89023920,01,01,,
7386921,89023923,01,01,,
7386916,89023940,01,01,,
7402867,89024253,01,01,,
7402868,89024259,01,01,,
7402878,89024249,01,01,,
7402877,89024257,01,01,,
7402873,89024227,03,03,,
7402874,89024225,01,01,,
7301912,89005673,04,01,07,
7301915,89022876,03,01,,
7301914,89022932,01,01,,
6062101,89015674,01,01,,
7301959,89022944,01,01,,
7302057,89022975,04,01,01,
7423074,89024504,03,01,,
7423081,89024507,01,01,,
7423076,89024513,01,01,,
7423083,89024509,04,01,12,
7423077,89024502,01,01,,
7423080,89024499,01,01,,
7423082,89024497,01,01,,
7423084,89024511,01,01,,
7301922,89022940,03,01,,
7386944,89005783,03,01,,
7386941,89005786,01,01,,
7386940,89023955,01,01,,
7386943,89005784,04,01,07,
7386939,89023912,03,01,,
6980095,89020773,03,04,,06
6830130,89009016,01,01,,
6803988,89010765,04,01,01,
6811602,89013431,04,04,01,14
7296395,89020851,01,01,,
7302336,89023033,01,01,,
7302341,89023032,01,01,,
7302335,89023030,03,01,,
7423404,89024624,01,01,,
7423385,89024634,01,01,,
7423388,89024611,03,01,,
7423396,89024613,01,01,,
7423400,89024608,01,01,,
7423381,89024622,03,01,,
7423390,89024609,01,01,,
7423380,89024627,01,01,,
7423393,89024628,01,01,,
7423392,89024616,01,01,,
6999458,89021771,04,01,01,
6973741,89016430,03,03,,
6985673,89004076,04,01,07,
6997877,89019942,04,03,01,
6052191,89014444,01,01,,
7402872,89024263,01,01,,
7402881,89024255,01,01,,
7296484,89021539,03,01,,
5938952,89008657,01,01,,
7302172,89023004,04,01,01,
7302174,89023006,04,01,12,
5938685,89013499,04,01,01,
7330264,89023530,01,01,,
7330265,89023528,01,01,,
7298537,89021868,04,01,01,
5932307,89009220,01,01,,
6059444,89010298,01,01,,
6528560,89013186,01,01,,
6980325,89020927,01,01,,
6984955,89025360,01,01,,
6986226,89026130,01,01,,
6982309,89003972,01,01,,
6996038,89018569,01,01,,
5958489,89016519,04,01,01,
6979272,89016483,04,01,01,
6986526,89025670,04,01,01,
7300164,89005643,04,01,07,
6998110,89020123,01,01,,
6998853,89021085,01,01,,
6995289,89017538,01,01,,
6997383,89020435,03,01,,
7005888,89015748,04,01,01,
7031682,89004901,04,01,07,
5934235,89009442,03,01,,
6985154,89025200,01,01,,
7302182,89023009,03,01,,
6063683,89007363,01,01,,
6803426,89011946,04,01,01,
6945044,89012422,03,01,,
7302447,89023078,03,01,,
7302445,89023084,01,01,,
7302449,89023087,04,01,01,
7302448,89023080,01,01,,
7302442,89023076,01,01,,
7302451,89023085,01,01,,
5936131,89011301,01,04,,01
7298795,89021961,01,01,,
6992221,89027749,03,01,,
5961138,89006294,03,01,,
6979450,89026650,04,01,01,
6990824,89027534,04,01,01,
6990831,89027541,04,01,01,
6990882,89027553,01,01,,
6990908,89027563,01,01,,
7012030,89024119,04,01,01,
7012898,89014493,01,01,,
7076208,89026259,01,01,,
6982734,89023677,04,01,01,
6979320,89026800,01,01,,
6982835,89023790,01,01,,
5954306,89012350,04,04,01,01
5965980,89009256,04,04,01,01
6965932,89020397,03,03,,
7328518,89023446,03,01,,
6985592,89024833,01,01,,
6809770,89008805,03,01,,
7300729,89022638,04,01,01,
7226829,89018404,03,01,,
5965447,89011181,04,01,01,
6061081,89014053,04,01,01,
6971957,89018854,01,01,,
6984726,89025132,04,01,01,
6978791,89019535,03,01,,
6985493,89025076,04,01,01,
6965239,89017545,04,01,01,
6980839,89003941,01,01,,
6980845,89003947,01,01,,
6980860,89022076,03,01,,
6980874,89022083,01,01,,
6981282,89021586,01,01,,
6987279,89026325,01,01,,
7229681,89018587,03,01,,
5928707,89011252,01,04,,01
7302703,89023128,01,01,,
7302698,89023125,03,01,,
7302697,89005695,01,01,,
7302704,89023126,03,04,,01
6998198,89019762,03,03,,
7101654,89018332,03,01,,
6053906,89014699,03,01,,
7090434,89023038,01,01,,
7000340,89021365,01,01,,
6985470,89025064,04,01,01,
6985620,89024791,03,01,,
6986510,89025384,01,01,,
6986525,89025667,01,01,,
6965193,89006329,01,01,,
6981554,89021368,03,01,,
6987834,89026684,01,01,,
6987541,89026317,03,01,,
6981572,89021299,01,01,,
6966592,89012741,01,01,,
6987736,89026323,03,01,,
6981823,89022894,03,01,,
6983386,89023294,01,01,,
6989599,89027356,01,01,,
6991193,89027495,04,01,01,
6993606,89017033,01,01,,
6993699,89017058,01,01,,
6993772,89017140,03,01,,
7001697,89022496,01,01,,
7001733,89022501,04,01,01,
6994047,89016988,04,01,01,
7002137,89022477,04,01,01,
7002259,89022243,04,01,01,
5967048,89015170,01,01,,
7297068,89021478,03,01,,
7385562,89005758,03,01,,
7385561,89023607,03,01,,
7386881,89023904,01,01,,
7386887,89023907,03,01,,
7386886,89023885,03,03,,
7386879,89023890,03,01,,
7014321,89023983,01,01,,
5948708,89012292,03,01,,
6991294,89027524,04,01,01,
6998741,89020934,03,01,,
6991360,89004345,01,01,,
6991667,89027841,03,01,,
6984327,89024242,04,01,01,
7296190,89020374,04,01,01,
7229651,89018640,04,01,01,
6991926,89027783,03,01,,
6982571,89022346,01,01,,
6982719,89023443,04,01,01,
6982784,89023734,01,01,,
6982790,89023742,01,01,,
6982791,89023745,01,01,,
6988883,89026920,03,01,,
6988895,89026926,01,01,,
6988897,89026928,01,01,,
6983560,89023073,03,01,,
6983591,89023090,03,01,,
6989717,89027399,03,01,,
6983627,89023121,03,01,,
6989767,89027386,01,01,,
6989894,89027280,01,01,,
6989967,89027315,03,01,,
6990017,89027329,01,01,,
6990170,89027222,04,01,01,
