299698|VI|02|ACT
299699|VI|02|ACT
299700|VI|02|ACT
299701|VI|02|ACT
299702|VI|02|ACT
299703|GA|02|ACT
299704|LO|02|ACT
299705|GA|02|ACT
299706|VI|01|ACT
299707|NA|02|ACT
299708|NA|02|ACT
299709|NA|02|ACT
299710|VI|02|ACT
299711|VI|02|ACT
299712|VI|02|ACT
299713|VI|02|ACT
299714|VI|02|ACT
299715|GA|02|ACT
299716|VI|02|ACT
299717|VI|02|ACT
299718|VI|02|ACT
299719|VI|02|ACT
299720|VI|02|ACT
299721|GA|02|ACT
299722|VI|01|ACT
299723|VI|01|ACT
299724|GA|02|ACT
299725|VI|02|ACT
299726|TR|01|ACT
299727|VI|01|ACT
299728|VI|02|ACT
299729|GA|01|ACT
299730|GA|01|ACT
299731|TR|01|ACT
299732|VI|01|ACT
299733|VI|02|ACT
299734|SU|03|ACT
299735|SU|03|ACT
299736|VI|02|ACT
299737|VI|02|ACT
299738|GA|02|ACT
299739|GA|02|ACT
299740|GA|02|ACT
299741|VI|02|ACT
299742|GA|02|ACT
299743|LO|02|ACT
299744|LO|02|ACT
299745|VI|02|ACT
299746|VI|02|ACT
299747|VI|01|ACT
299748|GA|02|ACT
299749|SU|03|ACT
299750|FR|03|ACT
299751|FR|03|ACT
299752|FR|03|ACT
299753|VI|02|ACT
299754|VI|02|ACT
299755|NA|02|ACT
299756|GA|01|ACT
299757|GA|01|ACT
299758|GA|01|ACT
299759|VI|01|ACT
299760|VI|01|ACT
299761|VI|01|ACT
299762|VI|01|ACT
299763|VI|01|ACT
299764|VI|01|ACT
299765|VI|01|ACT
299766|VI|01|ACT
299767|VI|01|ACT
299768|SU|03|ACT
299769|OF|02|ACT
299770|VI|02|ACT
299771|VI|02|ACT
299772|TR|02|ACT
299773|VI|02|ACT
299774|VI|02|ACT
299775|VI|02|ACT
299776|VI|02|ACT
299777|OF|02|ACT
299778|SU|03|ACT
299779|VI|02|ACT
299780|VI|02|ACT
299781|VI|02|ACT
299782|VI|02|ACT
299783|VI|02|ACT
299784|VI|01|ACT
299785|VI|01|ACT
299786|VI|01|ACT
299787|VI|01|ACT
299788|VI|01|ACT
299789|VI|01|ACT
299790|VI|01|ACT
299791|VI|01|ACT
299792|TR|01|ACT
299793|TR|01|ACT
299794|VI|01|ACT
299795|GA|07|ACT
299796|GA|07|ACT
299797|GA|07|ACT
299798|VI|07|ACT
299799|VI|07|ACT
299800|VI|01|ACT
299801|ED|02|ACT
299802|SU|03|ACT
299803|SU|03|ACT
299804|NA|02|ACT
299805|NA|02|ACT
299806|TR|02|ACT
299807|VI|02|ACT
299808|VI|02|ACT
299809|VI|02|ACT
299810|SU|03|ACT
299811|NA|02|ACT
299812|NA|02|ACT
299813|VI|01|ACT
299814|VI|01|ACT
299815|VI|02|ACT
299816|LO|01|ACT
299817|VI|02|ACT
299818|VI|02|ACT
299819|VI|02|ACT
299820|VI|01|ACT
299821|VI|01|ACT
299822|VI|01|ACT
299823|VI|01|ACT
299824|GA|02|ACT
299825|VI|02|ACT
299826|VI|02|ACT
299827|VI|02|ACT
299828|VI|02|ACT
299829|VI|02|ACT
299830|GA|02|ACT
299831|VI|02|ACT
299832|VI|02|ACT
299833|VI|02|ACT
299834|VI|02|ACT
299835|FR|03|ACT
299836|VI|02|ACT
299837|VI|02|ACT
299838|VI|02|ACT
299839|SU|03|ACT
299840|SU|03|ACT
299841|SU|03|ACT
299842|GA|01|ACT
299843|GA|01|ACT
299844|VI|01|ACT
299845|VI|01|ACT
299846|SU|03|ACT
299847|SU|03|ACT
299848|VI|01|ACT
299849|VI|01|ACT
299850|VI|02|ACT
299851|TR|01|ACT
299852|TR|01|ACT
299853|VI|01|ACT
299854|VI|01|ACT
299855|VI|01|ACT
299856|VI|01|ACT
299857|VI|01|ACT
299858|VI|01|ACT
299859|VI|01|ACT
299860|VI|01|ACT
299861|VI|01|ACT
299862|GA|01|ACT
299863|GA|01|ACT
299864|VI|01|ACT
299865|VI|01|ACT
299866|GA|01|ACT
299867|GA|01|ACT
299868|TR|01|ACT
299869|VI|01|ACT
299870|VI|01|ACT
299871|VI|02|ACT
299872|GA|01|ACT
299873|SU|03|ACT
299874|VI|02|ACT
299875|VI|02|ACT
299876|NA|02|ACT
299877|SU|03|ACT
299878|SU|03|ACT
299879|SU|03|ACT
299880|VI|02|ACT
299881|VI|02|ACT
299882|VI|02|ACT
299883|VI|02|ACT
299884|VI|02|ACT
299885|VI|02|ACT
299886|GA|02|ACT
299887|VI|02|ACT
299888|VI|02|ACT
299889|VI|02|ACT
299890|NA|02|ACT
299891|NA|02|ACT
299892|NA|02|ACT
299893|VI|01|ACT
299894|GA|02|ACT
299895|TR|02|ACT
299896|TR|02|ACT
299897|VI|02|ACT
299898|GA|02|ACT
299899|GA|02|ACT
299900|GA|02|ACT
299901|LO|02|ACT
299902|SU|03|ACT
299903|VI|02|ACT
299904|VI|02|ACT
299905|VI|02|ACT
299906|VI|02|ACT
299907|VI|02|ACT
299908|GA|01|ACT
299909|GA|01|ACT
299910|GA|01|ACT
299911|GA|01|ACT
299912|VI|02|ACT
299913|VI|02|ACT
299914|VI|02|ACT
299915|VI|02|ACT
299916|VI|02|ACT
299917|VI|02|ACT
299918|VI|02|ACT
299919|VI|02|ACT
299920|VI|02|ACT
299921|NA|02|ACT
299922|SU|03|ACT
299923|LO|01|ACT
299924|VI|01|ACT
299925|SU|03|ACT
299926|SU|03|ACT
299927|NA|02|ACT
299928|GA|02|ACT
299929|GA|02|ACT
299930|VI|02|ACT
299931|VI|02|ACT
299932|VI|02|ACT
299933|VI|02|ACT
299934|SU|03|ACT
299935|SU|03|ACT
299936|SU|03|ACT
299937|SU|03|ACT
299938|VI|01|ACT
299939|VI|01|ACT
299940|SU|03|ACT
299941|SU|03|ACT
299942|SU|03|ACT
299943|VI|01|ACT
299944|GA|02|ACT
299945|VI|02|ACT
299946|VI|02|ACT
299947|OF|02|ACT
299948|OF|02|ACT
299949|VI|02|ACT
299950|VI|02|ACT
299951|VI|02|ACT
299952|VI|02|ACT
299953|GA|02|ACT
299954|LO|02|ACT
299955|VI|01|ACT
299956|VI|01|ACT
299957|VI|01|ACT
299958|VI|01|ACT
299959|VI|01|ACT
299960|VI|01|ACT
299961|VI|01|ACT
299962|VI|01|ACT
299963|LO|02|ACT
299964|VI|02|ACT
299965|SU|03|ACT
299966|GA|01|ACT
299967|GA|01|ACT
299968|LO|02|ACT
299969|LO|02|ACT
299970|LO|02|ACT
299971|GA|02|ACT
299972|GA|02|ACT
299973|VI|02|ACT
299974|SU|03|ACT
299975|SU|03|ACT
299976|VI|02|ACT
299977|VI|02|ACT
299978|SU|03|ACT
299979|VI|02|ACT
299980|VI|02|ACT
299981|SU|03|ACT
299982|GA|02|ACT
299983|GA|02|ACT
299984|GA|02|ACT
299985|GA|02|ACT
299986|GA|02|ACT
299987|GA|02|ACT
299988|GA|02|ACT
299989|GA|02|ACT
299990|GA|02|ACT
299991|GA|02|ACT
299992|GA|02|ACT
299993|GA|02|ACT
299994|VI|07|ACT
299995|GA|02|ACT
299996|GA|02|ACT
299997|NA|02|ACT
299998|GA|02|ACT
299999|VI|02|ACT
300000|VI|02|ACT
300001|SU|03|ACT
300002|OF|02|ACT
300003|OF|02|ACT
300004|SU|03|ACT
300005|LO|01|ACT
300006|VI|02|ACT
300007|SU|03|ACT
300008|SU|03|ACT
300009|SU|03|ACT
300010|VI|02|ACT
300011|VI|02|ACT
300012|GA|02|ACT
300013|GA|02|ACT
300014|GA|02|ACT
300015|GA|02|ACT
300016|SU|03|ACT
300017|SU|03|ACT
300018|SU|03|ACT
300019|SU|03|ACT
300020|SU|03|ACT
300021|SU|03|ACT
300022|TR|02|ACT
300023|VI|02|ACT
300024|SU|03|ACT
300025|SU|03|ACT
300026|SU|03|ACT
300027|SU|03|ACT
300028|SU|03|ACT
300029|SU|03|ACT
300030|VI|02|ACT
300031|VI|02|ACT
300032|VI|02|ACT
300033|VI|02|ACT
300034|VI|02|ACT
300035|NA|02|ACT
300036|SU|03|ACT
300037|VI|02|ACT
300038|VI|01|ACT
300039|VI|01|ACT
300040|FR|03|ACT
300041|FR|03|ACT
300042|FR|03|ACT
300043|SU|03|ACT
300044|SU|03|ACT
300045|SU|03|ACT
300046|SU|03|ACT
300047|SU|03|ACT
300048|FR|03|ACT
300049|FR|03|ACT
300050|FR|03|ACT
300051|FR|03|ACT
300052|FR|03|ACT
300053|SU|03|ACT
300054|NA|02|ACT
300055|NA|02|ACT
300056|VI|02|ACT
300057|VI|02|ACT
300058|VI|02|ACT
300059|VI|02|ACT
300060|VI|02|ACT
300061|VI|02|ACT
300062|VI|01|ACT
300063|GA|02|ACT
300064|GA|02|ACT
300065|GA|02|ACT
300066|VI|02|ACT
300067|VI|02|ACT
300068|VI|02|ACT
300069|VI|02|ACT
300070|VI|02|ACT
300071|GA|02|ACT
300072|GA|02|ACT
300073|GA|02|ACT
300074|GA|02|ACT
300075|OF|02|ACT
300076|OF|02|ACT
300077|VI|02|ACT
300078|VI|02|ACT
300079|OF|02|ACT
300080|OF|02|ACT
300081|OF|02|ACT
300082|OF|02|ACT
300083|OF|02|ACT
300084|GA|02|ACT
300085|VI|02|ACT
300086|OF|02|ACT
300087|OF|02|ACT
300088|OF|02|ACT
300089|OF|02|ACT
300090|OF|02|ACT
300091|VI|01|ACT
300092|VI|01|ACT
300093|VI|01|ACT
300094|VI|01|ACT
300095|VI|01|ACT
300096|VI|01|ACT
300097|VI|01|ACT
300098|VI|01|ACT
300099|VI|01|ACT
300100|GA|02|ACT
300101|TR|02|ACT
300102|VI|02|ACT
300103|GA|02|ACT
300104|GA|02|ACT
300105|GA|02|ACT
300106|GA|02|ACT
300107|GA|02|ACT
300108|GA|02|ACT
300109|GA|02|ACT
300110|GA|02|ACT
300111|GA|02|ACT
300112|GA|02|ACT
300113|GA|02|ACT
300114|GA|02|ACT
300115|GA|02|ACT
300116|GA|02|ACT
300117|GA|02|ACT
300118|GA|02|ACT
300119|GA|02|ACT
300120|GA|02|ACT
300121|GA|02|ACT
300122|GA|02|ACT
300123|GA|02|ACT
300124|GA|02|ACT
300125|GA|02|ACT
300126|OF|02|ACT
300127|OF|02|ACT
300128|OF|02|ACT
300129|OF|02|ACT
300130|OF|02|ACT
300131|OF|02|ACT
300132|OF|02|ACT
300133|OF|02|ACT
300134|OF|02|ACT
300135|OF|02|ACT
300136|OF|02|ACT
300137|OF|02|ACT
300138|OF|02|ACT
300139|OF|02|ACT
300140|OF|02|ACT
300141|TR|02|ACT
300142|TR|02|ACT
300143|TR|02|ACT
300144|TR|02|ACT
300145|TR|02|ACT
300146|TR|02|ACT
300147|TR|02|ACT
300148|TR|02|ACT
300149|TR|02|ACT
300150|TR|02|ACT
300151|TR|02|ACT
300152|TR|02|ACT
300153|VI|07|ACT
300154|GA|02|ACT
300155|VI|02|ACT
300156|VI|02|ACT
300157|VI|02|ACT
300158|GA|02|ACT
300159|GA|01|ACT
300160|GA|01|ACT
300161|TR|01|ACT
300162|TR|01|ACT
300163|TR|01|ACT
300164|TR|01|ACT
300165|VI|01|ACT
300166|VI|01|ACT
300167|VI|01|ACT
300168|VI|01|ACT
300169|VI|01|ACT
300170|GA|01|ACT
300171|VI|01|ACT
300172|VI|01|ACT
300173|VI|01|ACT
300174|VI|01|ACT
300175|VI|01|ACT
300176|SU|03|ACT
300177|SU|03|ACT
300178|SU|03|ACT
300179|VI|02|ACT
300180|LO|02|ACT
300181|VI|02|ACT
300182|VI|02|ACT
300183|SU|03|ACT
300184|VI|02|ACT
300185|VI|01|ACT
300186|VI|01|ACT
300187|SU|03|ACT
300188|GA|02|ACT
300189|VI|02|ACT
300190|VI|02|ACT
300191|VI|02|ACT
300192|VI|02|ACT
300193|VI|02|ACT
300194|LO|02|ACT
300195|LO|02|ACT
300196|LO|01|ACT
300197|LO|01|ACT
300198|VI|02|ACT
300199|SU|03|ACT
300200|VI|01|ACT
300201|GA|02|ACT
300202|VI|02|ACT
300203|VI|02|ACT
300204|GA|02|ACT
300205|VI|02|ACT
300206|VI|02|ACT
300207|VI|02|ACT
300208|VI|02|ACT
300209|GA|02|ACT
300210|GA|02|ACT
300211|LO|02|ACT
300212|SU|03|ACT
300213|SU|03|ACT
300214|GA|02|ACT
300215|GA|02|ACT
300216|GA|02|ACT
300217|TR|02|ACT
300218|TR|02|ACT
300219|VI|02|ACT
300220|VI|02|ACT
300221|VI|02|ACT
300222|VI|02|ACT
300223|VI|02|ACT
300224|GA|02|ACT
300225|VI|02|ACT
300226|VI|02|ACT
300227|GA|02|ACT
300228|FR|03|ACT
300229|SU|03|ACT
300230|VI|02|ACT
300231|FR|03|ACT
300232|FR|03|ACT
300233|FR|03|ACT
300234|SU|03|ACT
300235|SU|03|ACT
300236|NA|02|ACT
300237|VI|02|ACT
300238|VI|02|ACT
300239|VI|02|ACT
300240|TR|02|ACT
300241|SU|03|ACT
300242|SU|03|ACT
300243|SU|03|ACT
300244|GA|02|ACT
300245|VI|02|ACT
300246|TR|02|ACT
300247|VI|01|ACT
300248|VI|02|ACT
300249|VI|02|ACT
300250|NA|02|ACT
300251|VI|02|ACT
300252|GA|02|ACT
300253|NA|02|ACT
300254|GA|02|ACT
300255|GA|02|ACT
300256|VI|01|ACT
300257|VI|01|ACT
300258|VI|01|ACT
300259|VI|02|ACT
300260|NA|01|ACT
300261|NA|01|ACT
300262|TR|02|ACT
300263|VI|02|ACT
300264|VI|02|ACT
300265|GA|01|ACT
300266|GA|01|ACT
300267|GA|01|ACT
300268|GA|01|ACT
300269|GA|01|ACT
300270|GA|01|ACT
300271|GA|01|ACT
300272|OF|01|ACT
300273|OF|01|ACT
300274|OF|01|ACT
300275|OF|01|ACT
300276|OF|01|ACT
300277|VI|01|ACT
300278|VI|01|ACT
300279|VI|02|ACT
300280|VI|02|ACT
300281|VI|02|ACT
300282|VI|02|ACT
300283|GA|01|ACT
300284|GA|01|ACT
300285|VI|01|ACT
300286|VI|07|ACT
300287|SU|03|ACT
300288|SU|03|ACT
300289|SU|03|ACT
300290|VI|02|ACT
300291|VI|02|ACT
300292|GA|02|ACT
300293|GA|02|ACT
300294|GA|01|ACT
300295|GA|01|ACT
300296|GA|01|ACT
300297|GA|01|ACT
300298|VI|01|ACT
300299|VI|01|ACT
300300|GA|01|ACT
300301|GA|01|ACT
300302|GA|01|ACT
300303|GA|01|ACT
300304|GA|01|ACT
300305|VI|01|ACT
300306|VI|01|ACT
300307|VI|01|ACT
300308|VI|01|ACT
300309|VI|01|ACT
300310|GA|02|ACT
300311|GA|02|ACT
300312|GA|02|ACT
300313|OF|02|ACT
300314|OF|02|ACT
300315|OF|02|ACT
300316|OF|02|ACT
300317|OF|02|ACT
300318|OF|02|ACT
300319|OF|02|ACT
300320|OF|02|ACT
300321|TR|02|ACT
300322|TR|02|ACT
300323|TR|02|ACT
300324|TR|02|ACT
300325|TR|02|ACT
300326|TR|02|ACT
300327|TR|02|ACT
300328|TR|02|ACT
300329|TR|02|ACT
300330|TR|02|ACT
300331|TR|02|ACT
300332|TR|02|ACT
300333|TR|02|ACT
300334|TR|02|ACT
300335|VI|07|ACT
300336|VI|07|ACT
300337|VI|07|ACT
300338|VI|07|ACT
300339|SU|03|ACT
300340|GA|02|ACT
300341|GA|02|ACT
300342|FR|03|ACT
300343|VI|01|ACT
300344|VI|02|ACT
300345|VI|02|ACT
300346|GA|02|ACT
300347|VI|02|ACT
300348|GA|02|ACT
300349|GA|02|ACT
300350|OF|02|ACT
300351|VI|02|ACT
300352|GA|01|ACT
300353|TR|01|ACT
300354|VI|01|ACT
300355|GA|01|ACT
300356|GA|01|ACT
300357|GA|01|ACT
300358|GA|01|ACT
300359|VI|01|ACT
300360|VI|01|ACT
300361|GA|02|ACT
300362|SU|03|ACT
300363|SU|03|ACT
300364|VI|02|ACT
300365|VI|02|ACT
300366|VI|02|ACT
300367|VI|02|ACT
300368|VI|02|ACT
300369|VI|01|ACT
300370|VI|01|ACT
300371|VI|01|ACT
300372|VI|07|ACT
300373|VI|02|ACT
300374|SU|03|ACT
300375|VI|02|ACT
300376|VI|02|ACT
300377|VI|02|ACT
300378|VI|02|ACT
300379|VI|02|ACT
300380|LO|02|ACT
300381|VI|02|ACT
300382|SU|03|ACT
300383|SU|03|ACT
300384|SU|03|ACT
300385|VI|02|ACT
300386|VI|02|ACT
300387|GA|02|ACT
300388|GA|02|ACT
300389|VI|02|ACT
300390|SU|03|ACT
300391|GA|02|ACT
300392|GA|02|ACT
300393|GA|02|ACT
300394|GA|02|ACT
300395|GA|02|ACT
300396|TR|02|ACT
300397|TR|02|ACT
300398|VI|02|ACT
300399|VI|02|ACT
300400|VI|02|ACT
300401|GA|02|ACT
300402|GA|02|ACT
300403|VI|02|ACT
300404|VI|02|ACT
300405|VI|02|ACT
300406|GA|02|ACT
300407|VI|01|ACT
300408|VI|02|ACT
300409|GA|02|ACT
300410|VI|02|ACT
300411|OF|02|ACT
300412|OF|02|ACT
300413|VI|02|ACT
300414|GA|02|ACT
300415|TR|02|ACT
300416|GA|02|ACT
300417|FR|03|ACT
300418|SU|03|ACT
300419|VI|02|ACT
300420|GA|02|ACT
300421|VI|02|ACT
300422|SU|03|ACT
300423|LO|02|ACT
300424|VI|02|ACT
300425|GA|02|ACT
300426|VI|02|ACT
300427|VI|02|ACT
300428|VI|01|ACT
300429|VI|02|ACT
300430|VI|02|ACT
300431|VI|02|ACT
300432|NA|02|ACT
300433|NA|01|ACT
300434|NA|01|ACT
300435|NA|01|ACT
300436|VI|02|ACT
300437|OF|02|ACT
300438|TR|02|ACT
300439|TR|02|ACT
300440|GA|01|ACT
300441|GA|01|ACT
300442|GA|01|ACT
300443|GA|01|ACT
300444|OF|01|ACT
300445|OF|01|ACT
300446|OF|01|ACT
300447|OF|01|ACT
300448|VI|01|ACT
300449|VI|01|ACT
300450|VI|01|ACT
300451|VI|01|ACT
300452|VI|01|ACT
300453|GA|01|ACT
300454|GA|01|ACT
300455|GA|02|ACT
300456|GA|02|ACT
300457|GA|02|ACT
300458|GA|02|ACT
300459|TR|02|ACT
300460|VI|02|ACT
300461|GA|01|ACT
300462|GA|01|ACT
300463|GA|01|ACT
300464|GA|01|ACT
300465|VI|01|ACT
300466|VI|01|ACT
300467|VI|01|ACT
300468|GA|01|ACT
300469|GA|01|ACT
300470|GA|01|ACT
300471|VI|01|ACT
300472|VI|01|ACT
300473|VI|01|ACT
300474|VI|01|ACT
300475|VI|01|ACT
300476|VI|01|ACT
300477|VI|01|ACT
300478|VI|02|ACT
300479|VI|02|ACT
300480|VI|02|ACT
300481|GA|02|ACT
300482|VI|02|ACT
300483|GA|02|ACT
300484|GA|02|ACT
300485|GA|02|ACT
300486|GA|02|ACT
300487|NA|02|ACT
300488|GA|02|ACT
300489|GA|02|ACT
300490|GA|02|ACT
300491|GA|02|ACT
300492|VI|02|ACT
300493|VI|02|ACT
300494|VI|02|ACT
300495|VI|02|ACT
300496|VI|02|ACT
300497|GA|02|ACT
300498|GA|02|ACT
300499|GA|02|ACT
300500|GA|02|ACT
300501|GA|02|ACT
300502|GA|02|ACT
300503|GA|02|ACT
300504|GA|02|ACT
300505|TR|02|ACT
300506|SU|03|ACT
300507|SU|03|ACT
300508|SU|03|ACT
300509|SU|03|ACT
300510|GA|02|ACT
300511|GA|02|ACT
300512|GA|02|ACT
300513|GA|02|ACT
300514|GA|02|ACT
300515|GA|02|ACT
300516|GA|02|ACT
300517|GA|02|ACT
300518|GA|02|ACT
300519|SU|03|ACT
300520|SU|03|ACT
300521|LO|02|ACT
300522|VI|02|ACT
300523|GA|01|ACT
300524|GA|01|ACT
300525|GA|02|ACT
300526|GA|02|ACT
300527|GA|02|ACT
300528|GA|02|ACT
300529|OF|02|ACT
300530|OF|02|ACT
300531|OF|02|ACT
300532|GA|01|ACT
300533|GA|01|ACT
300534|VI|01|ACT
300535|OF|02|ACT
300536|OF|02|ACT
300537|OF|02|ACT
300538|OF|02|ACT
300539|OF|02|ACT
300540|VI|02|ACT
300541|GA|02|ACT
300542|GA|02|ACT
300543|GA|02|ACT
300544|GA|02|ACT
300545|GA|02|ACT
300546|GA|02|ACT
300547|GA|02|ACT
300548|GA|02|ACT
300549|TR|02|ACT
300550|TR|02|ACT
300551|VI|02|ACT
300552|GA|02|ACT
300553|GA|02|ACT
300554|GA|02|ACT
300555|GA|02|ACT
300556|OF|02|ACT
300557|OF|02|ACT
300558|VI|01|ACT
300559|LO|02|ACT
300560|GA|02|ACT
300561|GA|02|ACT
300562|GA|02|ACT
300563|GA|02|ACT
300564|LO|02|ACT
300565|GA|02|ACT
300566|SU|03|ACT
300567|SU|03|ACT
300568|GA|02|ACT
300569|NA|02|ACT
300570|FR|03|ACT
300571|FR|03|ACT
300572|VI|01|ACT
300573|TR|02|ACT
300574|VI|02|ACT
300575|VI|02|ACT
300576|GA|02|ACT
300577|GA|02|ACT
300578|GA|02|ACT
300579|GA|02|ACT
300580|GA|02|ACT
300581|GA|02|ACT
300582|GA|02|ACT
300583|GA|02|ACT
300584|GA|02|ACT
300585|GA|02|ACT
300586|GA|02|ACT
300587|GA|02|ACT
300588|GA|02|ACT
300589|GA|02|ACT
300590|GA|02|ACT
300591|GA|02|ACT
300592|OF|02|ACT
300593|OF|02|ACT
300594|OF|02|ACT
300595|OF|02|ACT
300596|OF|02|ACT
300597|OF|02|ACT
300598|VI|02|ACT
300599|VI|02|ACT
300600|TR|01|ACT
300601|VI|01|ACT
300602|VI|01|ACT
300603|SU|03|ACT
300604|SU|03|ACT
300605|SU|03|ACT
300606|SU|03|ACT
300607|SU|03|ACT
300608|SU|03|ACT
300609|SU|03|ACT
300610|SU|03|ACT
300611|VI|02|ACT
300612|VI|02|ACT
300613|LO|02|ACT
300614|GA|02|ACT
300615|TR|02|ACT
300616|TR|02|ACT
300617|SU|03|ACT
300618|SU|03|ACT
300619|GA|02|ACT
300620|GA|02|ACT
300621|NA|02|ACT
300622|GA|01|ACT
300623|GA|02|ACT
300624|GA|02|ACT
300625|VI|02|ACT
300626|VI|02|ACT
300627|GA|02|ACT
300628|GA|02|ACT
300629|VI|02|ACT
300630|GA|07|ACT
300631|GA|07|ACT
300632|GA|07|ACT
300633|GA|07|ACT
300634|GA|07|ACT
300635|GA|07|ACT
300636|GA|07|ACT
300637|VI|07|ACT
300638|VI|07|ACT
300639|VI|07|ACT
300640|GA|02|ACT
300641|NA|02|ACT
300642|NA|02|ACT
300643|GA|02|ACT
300644|GA|02|ACT
300645|VI|02|ACT
300646|VI|02|ACT
300647|GA|02|ACT
300648|VI|02|ACT
300649|GA|02|ACT
300650|TR|02|ACT
300651|VI|01|ACT
300652|VI|01|ACT
300653|VI|01|ACT
300654|VI|01|ACT
300655|GA|02|ACT
300656|GA|02|ACT
300657|GA|02|ACT
300658|GA|02|ACT
300659|GA|02|ACT
300660|GA|02|ACT
300661|TR|02|ACT
300662|VI|02|ACT
300663|VI|02|ACT
300664|VI|02|ACT
300665|VI|02|ACT
300666|VI|02|ACT
300667|VI|02|ACT
300668|VI|02|ACT
300669|VI|02|ACT
300670|GA|02|ACT
300671|LO|02|ACT
300672|SU|03|ACT
300673|VI|02|ACT
300674|VI|01|ACT
300675|VI|01|ACT
300676|VI|02|ACT
300677|SU|03|ACT
300678|GA|02|ACT
300679|GA|02|ACT
300680|VI|02|ACT
300681|GA|02|ACT
300682|GA|02|ACT
300683|GA|02|ACT
300684|GA|02|ACT
300685|GA|02|ACT
300686|GA|02|ACT
300687|GA|02|ACT
300688|OF|02|ACT
300689|OF|02|ACT
300690|OF|02|ACT
300691|OF|02|ACT
300692|SU|03|ACT
300693|SU|03|ACT
300694|GA|02|ACT
300695|GA|02|ACT
300696|GA|02|ACT
300697|GA|02|ACT
300698|GA|02|ACT
300699|GA|02|ACT
300700|GA|02|ACT
300701|GA|02|ACT
300702|GA|02|ACT
300703|GA|02|ACT
300704|GA|02|ACT
300705|GA|02|ACT
300706|SU|03|ACT
300707|SU|03|ACT
300708|GA|02|ACT
300709|GA|02|ACT
300710|GA|02|ACT
300711|GA|01|ACT
300712|GA|01|ACT
300713|GA|02|ACT
300714|VI|02|ACT
300715|SU|03|ACT
300716|SU|03|ACT
300717|VI|02|ACT
300718|VI|02|ACT
300719|SU|03|ACT
300720|SU|03|ACT
300721|VI|01|ACT
300722|SU|03|ACT
300723|GA|02|ACT
300724|GA|02|ACT
300725|VI|02|ACT
300726|VI|02|ACT
300727|VI|02|ACT
300728|VI|02|ACT
300729|VI|02|ACT
300730|LO|02|ACT
300731|TR|02|ACT
300732|TR|02|ACT
300733|TR|02|ACT
300734|TR|02|ACT
300735|VI|02|ACT
300736|NA|02|ACT
300737|VI|02|ACT
300738|FR|03|ACT
300739|TR|02|ACT
300740|VI|02|ACT
300741|GA|02|ACT
300742|GA|01|ACT
300743|TR|01|ACT
300744|GA|02|ACT
300745|VI|02|ACT
300746|SU|03|ACT
300747|SU|03|ACT
300748|VI|01|ACT
300749|SU|03|ACT
300750|VI|02|ACT
300751|VI|02|ACT
300752|VI|02|ACT
300753|VI|02|ACT
300754|VI|02|ACT
300755|VI|02|ACT
300756|SU|03|ACT
300757|SU|03|ACT
300758|VI|02|ACT
300759|NA|02|ACT
300760|VI|02|ACT
300761|VI|02|ACT
300762|VI|02|ACT
300763|GA|02|ACT
300764|GA|02|ACT
300765|GA|02|ACT
300766|VI|01|ACT
300767|VI|01|ACT
300768|VI|01|ACT
300769|VI|02|ACT
300770|GA|02|ACT
300771|GA|02|ACT
300772|GA|02|ACT
300773|TR|02|ACT
300774|SU|03|ACT
300775|TR|02|ACT
300776|VI|02|ACT
300777|GA|02|ACT
300778|GA|02|ACT
300779|LO|02|ACT
300780|VI|02|ACT
300781|VI|02|ACT
300782|GA|02|ACT
300783|VI|02|ACT
300784|VI|02|ACT
300785|VI|02|ACT
300786|VI|02|ACT
300787|GA|02|ACT
300788|TR|01|ACT
300789|GA|02|ACT
300790|GA|02|ACT
300791|SU|03|ACT
300792|SU|03|ACT
300793|GA|01|ACT
300794|LO|01|ACT
300795|VI|02|ACT
300796|VI|02|ACT
300797|VI|02|ACT
300798|VI|02|ACT
300799|VI|02|ACT
300800|VI|02|ACT
300801|VI|02|ACT
300802|VI|02|ACT
300803|GA|02|ACT
300804|OF|02|ACT
300805|OF|02|ACT
300806|SU|03|ACT
300807|VI|02|ACT
300808|GA|02|ACT
300809|TR|02|ACT
300810|TR|02|ACT
300811|TR|02|ACT
300812|TR|02|ACT
300813|TR|02|ACT
300814|VI|02|ACT
300815|GA|02|ACT
300816|VI|02|ACT
300817|VI|02|ACT
300818|NA|02|ACT
300819|GA|01|ACT
300820|GA|01|ACT
300821|VI|01|ACT
300822|VI|01|ACT
300823|VI|01|ACT
300824|VI|02|ACT
300825|VI|02|ACT
300826|GA|02|ACT
300827|VI|02|ACT
300828|VI|02|ACT
300829|VI|02|ACT
300830|GA|02|ACT
300831|VI|02|ACT
300832|VI|02|ACT
300833|SU|03|ACT
300834|GA|07|ACT
300835|GA|07|ACT
300836|GA|07|ACT
300837|GA|07|ACT
300838|VI|01|ACT
300839|VI|01|ACT
300840|VI|01|ACT
300841|GA|07|ACT
300842|GA|07|ACT
300843|GA|07|ACT
300844|GA|07|ACT
300845|VI|01|ACT
300846|VI|01|ACT
300847|VI|01|ACT
300848|VI|01|ACT
300849|VI|01|ACT
300850|VI|01|ACT
300851|VI|01|ACT
300852|VI|02|ACT
300853|FR|03|ACT
300854|VI|01|ACT
300855|VI|02|ACT
300856|GA|01|ACT
300857|GA|01|ACT
300858|GA|01|ACT
300859|VI|01|ACT
300860|VI|01|ACT
300861|SU|03|ACT
300862|SU|03|ACT
300863|GA|02|ACT
