ACT_NUM_ACTIVO;IMPORTE_TAS_VIGENTE;FECHA_TAS_VIGENTE
6879491;1968.19;2019-08-14
6878692;527.50;2019-08-14
6856395;8188.15;2019-12-17
6858266;10405.08;2019-11-04
6855905;7514.78;2019-11-04
6855542;799.04;2019-11-04
6858219;88354.56;2019-12-17
6857714;95390.37;2016-12-30
6858353;103136.02;2016-12-30
6859593;90441.74;2016-12-30
6854041;1763.35;2018-01-09
6851895;113540.73;2018-12-03
6853932;6851.52;2019-05-22
6856222;6851.52;2019-05-22
6856297;110462.11;2019-05-22
6856108;102245.92;2019-05-22
6876105;75460.76;2019-03-28
6876910;9434.57;2019-03-22
6857976;91786.25;2018-02-21
6856462;1311.45;2019-05-10
6856465;44008.49;2019-05-10
6856469;21670.84;2018-10-26
6857030;16420.20;2018-10-26
6879603;16324.56;2019-03-25
6851058;309614.89;2019-10-23
6884237;100859.67;2019-03-27
6848461;26956.32;2019-08-08
6848122;7416.68;2018-01-17
6848557;2212.37;2018-01-17
6867866;46652.89;2019-11-30
6867874;47635.01;2019-11-30
6879213;67762.79;2019-05-14
6853322;37662.07;2019-02-28
6853629;64168.93;2017-01-09
6867448;47670.03;2019-05-22
6848618;26956.32;2019-08-08
6863394;1605.24;2018-04-26
6876311;73563.54;2019-11-30
6868605;59722.61;2019-11-30
6852024;4656.00;2018-06-30
6881613;21192.44;2017-12-20
6853164;91006.41;2017-01-09
6856159;67466.31;2017-01-09
6854287;99388.27;2017-01-09
6864881;34298.73;2019-05-22
6874206;64807.74;2018-09-24
6883385;9650.65;2020-02-11
6884104;9650.65;2020-02-11
6865298;21258.83;2019-03-22
6870390;6273.53;2017-11-29
6869259;6273.53;2017-11-29
6870389;6273.53;2017-11-29
6869532;6273.53;2017-11-29
6849391;26956.32;2019-08-08
6858556;83114.39;2018-01-18
7072811;159329.95;2018-05-07
7073133;76953.42;2016-12-28
7072272;7845.92;2018-04-24
7072784;120376.65;2018-06-27
7294233;16297.51;2018-11-15
7294251;49222.24;2019-11-12
7294263;15859.84;2018-11-15
7294242;15813.67;2018-11-15
7294258;15859.21;2018-11-15
7294241;9200.00;2019-10-31
6869761;26523.71;2019-05-15
6862098;3226.75;2019-07-04
6880046;57111.34;2018-10-03
6853988;7422.48;2019-05-22
6853921;6851.52;2019-05-22
6862495;292317.90;2019-04-12
6880418;45615.44;2017-11-22
7294635;279283.26;2017-06-15
6850370;6929.64;2018-01-17
6866825;24493.95;2019-03-13
6865496;24493.95;2019-03-13
6866162;25771.72;2019-03-13
6868013;2234.40;2016-11-15
6867527;87089.90;2016-11-17
6849782;8449.59;2018-01-17
6869489;47635.01;2019-11-30
6870518;89904.54;2018-01-02
6871605;280119.00;2017-01-25
6860668;61586.00;2017-11-09
6856451;98466.31;2017-12-29
6856684;90496.46;2017-12-29
6858894;99458.13;2017-12-29
6884438;2719.36;2017-10-31
6848066;6753.75;2018-01-17
6866018;74961.84;2019-10-04
6848751;122762.72;2018-01-17
6854014;3047.40;2018-03-28
6854015;2516.50;2018-03-28
6856958;2516.50;2018-03-28
6857338;65359.92;2019-07-03
6856562;3640.40;2019-11-18
6856387;1194.48;2019-11-18
6876495;346324.93;2019-10-25
6857960;3054.48;2019-12-17
6874466;87616.32;2018-12-12
6868339;43198.33;2019-05-22
6869350;43394.01;2019-05-22
6870354;34570.80;2019-05-22
6865398;38624.11;2019-05-22
6867988;113184.00;2019-12-17
6882497;9650.65;2020-02-11
6935107;238780.00;2017-01-25
6949705;102834.81;2019-11-29
6869245;6273.53;2017-11-29
6849325;7910.27;2019-11-10
6871607;236443.00;2017-01-25
6870391;6273.53;2017-11-29
6870538;380098.40;2017-11-29
6868572;57062.88;2017-12-06
6868644;3207.50;2018-04-26
6848128;8524.77;2018-01-17
6825985;7646.77;2017-12-21
6866970;31417.57;2019-03-13
6938601;60098.00;2019-11-30
6948951;4893.00;2019-11-13
6948052;6118.58;2019-12-31
6949133;6118.58;2019-12-31
6947977;73541.82;2019-12-31
6866480;63513.91;2016-11-17
6877681;2285.04;2019-11-30
6866786;57982.72;2019-10-17
6848117;9145.82;2018-01-17
6848126;8456.13;2018-01-17
6868408;46652.89;2019-11-30
6869279;46652.89;2019-11-30
6850633;13071.36;2019-11-30
6883259;102840.00;2019-11-12
6934979;195555.05;2016-10-21
6855881;7843.87;2019-07-03
6881578;39102.19;2019-06-12
6878347;19230.00;2019-10-07
6854937;247213.84;2019-10-21
6866714;38179.95;2019-05-22
6869346;27250.05;2019-05-22
6875490;11406.78;2019-11-30
6865665;34471.11;2019-05-22
6866137;29492.69;2019-05-22
6865723;34514.05;2019-05-22
6867991;153019.56;2016-11-25
6868174;68101.26;2017-12-18
6864354;12913.58;2019-03-22
6826642;103076.14;2016-11-25
6870380;6273.53;2017-11-29
6869533;6273.53;2017-11-29
6850332;170856.16;2018-01-17
6935052;189448.75;2017-03-09
6867469;48771.98;2019-01-17
6856260;4974.61;2019-11-18
6878576;66712.50;2016-11-23
6856931;1814.84;2019-05-10
6879151;4026.24;2016-12-30
6850478;86230.70;2019-03-25
6857848;61275.48;2019-04-10
6869280;46992.90;2019-11-30
6869494;49108.42;2019-11-30
6869896;129974.11;2019-05-25
6866539;6050.47;2019-04-04
6871347;237324.29;2017-01-25
6861034;2542.32;2019-11-30
6859720;4684.40;2019-11-30
6860541;509.50;2019-11-30
6860665;409.09;2019-11-30
6858317;98466.31;2017-12-29
6885475;8939.07;2017-10-31
6848152;6753.75;2018-01-17
6866271;60859.45;2018-05-07
6866023;1500.00;2016-12-22
6857405;3283.84;2018-03-28
6856869;2275.16;2018-03-28
6881591;57901.20;2016-10-21
6856624;92790.38;2019-11-18
6877355;24210.37;2019-11-21
6855924;49373.02;2018-04-30
6857822;4806.00;2019-12-17
6855541;1398.32;2019-11-04
6857305;83095.36;2019-12-17
6849280;1061.09;2019-04-03
6851693;156413.95;2018-09-19
6855872;3391914.06;2019-05-29
7005237;56798.00;2019-11-30
6858717;5130.06;2019-07-03
6854598;1519.39;2019-07-03
6880474;48730.95;2019-09-23
6849502;16277.50;2017-12-19
6877469;11750.41;2018-10-24
6862833;14953.65;2019-04-12
6859998;101951.20;2017-12-11
6860577;17130.06;2019-09-03
6870926;26523.71;2019-05-15
6870982;26523.71;2019-05-15
6861784;75761.22;2019-05-19
6861258;125897.58;2016-10-11
6884061;177069.42;2019-03-20
6872034;73793.51;2017-11-29
6949025;70158.30;2018-12-05
6948526;57525.10;2018-12-05
6949444;59697.08;2019-11-25
6850544;12825.12;2019-09-16
6871045;101249.06;2017-11-27
6883773;30274.92;2017-12-20
6878275;7999.98;2016-11-23
6878938;19170.42;2019-10-07
6879876;92841.47;2019-03-26
6869123;43557.64;2019-05-22
6864882;30532.66;2019-05-22
6867062;26852.05;2019-05-22
6867309;69838.37;2018-12-27
6868981;971236.75;2019-04-10
6864355;21714.25;2019-03-22
6826687;104563.76;2017-12-21
6863774;4669.79;2019-10-07
6862981;4669.79;2019-10-07
6849092;169922.82;2018-01-17
6849866;178968.98;2018-01-17
6866532;36912.11;2018-04-16
6848737;6753.75;2018-01-17
6849238;6753.75;2018-01-17
6865921;81882.39;2019-04-11
6865060;81882.39;2019-04-11
6860792;42460.46;2019-09-03
6949034;70158.30;2018-12-05
6871573;62526.63;2017-12-29
6949424;134833.06;2019-11-25
6882879;9483.96;2020-02-11
6871186;129974.11;2019-05-25
6871105;81611.62;2019-05-25
6870055;88965.96;2018-01-02
6870794;126240.28;2018-01-02
6870431;105899.26;2018-01-02
6866108;3500.00;2016-12-22
6866233;2000.00;2016-12-22
6869958;27845.66;2019-05-15
6869752;45388.45;2019-05-15
6866209;30385.71;2019-05-22
6867182;29492.69;2019-05-22
6866660;5850.33;2016-11-18
6848059;6753.75;2018-01-17
6948082;8708.04;2019-11-25
6868783;6273.53;2017-11-29
6869535;6273.53;2017-11-29
6856816;1955198.00;2019-09-25
6856693;115000.00;2018-08-30
6948279;3076.18;2018-12-05
6848416;3151.87;2018-01-17
6852543;3559.85;2019-08-20
6866102;6350.10;2019-10-04
6849312;112493.59;2017-12-04
6857949;90447.69;2017-12-29
6857502;91587.96;2017-12-29
6848743;6753.75;2018-01-17
6947758;60100.76;2019-12-31
6869959;17619.72;2019-04-15
6866453;5221.88;2017-12-18
6872391;33522.47;2019-09-16
6873095;26060.21;2019-03-29
6826238;2961.00;2019-08-15
6935419;18500.00;2018-04-18
6872601;1733.50;2018-10-06
6872878;58794.84;2019-11-30
6848616;26956.32;2019-08-08
6848095;11457.34;2019-11-10
6865632;6506.23;2019-04-04
6864730;39108.62;2019-04-04
6826509;7825.61;2016-11-25
6826486;7422.94;2016-11-25
6826489;7422.94;2016-11-25
6883101;74220.66;2019-03-13
6861200;2715.25;2019-09-20
6848065;6753.75;2018-01-17
6867891;65373.77;2017-12-29
6948196;69592.56;2018-12-05
6949153;8708.04;2019-11-25
6948365;976729.05;2019-11-25
6885251;45758.66;2017-06-30
6884418;42620.29;2017-06-30
6856691;105000.00;2018-08-30
6866413;9410.00;2017-10-24
6869022;3207.50;2018-04-26
6848406;8449.59;2018-01-17
6850371;8462.66;2018-01-17
6849810;178042.72;2018-01-17
6976747;4500.00;2018-09-19
6877382;80395.09;2017-06-20
6866017;6350.10;2019-10-04
6866691;2000.00;2016-12-22
6866111;2000.00;2016-12-22
6848074;253862.84;2018-11-14
7101176;3508.36;2019-05-24
6884069;39129.77;2018-09-21
6884373;86093.00;2018-04-23
6876290;13949.58;2019-03-13
6877403;32109.00;2019-11-30
6849926;339.84;2018-08-29
6881238;87327.70;2019-05-28
6853524;4829271.41;2019-11-08
6854389;119804.73;2017-01-09
6947902;58389.00;2019-11-30
6948128;58389.00;2019-11-30
6868560;12280.53;2019-12-16
6880627;6110.00;2018-06-30
6870745;42060.00;2017-10-23
6882446;6110.00;2018-06-30
6881472;6110.00;2018-06-30
6869724;17619.72;2019-04-15
6871762;17619.72;2019-04-15
6869697;17619.72;2019-04-15
6859522;57171.99;2019-09-18
7293391;110267.51;2019-10-09
7294031;1028.00;2019-12-05
6855122;9897.72;2018-04-27
6851457;33945.00;2017-07-27
7016131;155488.50;2019-03-25
6852199;203412.00;2018-11-15
6852836;138743.83;2019-03-26
6870787;107936.65;2018-01-02
6875472;10269.90;2019-11-30
6850051;100102.20;2018-01-17
6866354;2000.00;2016-12-22
6848382;7782.12;2017-12-04
6859988;33558.07;2019-04-14
6869684;26523.71;2019-05-15
6866364;4426.94;2019-04-09
6882622;48340.55;2019-08-02
6860496;9988.75;2017-12-11
6854468;7226.92;2017-11-29
6851338;7226.92;2017-11-29
6851507;3886.23;2017-11-29
6877849;1725.14;2017-06-20
6852227;70659.53;2017-11-29
6852280;70659.53;2017-11-29
6964214;19350.00;2018-03-01
6848792;101157.70;2018-01-17
6938590;29022.79;2019-08-18
7297746;120713.04;2019-12-07
7297640;40480.69;2019-12-16
6865353;5796.55;2016-12-30
6858319;90496.46;2017-12-29
6875557;75621.01;2019-11-30
6857867;105000.00;2018-08-30
6858327;105000.00;2018-08-30
6857869;115000.00;2018-08-30
6857872;213258.86;2019-04-07
6854782;61327.15;2018-02-02
6868660;47635.01;2019-11-30
6865498;28799.99;2019-03-13
6849590;4528.64;2019-04-30
6868575;3207.50;2018-04-26
6862581;1605.24;2018-04-26
6860194;25350.41;2019-11-30
6865200;81887.25;2019-05-14
6865214;4903.86;2017-11-22
6882616;8759.20;2016-07-01
6882710;8935.00;2018-06-30
6856792;54819.00;2019-11-30
6876937;83684.37;2019-03-13
6853891;78353.12;2016-10-27
6854675;43988.94;2016-10-12
6850942;7798.99;2017-11-29
6851607;3497.95;2017-11-29
6854486;3315.84;2017-11-29
6851352;78248.16;2017-11-29
6851623;78248.16;2017-11-29
6851567;78248.16;2017-11-29
6856293;6851.52;2019-05-22
6856099;6851.52;2019-05-22
6856299;104984.65;2019-05-22
6880960;8535.33;2019-04-10
6855898;8188.15;2019-12-17
6855899;8188.15;2019-12-17
6856396;8188.15;2019-12-17
6873077;90924.00;2016-02-16
6852195;34245.00;2019-11-30
6858223;113969.60;2019-11-04
6857327;86651.90;2016-12-30
6884128;121203.54;2019-10-31
6885005;371431.04;2018-02-14
6877843;10247.76;2017-06-20
6877332;10247.76;2017-06-20
6877594;10247.76;2017-06-20
6877800;10456.92;2017-06-20
6878073;1725.14;2017-06-20
6878669;78722.66;2017-06-20
6878081;81426.82;2017-06-20
6879477;358028.51;2016-12-30
6880209;156111.08;2019-03-13
6880215;83684.37;2019-03-13
6879423;54718.10;2018-10-03
6865557;4426.94;2019-04-09
6867110;3734.56;2019-04-09
6949123;131664.02;2019-12-31
6948808;118910.62;2019-12-31
6848154;6753.75;2018-01-17
6865427;4564.92;2017-12-18
6866294;177256.92;2017-12-18
6871661;31845.92;2019-09-16
6866493;760.50;2017-12-18
6872269;19799.55;2019-03-29
6825543;16452.15;2019-11-30
6934926;14433.96;2016-12-30
6858631;11007.15;2017-12-14
6883085;9062.32;2016-11-17
6865186;81243.18;2018-05-24
6859412;17650.57;2019-11-30
6865201;5786.56;2017-11-22
6825910;514692.20;2019-04-08
6883374;82449.00;2018-06-30
6859990;29678.36;2019-04-14
6879734;156111.08;2019-03-13
6880662;94196.51;2019-03-13
6856658;1530.90;2018-05-08
6852101;3913.72;2017-11-29
6856180;7422.48;2019-05-22
6853696;6851.52;2019-05-22
6856056;6280.56;2019-05-22
6883446;54391.75;2018-10-03
6879419;93320.70;2018-10-03
6880064;75882.00;2017-11-09
6855902;8188.15;2019-12-17
6872839;90340.80;2018-05-16
6850147;610.92;2019-10-23
6880335;61188.95;2018-10-03
7295398;74179.00;2019-12-31
7295406;25035.80;2018-12-03
7295382;58814.00;2019-12-31
7295395;5104.94;2018-12-03
6851503;7620.37;2017-11-29
6853042;63517.95;2017-10-31
6850566;97122.06;2019-03-26
7298254;250300.87;2017-12-20
7298238;48971.87;2016-12-30
6872310;19799.55;2019-03-29
6867470;3998.00;2019-05-22
6869188;34704.49;2019-05-22
6869200;43828.27;2019-05-22
6865957;27311.85;2019-05-22
6864831;47523.97;2019-05-22
7292526;87629.23;2018-09-10
7292795;9000.00;2019-10-07
7292818;120476.00;2019-10-16
7295570;35301.32;2019-11-15
6853936;68468.25;2019-05-22
6882991;73830.46;2019-03-26
7100328;57854.50;2019-04-25
7295047;94196.51;2019-03-13
7294844;80677.80;2019-11-16
7294828;48511.83;2019-11-06
7294846;85125.00;2019-12-31
7294847;168179.24;2018-12-03
6848143;6753.75;2018-01-17
6879034;91975.64;2018-10-03
6878146;61188.95;2018-10-03
6825905;17169.51;2019-04-03
6852668;89252.00;2019-04-30
6852204;120661.25;2019-04-30
6881470;6110.00;2018-06-30
6870744;12142.71;2017-10-23
6868892;17619.72;2019-04-15
6870088;17619.72;2019-04-15
6870367;17619.72;2019-04-15
6865478;4854.75;2017-12-18
6859471;47576.14;2019-09-18
6882630;57386.18;2020-02-11
6882631;74812.80;2020-02-11
6849093;178968.98;2018-01-17
6849539;91167.10;2018-01-17
6850388;139744.58;2018-01-17
6825560;8065.16;2017-11-27
6882877;6726.39;2018-09-14
6862831;8740.50;2019-04-12
6848411;8456.13;2018-01-17
6881103;8750.00;2019-11-30
6973698;85280.00;2017-12-15
6858949;55266.80;2019-04-10
6874736;130074.84;2019-10-31
6878906;83381.48;2019-11-30
6880590;75325.62;2019-11-30
6880696;76131.25;2019-11-30
6873990;202985.87;2016-12-19
6873428;74590.25;2017-12-21
6873476;81409.93;2017-12-21
6857524;85199.04;2019-12-17
6857526;88917.07;2019-11-04
6854173;4698.00;2016-12-26
6883546;269402.02;2017-12-31
6878423;80527.85;2017-06-20
6880248;156111.08;2019-03-13
6880906;63420.59;2019-06-12
6881134;40683.04;2017-12-20
6854947;89224.22;2016-04-17
6855023;115472.33;2016-04-17
6878810;56567.42;2018-10-03
6858551;19440.35;2019-09-18
6871154;17114.71;2019-04-12
6883756;9650.65;2020-02-11
6884106;9434.12;2020-02-11
6882629;60818.84;2020-02-11
6881774;85724.75;2017-11-24
6863306;8740.50;2019-04-12
6877892;1523.36;2019-11-30
6867031;60247.67;2019-10-17
6866487;57982.72;2019-10-17
6849785;480498.92;2018-01-17
6879527;70375.57;2016-12-30
6879478;8176.40;2016-11-07
6872872;3116881.38;2019-12-13
6872990;96906.23;2019-04-24
6873231;74590.25;2017-12-21
6873010;81409.93;2017-12-21
6880679;233542.98;2018-09-18
6870376;22289.56;2019-04-15
6868980;17619.72;2019-04-15
6870253;20424.18;2019-04-15
6825512;9718.80;2017-11-30
6880745;156111.08;2019-03-13
6877576;1747.15;2018-10-24
6877557;17447.64;2018-10-24
6878563;13465.75;2018-10-24
6861339;6863.77;2019-12-04
6866214;34045.37;2019-05-22
6862703;43550.00;2019-04-01
6865608;284346.30;2018-12-28
6881469;37740.88;2018-10-10
6880530;6110.00;2018-06-30
6865699;5796.55;2016-12-30
6865132;66944.44;2016-12-30
6864098;100104.11;2018-05-24
6868336;34692.55;2019-05-22
6868618;7475.00;2019-07-01
6867453;34514.05;2019-05-22
6869620;389793.60;2019-12-17
6857360;1293.82;2019-11-18
6856273;1776.70;2019-11-18
6856274;1504.07;2019-11-18
6856275;1561.83;2019-11-18
6878725;78422.87;2019-12-12
6851685;4573.45;2017-11-29
6854859;3525.44;2017-11-29
6851345;3707.55;2017-11-29
7292337;8500.00;2019-09-11
7298272;103182.73;2018-08-18
7297162;952069.65;2011-07-13
7005323;3772958.92;2019-03-13
7075002;267009.81;2018-12-03
6871694;26523.71;2019-05-15
6871407;26523.71;2019-05-15
6866361;4426.94;2019-04-09
6866444;2266.52;2019-04-09
6866870;2266.52;2019-04-09
6871221;233267.00;2017-01-25
6874436;40738.49;2019-04-30
7297739;79499.33;2019-12-12
7294503;51431.34;2019-11-07
6861492;93312.12;2017-11-17
6879490;2483.33;2019-08-14
6879965;1859.48;2019-08-14
6879968;611.84;2019-08-14
6879563;611.84;2019-08-14
6878895;1867.64;2018-08-17
7294696;95314.51;2019-10-25
7298170;5153.20;2019-12-20
6881435;28750.02;2019-06-12
6852479;4447.00;2018-06-30
6850978;94531.08;2019-10-30
6948998;97005.97;2019-08-14
6873734;26060.21;2019-03-29
6883542;69354.87;2017-12-18
6878639;2265.20;2019-08-14
6879567;514.18;2019-08-14
6879569;46988.66;2019-08-14
6855649;16031.40;2019-09-16
6866372;49515.44;2016-11-30
6858651;69419.92;2019-04-01
6850116;14962.64;2019-09-16
6853591;163250.01;2018-04-26
6851946;2488.69;2019-11-13
6852150;784.69;2019-11-13
6852154;42231.71;2019-11-13
6852811;34859.81;2019-11-13
6852360;36823.84;2019-11-13
6934778;2509.40;2016-10-12
6884401;95106.00;2013-08-14
6882255;960.96;2017-12-31
6850839;16775.38;2019-10-21
6884052;125157.85;2019-04-02
6880476;25712.40;2019-09-23
6967232;11960.00;2018-11-05
6877327;10247.76;2017-06-20
6876665;10247.76;2017-06-20
6859536;5896.80;2019-04-29
6854364;2059.26;2018-03-28
6854535;76871.45;2018-03-28
6854518;78392.95;2018-03-28
6856001;67554.37;2018-03-28
6854378;22983.00;2019-10-31
6856240;84000.23;2017-11-30
7008930;1805827.66;2018-12-28
6857439;2312.93;2019-05-10
6857832;16420.20;2018-10-26
6877438;36096.00;2017-11-02
7003827;278542.21;2018-09-19
6849614;77602.50;2016-03-25
6877598;10456.92;2017-06-20
6876744;1819.01;2017-06-20
6878078;80527.85;2017-06-20
6880952;87676.92;2019-05-28
6870558;1231.30;2019-07-01
6856734;1042535.18;2019-05-29
6855718;5147.40;2019-07-03
6855467;46744.04;2019-07-03
6854733;53100.96;2019-07-03
6856011;88551.14;2019-04-26
6883351;86658.28;2019-04-16
6853304;39626.44;2018-09-06
6875403;613150.95;2019-04-13
6854276;91006.41;2017-01-09
6853320;11774.12;2017-11-10
6853947;11647.44;2017-11-10
6854052;82070.79;2017-01-09
6854226;118880.19;2017-01-09
6880210;156111.08;2019-03-13
6852320;2488.69;2019-11-13
6851979;28654.40;2019-11-13
6853709;17573.15;2019-11-30
6881044;33205.34;2019-06-12
6881822;33205.34;2019-06-12
6850366;76.87;2016-03-16
6855503;63156.72;2019-10-16
6856615;56810.51;2019-10-16
6856533;4723.68;2019-07-03
6854699;46429.90;2019-07-03
6853519;34348.00;2018-05-05
6853369;34625.00;2018-05-05
6853315;24237.50;2018-05-05
6853372;162567.80;2017-11-29
6848314;6753.75;2018-01-17
6849400;9995.55;2018-01-17
6866049;64737.79;2019-04-11
6861858;45984.21;2019-09-20
6860720;38960.53;2019-09-03
6883947;9650.65;2020-02-11
6871010;17114.71;2019-04-12
6854858;3315.84;2017-11-29
6855100;77196.72;2017-11-29
6879240;94196.51;2019-03-13
6877044;83684.37;2019-03-13
6878564;67287.66;2017-12-13
6866822;50245.44;2019-05-22
6867706;30385.71;2019-05-22
6867641;45716.64;2019-05-22
6868066;37720.16;2019-05-22
6870386;1213.19;2017-10-23
6867700;18761.88;2018-10-11
6868253;18761.88;2018-10-11
6870536;6273.53;2017-11-29
6855271;59954.46;2018-02-02
6854332;7974234.16;2018-02-02
6849392;26956.32;2019-08-08
6868022;3207.50;2018-04-26
6868338;45302.34;2019-05-22
6867651;38085.91;2019-05-22
6865023;26879.25;2019-05-22
6826461;7918.44;2016-11-25
6826599;98826.00;2019-08-15
6826667;107679.00;2019-08-15
6859250;116398.93;2017-12-20
6859251;116398.93;2017-12-20
6877449;45223.14;2019-04-01
6876928;149835.33;2019-10-23
6877103;72151.69;2016-12-30
6858386;118525.25;2017-12-20
6857255;106616.25;2018-01-04
6871462;82336.14;2018-01-02
6876612;74025.00;2016-05-30
6867093;2000.00;2016-12-22
6870881;30712.35;2019-05-15
6871602;236676.89;2017-01-25
6864805;67156.29;2016-12-30
6866807;44207.04;2019-05-22
6867625;44710.24;2019-05-22
6866219;45716.64;2019-05-22
6826375;7757.00;2016-11-25
6826410;7757.00;2016-11-25
6826415;7178.36;2016-11-25
6826427;9085.77;2016-11-25
6826508;7825.61;2016-11-25
6826511;7841.75;2016-11-25
6856953;8039.21;2019-05-03
6848280;6753.75;2018-01-17
6868755;64532.65;2017-12-29
6871324;77302.59;2017-12-29
6949634;66093.38;2018-12-05
7072343;47739.12;2018-04-24
7294028;1028.00;2019-12-05
7225897;88283.51;2018-11-08
6948833;870.00;2019-04-01
6825585;4824.71;2019-03-24
7226931;1424571.10;2017-12-29
7295377;38164.42;2018-12-03
7295372;29162.62;2018-12-03
6948736;6118.58;2019-12-31
6880231;27305.44;2019-08-21
6880314;38752.37;2019-06-12
6884998;93233.95;2019-10-31
6857959;4442.88;2019-12-17
6857975;110887.14;2017-11-30
6859874;4113.75;2019-04-10
6856082;116096.35;2019-04-01
6872326;130129.74;2018-04-24
6874104;61188.66;2019-03-25
6850751;74627.25;2019-09-30
7009889;49810.64;2019-08-05
6878273;781288.57;2018-05-31
6878942;19230.00;2019-10-07
6879606;16324.56;2019-03-25
6879076;20739.86;2018-08-28
6850098;87872.40;2019-03-31
7015138;269253.24;2019-04-17
6948921;101868.75;2019-11-30
6868640;2336.20;2017-12-06
6864411;41263.60;2018-04-26
6877893;1523.36;2019-11-30
6867033;57982.72;2019-10-17
6848118;8240.39;2018-01-17
6848123;7436.29;2018-01-17
6849077;8240.39;2018-01-17
6849781;7364.38;2018-01-17
6868204;47635.01;2019-11-30
6869277;47635.01;2019-11-30
6869288;50258.05;2019-11-30
6880460;33205.34;2019-06-12
6876969;529224.74;2019-09-06
6879002;151599.87;2019-12-31
6854051;70938.14;2017-01-09
6856167;99823.40;2017-01-09
6866365;2499.51;2019-04-09
6873551;96906.23;2019-04-24
7295369;5054.40;2018-12-03
7297181;143084.84;2019-12-24
7297176;155046.84;2019-11-05
7297151;952069.65;2011-07-13
7298234;76287.91;2013-04-10
6880250;156111.08;2019-03-13
