ID HAYA;ID SERVICER;ID INMUEBLE BS
7054498;4716K;B/AL/1386/1/VN/03/0001
7054499;4667K;B/AL/1387/1/VN/03/0001
7054500;4672K;B/AL/1388/1/VN/03/0001
7054501;4680K;B/AL/1389/1/VN/03/0001
7054502;4719K;B/AL/1390/1/VN/03/0001
7054503;4678K;B/AL/1391/1/VN/03/0001
7054504;4677K;B/AL/1392/1/VN/03/0001
7054505;4675K;B/AL/1394/1/VN/03/0001
7054506;4721K;B/AL/1395/1/VN/03/0001
7054507;4670K;B/AL/1396/1/VN/03/0001
7054508;4723K;B/AL/1397/1/VN/03/0001
7054509;4679K;B/AL/1398/1/VN/03/0001
7054510;4725K;B/AL/1399/1/VN/03/0001
7054511;4728K;B/AL/1400/1/VN/03/0001
7054512;4729K;B/AL/1401/1/VN/03/0001
7054513;4674K;B/AL/1402/1/VN/03/0001
7054514;4731K;B/AL/1403/1/VN/03/0001
7054515;4733K;B/AL/1404/1/VN/03/0001
7054516;4738K;B/AL/1406/1/VN/03/0001
7054517;4740K;B/AL/1407/1/VN/03/0001
7054518;4742K;B/AL/1408/1/VN/03/0001
7054519;4744K;B/AL/1409/1/VN/03/0001
7054520;4745K;B/AL/1410/1/VN/03/0001
7054521;4748K;B/AL/1411/1/VN/03/0001
7054522;4751K;B/AL/1412/1/VN/03/0001
7054523;4753K;B/AL/1413/1/VN/03/0001
7054524;4756K;B/AL/1414/1/VN/03/0001
7054525;4687K;B/AL/1415/1/VN/03/0001
7054526;4689K;B/AL/1416/1/VN/03/0001
7054527;4692K;B/AL/1417/1/VN/03/0001
7054528;4697K;B/AL/1418/1/VN/03/0001
7054529;4699K;B/AL/1419/1/VN/03/0001
7054530;4700K;B/AL/1420/1/VN/03/0001
7054531;4701K;B/AL/1421/1/VN/03/0001
7054532;4703K;B/AL/1422/1/VN/03/0001
7054533;4705K;B/AL/1423/1/VN/03/0001
7054534;4709K;B/AL/1424/1/VN/03/0001
7054535;4734K;B/AL/1428/1/VN/03/0001
7054536;4682K;B/AL/1430/1/VN/03/0001
7054537;4681K;B/AL/1431/1/VN/03/0001
7054538;4767K;B/AL/1438/1/VN/04/0002
7054539;4743K;B/AL/1439/1/VN/04/0001
7054540;4746K;B/AL/1440/1/VN/04/0001
7054541;4708K;B/AL/1447/1/VN/03/0001
7054542;4710K;B/AL/1448/1/VN/03/0001
7054543;4711K;B/AL/1449/1/VN/03/0001
7054544;4712K;B/AL/1450/1/VN/03/0001
7054545;4714K;B/AL/1451/1/VN/03/0001
7054546;4715K;B/AL/1452/1/VN/03/0001
7054547;4718K;B/AL/1453/1/VN/03/0001
7054548;4720K;B/AL/1454/1/VN/03/0001
7054549;4722K;B/AL/1455/1/VN/03/0001
7054550;4724K;B/AL/1456/1/VN/03/0001
7054551;4727K;B/AL/1457/1/VN/03/0001
7054552;4704K;B/AL/1458/1/VN/03/0001
7054553;4706K;B/AL/1459/1/VN/03/0001
7054554;4707K;B/AL/1460/1/VN/03/0001
7054555;4666K;B/AL/1461/1/VN/03/0001
7054556;4664K;B/AL/1462/1/VN/03/0001
7054557;4730K;B/AL/1463/1/VN/03/0001
7054558;4673K;B/AL/1464/1/VN/03/0001
7054559;4671K;B/AL/1465/1/VN/03/0001
7054560;4669K;B/AL/1466/1/VN/03/0001
7054561;4668K;B/AL/1467/1/VN/03/0001
7054562;4694K;B/AL/1468/1/VN/04/0001
7054563;4696K;B/AL/1469/1/VN/04/0001
7054564;4770K;B/AL/1472/1/VN/04/0001
7054565;4772K;B/AL/1474/1/VN/04/0001
7054566;4684K;B/AL/1475/1/VN/04/0001
7054567;4686K;B/AL/1476/1/VN/04/0001
7054568;4691K;B/AL/1478/1/VN/04/0001
7054569;4693K;B/AL/1479/1/VN/04/0001
7054570;4769K;B/AL/1480/1/VN/04/0001
7054571;4736K;B/AL/1482/1/VN/03/0001
7054572;4702K;B/AL/1483/1/VN/03/0001
7054573;4713K;B/AL/1484/1/VN/03/0001
7054574;4717K;B/AL/1485/1/VN/03/0001
7054575;4774K;B/AL/1488/1/VN/04/0001
7054576;4775K;B/AL/1489/1/VN/04/0001
7054577;4777K;B/AL/1490/1/VN/04/0001
7054578;4783K;B/AL/1491/1/VN/04/0001
7054579;4785K;B/AL/1492/1/VN/04/0001
7054580;4786K;B/AL/1493/1/VN/04/0001
7054581;4787K;B/AL/1494/1/VN/04/0001
7054582;4790K;B/AL/1495/1/VN/04/0001
7054583;4762K;B/AL/1496/1/VN/04/0001
7054584;4768K;B/AL/1499/1/VN/04/0001
7054585;8280K;B/AL/1509/1/VN/03/0001
7054586;8281K;B/AL/1509/1/VN/03/0002
7054587;3930K;B/AL/1515/1/VN/01/0001
7054588;3931K;B/AL/1516/1/VN/01/0001
7054589;4818K;B/AL/1521/1/VN/03/0001
7054590;4003K;B/AL/1522/1/VN/03/0001
7054591;4004K;B/AL/1522/1/VN/03/0002
7054592;4005K;B/AL/1523/1/VN/03/0001
7054593;4008K;B/AL/1523/1/VN/03/0004
7054594;4009K;B/AL/1523/1/VN/03/0005
7054595;4010K;B/AL/1523/1/VN/03/0006
7054596;4011K;B/AL/1523/1/VN/03/0007
7054597;4012K;B/AL/1523/1/VN/03/0008
7054598;4013K;B/AL/1523/1/VN/03/0009
7054599;5631K;B/AL/1532/1/VN/01/0001
7054600;6269K;B/AL/1556/1/VN/01/0003
7054601;6270K;B/AL/1557/1/VN/03/0001
7054602;13780K;B/AL/1576/1/VN/03/0001
7054603;13781K;B/AL/1577/1/VN/03/0001
7054604;13779K;B/AL/1578/1/VN/03/0001
7054605;13782K;B/AL/1579/1/VN/03/0001
7054606;13783K;B/AL/1580/1/VN/03/0001
7054607;7183K;B/AL/1584/1/VN/02/0001
7054611;5738K;B/AL/1589/1/VN/02/0001
7054612;5739K;B/AL/1589/1/VN/02/0002
7054613;5741K;B/AL/1590/1/VN/02/0002
7054614;5742K;B/AL/1590/1/VN/02/0003
7054608;5734K;B/AL/1588/1/VN/02/0001
7054609;5735K;B/AL/1588/1/VN/02/0002
7054610;5736K;B/AL/1588/1/VN/02/0003
7054615;5926K;B/AL/1594/1/VN/01/0001
7054616;5927K;B/AL/1594/1/VN/01/0002
7054617;5929K;B/AL/1594/1/VN/01/0004
7054618;5928K;B/AL/1594/1/VN/02/0003
7054619;4616K;B/AL/1595/1/VN/01/0001
7054620;4615K;B/AL/1596/1/VN/01/0001
7054621;8260K;B/AL/1598/1/VN/01/0001
7054622;8250K;B/AL/1599/1/VN/01/0001
7054623;8251K;B/AL/1599/1/VN/01/0002
7054624;8252K;B/AL/1599/1/VN/01/0003
7054625;8253K;B/AL/1599/1/VN/01/0004
7054626;8254K;B/AL/1599/1/VN/01/0005
7054627;8255K;B/AL/1599/1/VN/01/0006
7054628;8256K;B/AL/1599/1/VN/01/0007
7054629;8258K;B/AL/1599/1/VN/01/0009
7054630;8259K;B/AL/1599/1/VN/01/0010
7054631;3758K;B/AL/1602/1/VN/03/0001
7054632;3751K;B/AL/1603/1/VN/03/0001
7054633;3752K;B/AL/1604/1/VN/03/0001
7054634;3753K;B/AL/1605/1/VN/03/0001
7054635;3754K;B/AL/1606/1/VN/03/0001
7054636;3755K;B/AL/1607/1/VN/03/0001
7054637;3756K;B/AL/1608/1/VN/03/0001
7054638;3491K;B/AL/1622/1/VN/03/0001
7054639;5198K;B/AL/1626/1/VN/03/0001
7054640;11962K;B/AL/1627/1/VN/03/0001
7054641;3972K;B/AL/1656/1/VN/03/0001
7054642;5074K;B/AL/1657/1/VN/03/0001
7054643;5073K;B/AL/1658/1/VN/03/0001
7054644;5072K;B/AL/1659/1/VN/03/0001
7054645;5247K;B/AL/1660/1/VN/03/0001
7054646;6612K;B/AL/1662/1/VN/01/0022
7054647;6591K;B/AL/1662/1/VN/03/0005
7054648;6593K;B/AL/1662/1/VN/03/0007
7054649;6596K;B/AL/1662/1/VN/03/0009
7054650;6609K;B/AL/1662/1/VN/03/0021
7054651;6611K;B/AL/1663/1/VN/01/0002
7054652;4925K;B/AL/1667/1/VN/03/0001
7054653;4932K;B/AL/1667/1/VN/03/0002
7054654;4938K;B/AL/1667/1/VN/03/0003
7054655;4955K;B/AL/1667/1/VN/03/0004
7054656;4959K;B/AL/1667/1/VN/03/0005
7054657;4973K;B/AL/1667/1/VN/03/0006
7054658;4922K;B/AL/1668/1/VN/03/0001
7054659;4935K;B/AL/1668/1/VN/03/0002
7054660;4946K;B/AL/1668/1/VN/03/0003
7054661;4972K;B/AL/1668/1/VN/03/0005
7054662;4923K;B/AL/1669/1/VN/03/0001
7054663;4936K;B/AL/1669/1/VN/03/0002
7054664;4964K;B/AL/1669/1/VN/03/0003
7054665;4924K;B/AL/1670/1/VN/03/0001
7054666;4937K;B/AL/1671/1/VN/03/0001
7054667;4947K;B/AL/1671/1/VN/03/0002
7054668;4948K;B/AL/1672/1/VN/03/0001
7054669;4981K;B/AL/1672/1/VN/03/0002
7054670;4982K;B/AL/1672/1/VN/03/0003
7054671;4903K;B/AL/1673/1/VN/03/0001
7054672;4908K;B/AL/1673/1/VN/03/0002
7054673;6245K;B/AL/1673/1/VN/03/0003
7054674;4933K;B/AL/1673/1/VN/03/0004
7054675;4939K;B/AL/1673/1/VN/03/0005
7054676;4950K;B/AL/1673/1/VN/03/0006
7054677;4960K;B/AL/1673/1/VN/03/0007
7054678;4965K;B/AL/1673/1/VN/03/0008
7054679;4974K;B/AL/1673/1/VN/03/0009
7054680;4904K;B/AL/1674/1/VN/03/0001
7054681;4909K;B/AL/1674/1/VN/03/0002
7054682;4916K;B/AL/1674/1/VN/03/0003
7054683;4926K;B/AL/1674/1/VN/03/0004
7054684;4934K;B/AL/1674/1/VN/03/0005
7054685;4940K;B/AL/1674/1/VN/03/0006
7054686;4951K;B/AL/1674/1/VN/03/0007
7054687;4961K;B/AL/1674/1/VN/03/0008
7054688;4966K;B/AL/1674/1/VN/03/0009
7054689;4975K;B/AL/1674/1/VN/03/0010
7054690;4905K;B/AL/1675/1/VN/03/0001
7054691;4910K;B/AL/1675/1/VN/03/0002
7054692;4917K;B/AL/1675/1/VN/03/0003
7054693;4927K;B/AL/1675/1/VN/03/0004
7054694;4941K;B/AL/1675/1/VN/03/0005
7054695;4962K;B/AL/1675/1/VN/03/0006
7054696;4967K;B/AL/1675/1/VN/03/0007
7054697;4976K;B/AL/1675/1/VN/03/0008
7054698;4906K;B/AL/1676/1/VN/03/0001
7054699;4911K;B/AL/1676/1/VN/03/0002
7054700;4918K;B/AL/1676/1/VN/03/0003
7054701;4942K;B/AL/1676/1/VN/03/0004
7054702;4949K;B/AL/1676/1/VN/03/0005
7054703;4963K;B/AL/1676/1/VN/03/0006
7054704;4968K;B/AL/1676/1/VN/03/0007
7054705;4900K;B/AL/1677/1/VN/03/0001
7054706;4901K;B/AL/1677/1/VN/03/0002
7054707;4907K;B/AL/1677/1/VN/03/0003
7054708;4912K;B/AL/1677/1/VN/03/0004
7054709;4919K;B/AL/1677/1/VN/03/0005
7054710;4928K;B/AL/1677/1/VN/03/0006
7054711;4943K;B/AL/1677/1/VN/03/0007
7054712;4969K;B/AL/1677/1/VN/03/0008
7054713;4920K;B/AL/1678/1/VN/03/0001
7054714;4929K;B/AL/1678/1/VN/03/0002
7054715;4944K;B/AL/1678/1/VN/03/0003
7054716;4956K;B/AL/1678/1/VN/03/0004
7054717;4970K;B/AL/1678/1/VN/03/0005
7054718;4913K;B/AL/1679/1/VN/03/0001
7054719;4921K;B/AL/1679/1/VN/03/0002
7054720;4930K;B/AL/1679/1/VN/03/0003
7054721;4952K;B/AL/1679/1/VN/03/0004
7054722;4957K;B/AL/1679/1/VN/03/0005
7054723;4971K;B/AL/1679/1/VN/03/0006
7054724;4977K;B/AL/1679/1/VN/03/0007
7054725;4979K;B/AL/1679/1/VN/03/0008
7054726;4902K;B/AL/1680/1/VN/03/0001
7054727;4914K;B/AL/1680/1/VN/03/0002
7054728;4931K;B/AL/1680/1/VN/03/0003
7054729;4945K;B/AL/1680/1/VN/03/0004
7054730;4953K;B/AL/1680/1/VN/03/0005
7054731;4958K;B/AL/1680/1/VN/03/0006
7054732;4987K;B/AL/1681/1/VN/03/0001
7054733;4990K;B/AL/1684/1/VN/03/0001
7054734;4999K;B/AL/1685/1/VN/03/0001
7054735;4996K;B/AL/1686/1/VN/03/0001
7054736;4998K;B/AL/1688/1/VN/03/0001
7054737;5017K;B/AL/1691/1/VN/03/0001
7054738;5019K;B/AL/1692/1/VN/03/0001
7054739;4985K;B/AL/1693/1/VN/03/0001
7054740;4986K;B/AL/1694/1/VN/03/0001
7054741;4991K;B/AL/1695/1/VN/03/0001
7054742;4993K;B/AL/1696/1/VN/03/0001
7054743;4994K;B/AL/1697/1/VN/03/0001
7054744;4995K;B/AL/1698/1/VN/03/0001
7054745;5007K;B/AL/1699/1/VN/03/0001
7054746;5000K;B/AL/1700/1/VN/03/0001
7054747;5001K;B/AL/1701/1/VN/03/0001
7054748;5002K;B/AL/1702/1/VN/03/0001
7054749;5003K;B/AL/1703/1/VN/03/0001
7054750;5004K;B/AL/1704/1/VN/03/0001
7054751;5006K;B/AL/1706/1/VN/03/0001
7054752;5009K;B/AL/1707/1/VN/03/0001
7054753;5010K;B/AL/1708/1/VN/03/0001
7054754;5012K;B/AL/1710/1/VN/03/0001
7054755;5013K;B/AL/1711/1/VN/03/0001
7054756;5015K;B/AL/1713/1/VN/03/0001
7054757;5008K;B/AL/1714/1/VN/03/0001
7054758;600669BA74875;B/AL/1715/1/VN/01/0001
7054759;600669BA74877;B/AL/1715/1/VN/01/0002
7054760;600669BA74879;B/AL/1715/1/VN/01/0003
7054761;600669BA74880;B/AL/1715/1/VN/01/0004
7054762;600669BA74881;B/AL/1715/1/VN/01/0005
7054763;6769K;B/AL/1721/1/VN/03/0088
7054764;6545K;B/AL/1760/1/VN/01/0001
7054765;6544K;B/AL/1761/1/VN/01/0001
7054766;6546K;B/AL/1762/1/VN/01/0001
7054767;6543K;B/AL/1763/1/VN/01/0001
7054768;600688BA65829;B/AL/1774/1/VN/03/0006
7054769;600688BA65830;B/AL/1774/1/VN/03/0007
7054770;600688BA65831;B/AL/1774/1/VN/03/0008
7054771;60068839141;B/AL/1774/1/VN/03/0052
7054772;5652K;B/AL/1776/1/VN/03/0001
7054773;6019K;B/AL/1777/1/VN/01/0001
7054774;6020K;B/AL/1777/1/VN/01/0002
7054775;6021K;B/AL/1777/1/VN/01/0003
7054776;6022K;B/AL/1777/1/VN/01/0004
7054777;6023K;B/AL/1777/1/VN/01/0005
7054778;6024K;B/AL/1777/1/VN/01/0006
7054779;6027K;B/AL/1778/1/VN/03/0001
7054780;6025K;B/AL/1779/1/VN/03/0001
7054781;6026K;B/AL/1780/1/VN/03/0001
7054782;6029K;B/AL/1781/1/VN/03/0001
7054783;6028K;B/AL/1782/1/VN/03/0001
7054784;6315K;B/AL/1783/1/VN/03/0001
7054785;7116K;B/AL/1784/1/VN/03/0001
7054786;7117K;B/AL/1784/1/VN/03/0002
7054787;7119K;B/AL/1784/1/VN/03/0003
7054788;7121K;B/AL/1784/1/VN/03/0004
7054789;7118K;B/AL/1786/1/VN/03/0001
7054790;7120K;B/AL/1786/1/VN/03/0002
7054791;7122K;B/AL/1787/1/VN/03/0001
7054792;7102K;B/AL/1788/1/VN/03/0001
7054793;7103K;B/AL/1788/1/VN/03/0002
7054794;7105K;B/AL/1788/1/VN/03/0003
7054795;7107K;B/AL/1788/1/VN/03/0004
7054796;7111K;B/AL/1788/1/VN/03/0005
7054797;7113K;B/AL/1788/1/VN/03/0006
7054798;7114K;B/AL/1788/1/VN/03/0007
7054799;7115K;B/AL/1789/1/VN/03/0001
7054800;7094K;B/AL/1790/1/VN/03/0001
7054801;7101K;B/AL/1790/1/VN/03/0002
7054802;7095K;B/AL/1791/1/VN/03/0001
7054803;7096K;B/AL/1792/1/VN/03/0001
7054804;7097K;B/AL/1793/1/VN/03/0001
7054805;7098K;B/AL/1794/1/VN/03/0001
7054806;7109K;B/AL/1795/1/VN/03/0001
7054807;7112K;B/AL/1796/1/VN/03/0001
7054808;7099K;B/AL/1797/1/VN/03/0001
7054809;7100K;B/AL/1798/1/VN/03/0001
7054810;7104K;B/AL/1799/1/VN/03/0001
7054811;7106K;B/AL/1800/1/VN/03/0001
7054812;7108K;B/AL/1801/1/VN/03/0001
7054813;5724K;B/AL/1803/1/VN/03/0001
7054814;5726K;B/AL/1806/1/VN/03/0001
7054815;5725K;B/AL/1807/1/VN/03/0001
7054816;5729K;B/AL/1808/1/VN/03/0001
7054817;5720K;B/AL/1809/1/VN/03/0001
7054818;5727K;B/AL/1809/1/VN/03/0002
7054819;5730K;B/AL/1810/1/VN/03/0001
7054820;5721K;B/AL/1811/1/VN/03/0001
7054821;3783K;B/AL/1818/1/VN/01/0001
7054822;3782K;B/AL/1819/1/VN/01/0001
7054823;8734K;B/AL/1825/1/VN/03/0003
7054824;8735K;B/AL/1825/1/VN/03/0004
7054825;8736K;B/AL/1825/1/VN/03/0005
7054826;8737K;B/AL/1825/1/VN/03/0006
7054827;8738K;B/AL/1825/1/VN/03/0007
7054828;7865K;B/AL/1827/1/VN/03/0007
7054829;3847K;B/AL/1829/1/VN/03/0001
7054830;6427K;B/AL/1838/1/VN/04/0001
7054831;6215K;B/AL/1843/1/VN/01/0003
7054832;6155K;B/AL/1846/1/VN/03/0001
7054833;6157K;B/AL/1848/1/VN/03/0001
7054834;6426K;B/AL/1855/1/VN/04/0001
7054835;7906K;B/AL/1865/1/VN/03/0001
7054836;7831K;B/AL/1869/1/VN/01/0001
7054837;4394K;B/AL/1870/1/VN/03/0003
7054838;13814K;B/AL/1871/1/VN/03/0001
7054839;4036K;B/AL/1879/1/VN/03/0001
7054840;4019K;B/AL/1881/1/VN/03/0001
7054842;4021K;B/AL/1883/1/VN/03/0001
7054843;4022K;B/AL/1883/1/VN/03/0002
7054844;4023K;B/AL/1883/1/VN/03/0003
7054845;4024K;B/AL/1883/1/VN/03/0004
7054846;600718BA65059;B/AL/1888/1/VN/03/0005
7054847;4130K;B/AL/1891/1/VN/03/0018
7054848;4090K;B/AL/1892/1/VN/03/0002
7054849;4037K;B/AL/1893/1/VN/03/0005
7054850;4078K;B/AL/1893/1/VN/03/0009
7054851;4026K;B/AL/1897/1/VN/03/0002
7054852;4051K;B/AL/1897/1/VN/03/0006
7054853;4053K;B/AL/1897/1/VN/03/0007
7054854;4055K;B/AL/1897/1/VN/03/0008
7054855;4057K;B/AL/1897/1/VN/03/0009
7054856;4058K;B/AL/1897/1/VN/03/0010
7054857;4075K;B/AL/1897/1/VN/03/0014
7054858;4080K;B/AL/1897/1/VN/03/0016
7054859;4082K;B/AL/1897/1/VN/03/0017
7054841;4020K;B/AL/1882/1/VN/03/0001
7054860;8201K;B/AL/1901/1/VN/03/0001
7054861;8202K;B/AL/1901/1/VN/03/0002
7054862;8203K;B/AL/1901/1/VN/03/0003
7054863;8204K;B/AL/1901/1/VN/03/0004
7054864;8205K;B/AL/1901/1/VN/03/0005
7054865;8206K;B/AL/1901/1/VN/03/0006
7054866;8207K;B/AL/1901/1/VN/04/0007
7054867;5849K;B/AL/1902/1/VN/01/0001
7054868;5851K;B/AL/1902/1/VN/01/0003
7054869;5850K;B/AL/1902/1/VN/02/0002
7054870;4447K;B/AL/1903/1/VN/03/0001
7054871;4448K;B/AL/1903/1/VN/03/0002
7054872;4449K;B/AL/1903/1/VN/03/0003
7054873;4450K;B/AL/1903/1/VN/03/0004
7054874;4451K;B/AL/1903/1/VN/03/0005
7054875;4452K;B/AL/1903/1/VN/03/0006
7054876;4453K;B/AL/1903/1/VN/03/0007
7054877;4454K;B/AL/1903/1/VN/03/0008
7054878;4455K;B/AL/1903/1/VN/03/0009
7054879;4456K;B/AL/1904/1/VN/03/0001
7054880;4457K;B/AL/1905/1/VN/03/0001
7054881;4458K;B/AL/1906/1/VN/03/0001
7054882;4459K;B/AL/1907/1/VN/03/0001
7054883;4460K;B/AL/1908/1/VN/03/0001
7054884;7708K;B/AL/1909/1/VN/01/0001
7054885;7705K;B/AL/1911/1/VN/01/0001
7054886;7706K;B/AL/1912/1/VN/01/0001
7054887;7707K;B/AL/1913/1/VN/01/0001
7054888;5787K;B/AL/1914/1/VN/02/0001
7054889;8511K;B/AL/1915/1/VN/03/0014
7054890;8513K;B/AL/1915/1/VN/03/0016
7054891;8517K;B/AL/1915/1/VN/03/0020
7054892;8531K;B/AL/1915/1/VN/03/0037
7054893;8537K;B/AL/1915/1/VN/03/0043
7054894;8542K;B/AL/1915/1/VN/03/0048
7054895;8543K;B/AL/1915/1/VN/03/0049
7054896;8545K;B/AL/1915/1/VN/03/0051
7054897;8546K;B/AL/1915/1/VN/03/0052
7054898;8553K;B/AL/1915/1/VN/03/0059
7054899;8561K;B/AL/1915/1/VN/03/0067
7054900;8564K;B/AL/1915/1/VN/03/0070
7054901;5297K;B/AL/1939/1/VN/03/0001
7054902;5298K;B/AL/1939/1/VN/03/0002
7054903;5299K;B/AL/1939/1/VN/03/0003
7054904;5288K;B/AL/1942/1/VN/03/0001
7054905;5289K;B/AL/1944/1/VN/03/0001
7054906;5290K;B/AL/1944/1/VN/03/0002
7054907;5292K;B/AL/1944/1/VN/04/0004
7054908;7619K;B/AL/1945/1/VN/01/0001
7054909;7953K;B/AL/1946/1/VN/01/0001
7054910;7954K;B/AL/1947/1/VN/01/0001
7054911;7952K;B/AL/1948/1/VN/01/0001
7054912;5559K;B/AL/1956/1/VN/03/0001
7054913;5560K;B/AL/1956/1/VN/03/0002
7054914;5561K;B/AL/1956/1/VN/03/0003
7054915;5562K;B/AL/1956/1/VN/03/0004
7054916;5563K;B/AL/1956/1/VN/03/0005
7054917;5564K;B/AL/1956/1/VN/03/0006
7054918;5565K;B/AL/1956/1/VN/03/0007
7054919;5567K;B/AL/1956/1/VN/03/0009
7054920;5569K;B/AL/1956/1/VN/03/0011
7054921;5570K;B/AL/1956/1/VN/03/0012
7054922;5571K;B/AL/1956/1/VN/03/0013
7054923;5572K;B/AL/1956/1/VN/03/0014
7054924;5573K;B/AL/1956/1/VN/03/0015
7054925;5574K;B/AL/1956/1/VN/03/0016
7054926;5575K;B/AL/1956/1/VN/03/0017
7054927;5577K;B/AL/1956/1/VN/03/0019
7054928;5578K;B/AL/1956/1/VN/03/0020
7054929;5579K;B/AL/1956/1/VN/03/0021
7054930;6378K;B/AL/1957/1/VN/03/0001
7054931;6379K;B/AL/1958/1/VN/03/0001
7054932;6041K;B/AL/1968/1/VN/03/0001
7054933;6042K;B/AL/1969/1/VN/03/0001
7054934;6043K;B/AL/1970/1/VN/03/0001
7054935;6044K;B/AL/1971/1/VN/03/0001
7054936;6045K;B/AL/1972/1/VN/03/0001
7054937;6046K;B/AL/1973/1/VN/03/0001
7054938;6047K;B/AL/1974/1/VN/03/0001
7054939;6048K;B/AL/1975/1/VN/03/0001
7054940;9359K;B/AL/1979/1/VN/01/0001
7054941;6895K;B/AL/2107/1/VN/01/0001
7054942;6894K;B/AL/2108/1/VN/01/0001
7054943;6316K;B/AL/2109/1/VN/03/0001
7054944;6317K;B/AL/2109/1/VN/03/0002
7054945;6318K;B/AL/2109/1/VN/03/0003
7054946;6319K;B/AL/2109/1/VN/03/0004
7054947;6320K;B/AL/2109/1/VN/03/0005
7054948;6321K;B/AL/2109/1/VN/03/0006
7054949;6322K;B/AL/2109/1/VN/03/0007
7054950;6323K;B/AL/2109/1/VN/03/0008
7054951;6324K;B/AL/2109/1/VN/03/0009
7054952;6325K;B/AL/2109/1/VN/03/0010
7054953;6326K;B/AL/2109/1/VN/03/0011
7054954;6327K;B/AL/2109/1/VN/03/0012
7054955;6850K;B/AL/2109/1/VN/03/0013
7054956;5756K;B/AL/2111/1/VN/02/0001
7054957;13865K;B/AL/2111/1/VN/02/0002
7054958;13866K;B/AL/2111/1/VN/02/0003
7054959;13867K;B/AL/2111/1/VN/02/0004
7054960;13868K;B/AL/2111/1/VN/02/0005
7054961;13869K;B/AL/2111/1/VN/02/0006
7054962;13870K;B/AL/2111/1/VN/02/0007
7054963;5757K;B/AL/2111/1/VN/02/0008
7054964;5758K;B/AL/2111/1/VN/02/0009
7054965;5759K;B/AL/2111/1/VN/02/0010
7054966;5760K;B/AL/2111/1/VN/02/0011
7054967;5761K;B/AL/2111/1/VN/02/0012
7054968;13871K;B/AL/2111/1/VN/02/0013
7054969;13872K;B/AL/2111/1/VN/02/0014
7054970;5762K;B/AL/2111/1/VN/02/0015
7054971;5763K;B/AL/2111/1/VN/02/0016
7054972;5764K;B/AL/2111/1/VN/02/0017
7054973;13873K;B/AL/2111/1/VN/02/0018
7054974;13874K;B/AL/2111/1/VN/02/0019
7054975;13875K;B/AL/2111/1/VN/02/0020
7054976;13876K;B/AL/2111/1/VN/02/0021
7054977;13877K;B/AL/2111/1/VN/02/0022
7054978;13878K;B/AL/2111/1/VN/02/0023
7054979;13879K;B/AL/2111/1/VN/02/0024
7054980;13880K;B/AL/2111/1/VN/02/0025
7054981;5765K;B/AL/2111/1/VN/02/0026
7054982;13881K;B/AL/2111/1/VN/02/0027
7054983;13882K;B/AL/2111/1/VN/02/0028
7054984;13855K;B/AL/2111/1/VN/02/0029
7054985;5766K;B/AL/2111/1/VN/02/0030
7054986;13883K;B/AL/2111/1/VN/02/0031
7054987;13884K;B/AL/2111/1/VN/02/0032
7054988;5767K;B/AL/2111/1/VN/02/0033
7054989;5768K;B/AL/2111/1/VN/02/0034
7054990;13885K;B/AL/2111/1/VN/02/0035
7054991;13864K;B/AL/2111/1/VN/02/0036
7054992;5827K;B/AL/2112/1/VN/02/0001
7054993;5843K;B/AL/2113/1/VN/02/0001
7054994;13862K;B/AL/2114/1/VN/02/0001
7054995;13863K;B/AL/2115/1/VN/02/0001
7054996;5799K;B/AL/2116/1/VN/03/0001
7054997;5800K;B/AL/2116/1/VN/03/0002
7054998;5801K;B/AL/2116/1/VN/03/0003
7054999;5802K;B/AL/2116/1/VN/03/0004
7055000;5803K;B/AL/2116/1/VN/03/0005
7055001;5804K;B/AL/2116/1/VN/03/0006
7055002;5805K;B/AL/2116/1/VN/03/0007
7055003;5806K;B/AL/2116/1/VN/03/0008
7055004;5807K;B/AL/2116/1/VN/03/0009
7055005;5808K;B/AL/2116/1/VN/03/0010
7055006;5809K;B/AL/2116/1/VN/03/0011
7055007;5810K;B/AL/2116/1/VN/03/0012
7055008;5811K;B/AL/2116/1/VN/03/0013
7055009;5812K;B/AL/2116/1/VN/03/0014
7055010;5813K;B/AL/2116/1/VN/03/0015
7055011;5814K;B/AL/2116/1/VN/03/0016
7055012;5815K;B/AL/2116/1/VN/03/0017
7055013;2536K;B/AL/2118/1/VN/03/0005
7055014;2539K;B/AL/2118/1/VN/03/0007
7055015;2540K;B/AL/2118/1/VN/03/0008
7055016;2542K;B/AL/2118/1/VN/03/0010
7055017;2544K;B/AL/2118/1/VN/03/0011
7055018;2547K;B/AL/2118/1/VN/03/0012
7055019;2548K;B/AL/2118/1/VN/03/0013
7055020;2550K;B/AL/2118/1/VN/03/0014
7055021;2552K;B/AL/2118/1/VN/03/0015
7055022;2554K;B/AL/2118/1/VN/03/0016
7055023;2555K;B/AL/2118/1/VN/03/0017
7055024;2560K;B/AL/2118/1/VN/03/0019
7055025;2562K;B/AL/2118/1/VN/03/0021
7055026;2563K;B/AL/2118/1/VN/03/0022
7055027;2567K;B/AL/2118/1/VN/03/0024
7055028;2568K;B/AL/2118/1/VN/03/0025
7055029;2578K;B/AL/2118/1/VN/03/0031
7055030;2579K;B/AL/2118/1/VN/03/0032
7055031;2580K;B/AL/2118/1/VN/03/0033
7055032;2585K;B/AL/2118/1/VN/03/0038
7055033;2587K;B/AL/2118/1/VN/03/0040
