ACT_NUM_ACTIVO|ACT_NUM_ACTIVO_CAIXA|ACT_NUM_ACTIVO_UVEM
6945142|89052041|31270024
6945144|89052022|31269425
6945146|89052051|31270492
6945147|89052066|31270978
6945267|89051687|31246006
6945268|89049026|29766025
6945270|89047369|29186417
6945273|89051106|31191578
6945274|89043518|27875480
6945275|89051717|31247755
6945276|89051565|31231865
6945278|89042362|26740380
6945279|89045332|28692311
6945392|89051720|31247872
6945393|89050968|31173223
6945394|89050506|31095455
6945395|89048916|29739487
6945396|89046261|28988208
6945397|89051677|31245445
6945398|89051544|31227927
6945399|89061082|20447904
6945401|89046258|28988190
6946126|89050956|31172059
6946127|89051520|31221717
6946128|89051859|31256640
6946130|89037594|22072645
6946131|89041089|24998262
6946133|89038721|22835225
6946134|89047558|29207536
6946135|89049682|29972688
6946138|89051862|31256757
6946141|89038718|22835108
6946142|89051553|31228605
6946143|89043888|28104020
6946147|89051047|31183254
6946491|89050871|31152465
6946492|89051817|31253166
6946493|89051112|31192022
6946495|89047143|13510252
6946496|89048391|29383007
6946498|89051698|31246843
6946499|89051303|31198097
6946501|89050944|31170604
6946692|89049927|30110948
6946694|89051102|31190783
6946696|89050229|31028892
6946697|89052083|31272082
6946718|89044375|28430183
6946719|89048441|29406184
6946720|89041954|26493724
6946721|89050574|31106543
6946724|89048444|29406436
6946726|89048155|29287838
6946728|89048447|29406553
6947196|89051906|31260830
6947197|89050982|31175767
6947198|89051533|31225014
6947199|89050980|31175650
6947200|89050874|31153863
6947202|89051048|31183488
6947203|89051900|31260344
6947204|89051460|31209554
6947205|89051903|31260461
6947206|89047061|29138536
6947208|89051788|31251342
6947209|89043052|27352279
6947212|89051791|31251459
6947567|89048164|29289293
6947568|89051800|31252137
6947569|89051650|31242691
6947571|89048089|29280581
6947572|89050477|31091438
6947573|89048316|29361337
6947576|89051104|31190918
6947578|89048092|29280698
6947579|89048158|29288264
6947581|89050331|31071727
6947584|89047880|29258270
6947585|89043527|27876158
6947586|89051336|31202180
6947587|89051654|31242709
6947588|89050487|31093379
6947589|89051881|31259493
6947590|89051954|31264478
6947591|89051998|31268261
6947592|89052189|31277866
6948708|89044465|28443454
6948709|89044471|28443688
6948710|89044463|28443220
6948712|89044484|28455678
6948713|89044468|28443571
6948714|89049401|29849928
6948715|89044474|28443706
6948716|89044460|28443103
6948717|89044458|28443085
6948722|89052169|31275808
6948723|89051597|31235765
6948728|89050687|31126623
6948730|89052167|31275790
6949797|89051483|31212580
6949798|89041356|26144844
6949799|89050594|31110247
6949800|89051455|31209185
6949801|89037639|22124202
6949803|89050651|31120413
6949804|89050886|31158324
6949805|89049020|29765698
6949809|89051020|31180149
6949811|89037641|22124319
6949813|89051512|31215451
6949814|89051944|31263683
6949815|89037637|22124067
6949816|89050892|31158927
6949817|89051016|31179667
6949818|89050821|31144978
6949819|89051947|31263701
6949820|89044032|28244068
6949821|89044892|28593803
6949823|89044895|28593920
6949832|89052001|31268378
6949833|89042810|27226648
6949835|89051617|31237607
6949839|89052322|31290707
6950086|89040560|24192435
6950087|89051536|31225482
6950091|89049872|30060981
6950092|89042620|27116693
6950099|89050853|31150524
6950102|89050962|31172779
6950103|89049877|30061173
6950104|89050329|31041733
6950105|89051659|31243504
6950108|89049879|30061290
6950110|89051926|31262285
6950111|89049875|30061056
6950314|89048367|29379537
6950315|89050500|31095104
6950316|89049680|29971290
6950318|89051611|31236929
6950321|89050502|31095221
6950323|89051629|31240750
6950324|89048119|29282774
6950325|89050888|31158675
6950326|89039514|23904964
6950327|89047890|29258990
6950328|89051030|31181313
6950330|89050999|31178269
6950331|89052155|31275205
6950364|89051571|31232057
6950365|89050942|31170586
6950366|89051574|31232174
6950368|89050355|31075024
6950369|89048662|29450534
6950371|89051496|31213024
6950373|89049628|29951093
6950374|89050357|31075141
6950375|89051100|31190297
6950376|89051668|31245076
6950377|89050601|31111042
6950378|89060880|20381813
6950379|89051333|31201871
6950380|89051568|31231982
6950552|89050235|31029102
6950553|89051500|31213141
6950554|89052231|31281705
6950555|89051587|31233455
6950556|89051811|31252623
6950557|89051503|31213258
6953199|89052182|31277380
6953200|89051865|31258698
6953201|89049293|29840613
6953202|89049307|29841156
6953203|89049277|29839996
6953204|89049310|29841273
6953207|89051312|31198952
6953208|89049286|29840244
6953210|89049315|29841408
6953211|89050738|31133783
6953212|89049313|29841390
6953213|89051960|31264613
6953214|89049283|29840127
6953215|89049296|29840730
6953217|89049304|29841039
6953218|89049298|29840847
6953219|89049301|29840964
6953220|89049318|29841525
6953222|89049274|29839879
6953224|89051317|31199027
6953225|89049287|29840361
6953226|89050736|31133666
6953228|89049290|29840595
6953229|89049280|29840010
6953230|89050741|31133918
6953231|89043575|27879029
6955792|89039737|9494181
6955796|89047759|29246532
6955798|89048951|29747091
6955801|89051987|31267232
6955802|89052192|31278310
6955805|89051371|31203578
6955806|89052222|31280541
6955807|89051990|31267349
6956357|89041928|26487107
6956359|89052088|31272217
6956361|89051820|31253283
6956362|89051665|31244416
6956364|89050845|31149205
6956384|89051091|31189464
6956385|89051740|31248802
6956386|89051772|31250898
6956388|89051604|31236326
6956391|89050430|31083096
6956392|89051435|31206449
6956394|89051849|31256388
6956396|89051258|31193051
6956398|89051965|31265039
6956399|89050353|31074832
6956502|89046677|29070621
6956503|89046674|29070486
6956504|89052197|31278778
6956508|89048168|29289428
6956509|89052176|31276117
6956511|89051703|31247386
6956515|89050047|30158053
6956516|89051074|31187271
6956519|89051067|31185816
6956564|89050770|31137215
6956565|89052279|31285605
6956566|89052225|31281084
6956570|89051072|31187037
6956571|89064635|22005479
6956572|89059284|19884039
6957182|89049891|30089305
6957183|89049476|29877846
6957184|89052330|31291133
6957185|89052314|31290221
6957186|89051844|31255359
6957188|89050862|31151553
6957732|89052263|31283412
6957733|89052286|31286517
6957735|89050931|31169870
6957736|89051753|31249228
6957773|89051400|31204625
6957774|89051342|31202549
6957776|89050937|31170235
6957777|89050810|31142182
6957779|89050901|31159605
6957782|89050550|31104116
6957785|89051309|31198583
6957991|89051825|31253301
6957993|89048152|29287118
6958757|89052382|31294121
6958758|89050812|31142434
6958759|89051884|31259511
6958760|89052607|15960960
6958761|89037756|22152957
6958762|89051831|31253886
6958763|89052617|15961269
6958764|89051853|31256406
6958765|89052614|15961152
6958766|89052611|15961035
6959577|89050521|31097396
6959578|89051305|31198232
6959579|89049947|30123013
6959583|89045583|28796585
6959584|89052327|31291016
6959585|89052440|31297694
6959776|89052420|31296296
6959777|89052424|31296314
6959778|89049453|29875536
6959780|89050392|31079392
6959781|89050496|31094894
6959782|89049447|29875302
6959783|89051614|31237472
6959784|89047666|29229791
6959786|89050755|31134947
6959787|89050381|31077685
6959788|89049450|29875419
6959906|89043399|27529120
6959908|89051255|15512501
6959909|89051257|15512735
6959910|89049712|30015485
6959911|89062568|20995666
6959914|89051855|31256523
6959916|89051724|31247989
6959917|89050727|31131122
6959954|89051909|31260947
6959957|89052311|31289973
6959958|89052414|31295987
6959959|89049630|29961628
6959960|89048327|29374725
6959962|89052370|31293560
6959966|89060608|20331019
6959968|89051538|31226043
6959969|89051441|31206701
6959971|89052347|31292162
6959972|89051427|31206215
6959973|89052289|31286868
6959976|89056530|18930807
6960017|89051421|31205420
6960018|89052488|31300379
6960019|89052472|31299653
6960020|89050271|31034924
6960021|89052485|31300262
6960022|89052510|31301777
6960024|89052466|31299050
6960026|89051941|31263449
6960029|89046238|28970125
6960030|89051001|31178386
6960031|89046241|28970476
6960213|89048993|29755181
6960214|89044598|28537832
6960215|89050517|31096853
6960217|89052481|31300145
6960218|89050514|31096736
6960219|89050569|31105748
6960220|89052341|31291853
6960222|89049622|29929151
6960223|89049834|30036009
6960224|89052157|31275322
6960225|89050291|31036865
6960226|89049936|30111626
6960230|89051058|31184166
6960231|89052160|31275439
6960232|89049953|30141017
6960299|89052550|31304882
6960300|89052213|31279942
6960301|89044517|28461575
6960302|89052475|31299887
6960303|89050207|31025670
6960304|89052367|31293443
6960306|89052541|31304279
6960307|89051809|31252506
6960308|89062147|20813985
6960309|89052479|31299905
6960310|89049581|29903698
6960820|89050974|31173826
6960821|89052535|31303853
6960823|89051282|31195010
6960824|89051464|31210036
6961613|89051275|31194197
6961614|89052453|31298489
6961615|89052566|31306238
6961616|89052408|31295519
6961617|89052451|31298372
6961618|89052557|31305326
6961620|89052456|31298507
6961621|89050997|31177843
6961623|89051517|31221348
6961671|89045647|28813102
6961672|89045644|28813084
6961673|89046901|13407320
6961674|89051877|31259376
6961675|89055252|18081766
6961824|89057409|19316548
6961825|89052641|31312369
6961827|89049189|29806060
6961828|89049983|30148508
6961829|89052658|31314445
6961830|89045275|28686045
6961831|89050418|31082067
6962115|89050560|31104719
6962117|89050565|31105496
6962119|89049323|29842320
6962120|89052682|31316035
6962122|89050546|31103924
6962124|89051098|31190180
6962125|89050548|31104098
6962126|89050566|31105514
6962128|89052385|31294238
6962130|89049326|29842437
6962132|89050552|31104233
6962134|89052105|31273129
6962135|89050554|31104350
6962136|89050556|31104467
6962137|89050562|31104836
6962138|89046387|29015562
6962139|89050558|31104584
6962208|89051840|31254330
6962210|89047564|29207887
6962270|89052668|31315006
6962271|89051084|31188318
6962272|89053686|16515625
6962273|89052460|31298624
6962274|89051984|31267115
6962275|89037420|6578570
6962276|89051043|31183020
6962277|89052405|31295402
6962278|89048399|29383961
6962279|89052494|31300631
6962281|89051045|31183137
6962283|89048402|29384036
6962284|89052463|31298741
6962285|89052688|31316269
6962286|89046496|29032771
6962398|89037719|22138619
6962399|89049929|30111023
6962401|89049716|30022897
6962403|89050995|31177240
6962405|89052758|31328259
6962406|89049041|29768101
6962407|89049718|30023089
6962409|89050899|31159587
6962411|89049694|29997715
6962611|89051912|31261373
6962614|89041258|25104296
6962616|89052685|31316152
6963478|89052738|31325757
6963479|89040170|24091365
6963480|89052699|31318579
6963482|89043253|27473663
6963486|89052569|31306355
6963488|89052547|31304648
6963489|89052822|31333964
6963490|89049430|29856503
6963492|89050709|31128564
6963493|89052102|31272568
6963494|89052618|31309946
6963495|89060463|20265592
6963522|89051076|31187388
6963523|89050745|31134227
6963524|89045460|28747558
6963525|89051287|31195613
6963527|89051289|31195730
6963529|89052282|31286148
6963530|89052563|31305794
6963784|89046283|28999637
6963786|89050263|31033526
6963787|89050343|31073434
6963788|89052163|31275673
6963790|89063772|21612560
6963945|89050071|30162846
6963948|89052391|31294841
6963950|89046971|29113392
6963981|89050051|30159685
6963984|89051995|31267835
6963985|89049548|29893657
6964194|89052588|31308548
6964195|89052598|31309091
6964197|89052791|31330742
6964199|89052794|31330859
6964201|89052867|31337981
6964221|89052497|31300748
6964223|89047248|29175942
6964224|89052803|31331654
6964225|89052447|31298138
6964253|89052816|31333595
6964254|89045983|28855185
6964255|89049897|30102138
6964257|89050479|31091555
6964258|89050512|31096484
6964260|89051701|31247269
6964261|89039166|23025695
6964262|89052621|31310059
6964263|89051505|31213510
6964264|89045986|28855203
6964265|89052637|31312252
6964657|89041057|24882115
6964659|89051638|31242088
6964662|89050458|31087248
6965173|89049149|29804002
6965174|89048143|29286809
6965175|89046522|29039425
6965176|89052717|31321371
6965177|89041679|26308882
6965179|89052848|31336232
6965181|89052677|31315960
6965182|89045862|28833902
6965183|89052828|31334642
6965184|89041676|26308765
6965185|89051028|31180518
6965186|89052304|31289739
6965188|89049525|29888321
6965190|89052308|31289856
6965193|89057561|19348132
6965194|89048139|29286791
6965195|89051109|31191947
6965196|89052885|31339085
6965199|89047877|29258036
6965200|89052873|31338290
6965201|89050764|31136303
6965225|89050630|31119076
6965226|89050818|31143094
6965227|89050639|31119562
6965228|89050607|31113352
6965229|89050620|31114147
6965230|89050634|31119328
6965232|89050628|31118902
6965233|89050958|31172293
6965234|89050617|31113838
6965236|89050636|31119445
6965237|89050626|31118650
6965238|89050622|31114264
6965239|89050624|31114381
6965240|89050632|31119211
6965241|89050613|31113604
6965244|89050618|31114030
6965246|89050609|31113469
6965247|89049649|29964598
6965249|89052870|31338173
6965250|89050611|31113586
6965252|89050615|31113721
6965253|89051714|31247638
6965674|89045907|28838111
6965675|89052584|31307636
6965676|89052914|31341937
6965677|89050341|31073065
6965678|89053147|31353072
6965679|89040745|24680344
6965680|89049398|29849811
6965681|89052655|31314328
6965682|89052851|31336466
6965684|89053452|31377286
6965685|89051918|31261742
6965686|89050320|31041130
6965687|89049575|29901406
6965688|89053446|31376977
6965692|89053460|31377538
6965696|89052888|31339220
6965697|89052108|31273246
6965700|89053499|31379596
6965702|89053485|31378567
6965703|89053506|31380078
6965704|89053467|31377772
6965707|89053473|31378081
6965708|89053464|31377655
6965710|89053481|31378333
6965712|89053500|31379614
6965713|89053470|31377889
6965714|89053492|31379128
6965718|89053496|31379362
6965721|89053477|31378198
6965722|89053503|31379965
6965728|89053520|31381476
6965732|89053531|31382757
6965734|89053518|31381359
6965735|89053539|31383183
6965739|89053557|31383804
6965741|89053525|31381593
6965742|89053526|31382640
6965744|89053545|31383318
6965746|89053511|31381008
6965747|89053541|31383201
6965748|89053547|31383435
6965749|89053554|31383786
6965750|89053536|31383066
6965751|89053534|31382874
6965752|89053550|31383669
6965754|89053606|31386288
6965756|89053602|31386054
6965758|89053564|31384230
6965759|89053595|31385628
6965760|89053579|31384716
6965762|89053570|31384464
6965763|89053561|31384113
6965764|89053608|31386540
6965765|89053621|31387101
6965767|89053567|31384347
6965769|89053587|31385376
6965771|89053589|31385493
6965772|89053576|31384698
6965774|89053582|31385025
6965776|89053592|31385511
6965777|89053618|31386909
6965778|89053624|31387218
6965779|89053573|31384581
6965780|89053612|31386657
6965783|89053585|31385142
6965784|89053600|31385862
