+0000000005095510+0000000000000373                   5200710192008101800000000+000000000000025300000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000014554079+0000000000004103                   1196701011968010100000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000007949518+0000000000004360                   1201110102015060100000000+000000000000227700000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000014552858+0000000000004334                   1197307011974070100000000+000000000000018600000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000015819341+0000000000003244                   4201212122022121120150708+000000000000160500000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005508280+0000000000001556                   4200808252009082420141110+000000000000040000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000008477808+0000000000002655                   4201003012011022820140228+000000000000051700000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   1
+0000000009116354+0000000000001217                   4201006152011061420131011+000000000000037000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000004929597+0000000000000633                   1201101272012012600000000+000000000000061700000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009826231+0000000000003496                   6201201252014012520140210+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009826231+0000000000003497                   4201009012011090120140131+000000000000012900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000010373692+0000000000001785                   4197406012013060120120831+000000000000023500000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009187420+0000000000001161                   4201104012012033120120430+000000000000040000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009099972+0000000000000824                   4200911012010103120121109+000000000000011000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000012942413+0000000000004559                   1201412292015122900000000+000000000000019900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000004286049+0000000000000483                   4201004082011040720120416+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000004286049+0000000000001869                   1201212202013122000000000+000000000000039800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005098129+0000000000000381                   4200211122003111120140205+000000000000027700000000+0000000000000000+0000000000020613                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000005099158+0000000000000450                   6200211122010121220100225+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000005099158+0000000000000455                   1200211122003111100000000+000000000000027800000000+0000000000000000+0000000000020575                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000022760483+0000000000006176                   1201404242019042300000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000008760607+0000000000002578                   4200710012017100120141231+000000000000090000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   1
+0000000008760607+0000000000004547                   1201501012015123100000000+000000000000085000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000012288937+0000000000004124                   1201405012015043000000000+000000000000011100000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000012287773+0000000000004032                   1200606262015062500000000+000000000000008900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009460053+0000000000002731                   4201208012013080120130801+000000000000046600000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009317816+0000000000002680                   1200907102010070900000000+000000000000040000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   1
+0000000016746577+0000000000003694                   4201207012017063020151230+000000000000035000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000011873493+0000000000002699                   4201004052011040420130218+000000000000056900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   1
+0000000013929726+0000000000002531                   1201011022015110200000000+000000000000004700000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   1
+0000000009165633+0000000000001226                   4201102032012020220120913+000000000000032800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000025197635+0000000000006351                   1201606302017062900000000+000000000000013000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009127315+0000000000001183                   4201011012011103120120222+000000000000045000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009890274+0000000000003010                   1200908012010080100000000+000000000000060000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000022872496+0000000000006091                   1201312012016113000000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005095492+0000000000000372                   4200710192008101820110630+000000000000023200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000005095492+0000000000001432                   1201111182012111700000000+000000000000022000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005074032+0000000000000163                   4200710192008101820120824+000000000000023200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000005074032+0000000000001818                   4201210292013102920150312+000000000000022000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000008719614+0000000000002746                   1200612052007120500000000+000000000000092100000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009793473+0000000000001629                   4201103012012022920121231+000000000000041000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005098849+0000000000000449                   1200211122003111100000000+000000000000028600000000+0000000000000000+0000000000020575                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000009826465+0000000000003497                   4201009012011090120140131+000000000000012900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000015695076+0000000000002080                   4198509012100090120141223+000000000000031200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009851395+0000000000001775                   1200902122013021200000000+000000000000040400000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005083988+0000000000000257                   4200710192008101820140512+000000000000023200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000005083988+0000000000004472                   1201412182015121800000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000003908721+0000000000000064                   4200604232007043020110531+000000000000081200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009012296+0000000000000924                   4201011172011111620131213+000000000000038700000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009123046+0000000000000909                   1201010182011101700000000+000000000000045900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000008760589+0000000000002471                   1200801282020012800000000+000000000000157900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009990783+0000000000005847                   1201602262017022500000000+000000000000023000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000011541840+0000000000003129                   4201208132013081320150309+000000000000029900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000015747839+0000000000001960                   4200607012012070120151130+000000000000048400000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   1
+0000000015757384+0000000000002003                   5200912012012120100000000+000000000000025600000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   1
+0000000015493206+0000000000006589                   1201103122012031200000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009998583+0000000000005178                   1201506092016060900000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009858418+0000000000003496                   6201201252014012520140210+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009858418+0000000000003497                   4201009012011090120140131+000000000000012900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005096656+0000000000000431                   4200211122003111120100302+000000000000027100000000+0000000000000000+0000000000000662                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000005096656+0000000000000774                   1201110152013011400000000+000000000000039200000000+0000000000000000+0000000000016882                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000014744346+0000000000004354                   4200706282008062820150128+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000004947502+0000000000000603                   4201010292011102820150228+000000000000059900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000022853229+0000000000006071                   1201202012017013100000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000022876414+0000000000006111                   1200908012016073100000000+000000000000006400000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005089595+0000000000000313                   1200710192008101800000000+000000000000023200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000010749298+0000000000005645                   1201512042016120300000000+000000000000015000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000021602997+0000000000004828                   1201503132016031300000000+000000000000017800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000012292992+0000000000004124                   1201405012015043000000000+000000000000011100000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000012247514+0000000000004307                   1200912192010121900000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000004457382+0000000000000594                   4201010272011102620130531+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009162042+0000000000000952                   4201104012012033120120430+000000000000040800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000007105472+0000000000004914                   1201104052015123100000000+000000000000066400000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009095118+0000000000000833                   1200909012010083100000000+000000000000049800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009862239+0000000000003496                   6201201252014012520140210+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009862239+0000000000003497                   4201009012011090120140131+000000000000012900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000007718296+0000000000002810                   1200605152007051400000000+000000000000011900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   1
+0000000022875502+0000000000006105                   1201203012017022800000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009162762+0000000000001244                   4201102012012013120130618+000000000000036000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000006496785+0000000000004143                   1201409242015092300000000+000000000000075000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000006495036+0000000000000654                   4201012232011122220120528+000000000000008800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000006495036+0000000000005129                   1201505012018043000000000+000000000000037500000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000016467617+0000000000004929                   1201011012011110100000000+000000000000033000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009104364+0000000000001108                   4201012012011113020141014+000000000000054100000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009091101+0000000000001283                   1200906252010062400000000+000000000000047600000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009455788+0000000000001706                   4201203012012073120121001+000000000000050000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009455788+0000000000004218                   1201410012015093000000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000011883056+0000000000002663                   4201004152011041420130531+000000000000054700000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   2                   1
+0000000013912438+0000000000002466                   1200911122014111200000000+000000000000005900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000004447954+0000000000000610                   4201011302011112920130630+000000000000056000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000026403373+0000000000006255                   1201210012013100100000000+000000000000060000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000013009871+0000000000004082                   1201409122015091200000000+000000000000012900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
