+0000000050534570+0000000000037849                  02                  03                                                  +0                   1+0000000006250000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000050212004+0000000000040798                  02                  03                                                  +0                   1+0000000001125000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000002500+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000050212004+0000000000040800                  02                  03                                                  +0                   1+0000000001125000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000002500+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000050212004+0000000000040799                  02                  03                                                  +0                   1+0000000001125000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000002500+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000050212004+0000000000040798                  02                  03                                                  +0                   1+0000000001125000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000002500+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000050212004+0000000000040800                  02                  03                                                  +0                   1+0000000001125000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000002500+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000050212004+0000000000040799                  02                  03                                                  +0                   1+0000000001125000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000002500+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000047211220+0000000000037981                                      03                                                  +0                   1+0000000001000000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000047211220+0000000000037980                                      03                                                  +0                   1+0000000001000000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000047211220+0000000000037981                  01                  03                                                  +0                   1+0000000001000000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000047211220+0000000000037980                  01                  03                                                  +0                   1+0000000001000000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000048441531+0000000000037507                                      03                                                  +0                   1+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000010000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000048590123+0000000000040399                                      03                                                  +0                   1+0000000001400000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000010000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000042765331+0000000000053172                  02                  03                                                  +0                   1+0000000002850000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000042765331+0000000000050404                  02                  03                                                  +0                   1+0000000002850000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000042765331+0000000000053172                  02                  03                                                  +0                   1+0000000002850000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000044768502+0000000000041589                  01                  03                                                  +0                   1+0000000015500000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000010000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000045694826+0000000000053292                  03                  03                                                  +0                   1+0000000005500000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000010000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000046164115+0000000000037681                                      03                                                  +0                   1+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000010000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000041080492+0000000000052953                  02                  03                                                  +0                   1+0000000002825000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000041080492+0000000000049757                  02                  03                                                  +0                   1+0000000002825000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000041080492+0000000000052953                  02                  03                                                  +0                   1+0000000002825000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000041080492+0000000000049757                  02                  03                                                  +0                   1+0000000002825000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000041731301+0000000000043199                  01                  03                                                  +0                   1+0000000001000000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000010000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000042765331+0000000000050404                  02                  03                                                  +0                   1+0000000002850000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000039375390+0000000000051209                  01                  03                                                  +0                   1+0000000005590000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000010000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000040625830+0000000000052815                                      03                                                  +0                   1+0000000042420000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000010000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000040649217+0000000000050064                                      03                                                  +0                   1+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000000000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000040669414+0000000000036813                  02                  03                                                  +0                   1+0000000007700000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000010000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
+0000000040949655+0000000000050459                                      03                                                  +0                   1+0000000004675000+0000000000000000                                                                                                                                                                                                                                                                +0+0000000000005000+1+1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000
