+0000000002566253+0000000000000002                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000003187271+0000000000000003                                                                                                                                                                                                                                      CHALET ADOSADO DE 2 PLANTAS Y 3 DORMITOR+00000003+00000002
+0000000005119852+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005119852+0000000000000002                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000005328315+0000000000000001                                                                                                                                                                                                                                                                    INDUSTRIAL+00000000+00000000
+0000000005387859+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005387859+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005387859+0000000000000003                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000001540547+0000000000000012                                                                                                                                                                                                                                                  PISO DUPLEX DE 2 DORMITORIOS+00000002+00000001
+0000000001169715+0000000000000001                                                                                                                                                                                                                                                     VIVIENDA DE 3 DORMITORIOS+00000000+00000000
+0000000001169715+0000000000000002                                                                                                                                                                                                                                                     VIVIENDA DE 2 DORMITORIOS+00000000+00000000
+0000000001169715+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000001183567+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000001169715+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000001160985+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000001196604+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000001875323+0000000000000004                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000001
+0000000001841312+0000000000000004                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000000
+0000000001840985+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000001795479+0000000000000002                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000001
+0000000003012534+0000000000000001                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000003012534+0000000000000002                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000003012534+0000000000000004                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000003044955+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000003044955+0000000000000002                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000005177647+0000000000000002                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000005240806+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005244337+0000000000000001                                                                                                                                                                                                                                      CHALET ADOSADO DE 1 PLANTA  Y 3 DORMITOR+00000003+00000001
+0000000005875534+0000000000000001                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000000
+0000000000866419+0000000000000001                                                                                                                                                                                                                                      CHALET ADOSADO DE 3 PLANTAS Y 4 DORMITOR+00000004+00000003
+0000000000863431+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000001465416+0000000000000004                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000001465416+0000000000000003                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000863431+0000000000000003                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000000863431+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000001652209+0000000000000002                                                                                                                                                                                                                                      CHALET ADOSADO DE 4 PLANTAS Y 3 DORMITOR+00000003+00000004
+0000000004853008+0000000000000003                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005020311+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000005023047+0000000000000001                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000005023047+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005023047+0000000000000003                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005023047+0000000000000004                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000005180808+0000000000000001                                                                                                                                                                                                                                      CHALET ADOSADO DE 1 PLANTA  Y 3 DORMITOR+00000003+00000001
+0000000005206622+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005206622+0000000000000002                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005206622+0000000000000003                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000005623104+0000000000000001                                                                                                                                                                                                                                      CHALET ADOSADO DE 1 PLANTA  Y 3 DORMITOR+00000003+00000001
+0000000000718146+0000000000000001                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000000711375+0000000000000003                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000000718146+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000865021+0000000000000006                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000000865021+0000000000000007                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000000866302+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000866302+0000000000000005                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000000865021+0000000000000005                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000000865021+0000000000000004                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000000865021+0000000000000003                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000865021+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000865021+0000000000000001                                                                                                                                                                                                                                                         PISO DE 4 DORMITORIOS+00000004+00000001
+0000000001847387+0000000000000001                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000000866302+0000000000000002                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000000866302+0000000000000003                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000000866302+0000000000000004                                                                                                                                                                                                                                                  PISO DUPLEX DE 2 DORMITORIOS+00000002+00000002
+0000000000879186+0000000000000001                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000000889721+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000000
+0000000000889721+0000000000000003                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000000889721+0000000000000004                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000001302903+0000000000000002                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000001302903+0000000000000006                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000001302903+0000000000000003                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000892747+0000000000000002                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000000
+0000000000892747+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000000
+0000000001302903+0000000000000005                                                                                                                                                                                                                                                  PISO DUPLEX DE 3 DORMITORIOS+00000003+00000002
+0000000001302903+0000000000000004                                                                                                                                                                                                                                                  PISO DUPLEX DE 2 DORMITORIOS+00000002+00000002
+0000000002044198+0000000000000003                                                                                                                                                                                                                                                                  APARCAMIENTO+00000000+00000000
+0000000002044198+0000000000000004                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000001
+0000000002099560+0000000000000001                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000002099560+0000000000000002                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000000
+0000000002099560+0000000000000003                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000002085873+0000000000000002                                                                                                                                                                                                                                      CHALET ADOSADO DE 3 PLANTAS Y 4 DORMITOR+00000004+00000003
+0000000002656362+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004488307+0000000000000001                                                                                                                                                                                                                                      CHALET ADOSADO DE 2 PLANTAS Y 2 DORMITOR+00000002+00000002
+0000000004488307+0000000000000002                                                                                                                                                                                                                                      CHALET ADOSADO DE 1 PLANTA  Y 2 DORMITOR+00000002+00000001
+0000000004488307+0000000000000004                                                                                                                                                                                                                                      CHALET ADOSADO DE 2 PLANTAS Y 4 DORMITOR+00000004+00000002
+0000000004488307+0000000000000005                                                                                                                                                                                                                                      CHALET ADOSADO DE 1 PLANTA  Y 1 DORMITOR+00000001+00000001
+0000000004983628+0000000000000001                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000000
+0000000004983628+0000000000000002                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000000
+0000000004983628+0000000000000003                                                                                                                                                                                                                                                              DE 3 DORMITORIOS+00000003+00000000
+0000000004983628+0000000000000004                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000000
+0000000005191265+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005191265+0000000000000002                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000005191265+0000000000000003                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005230874+0000000000000001                                                                                                                                                                                                                                      CHALET ADOSADO DE 3 PLANTAS Y 3 DORMITOR+00000003+00000003
+0000000005231786+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005231786+0000000000000002                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005727981+0000000000000001                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000005727981+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000883493+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000000
+0000000000878391+0000000000000001                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000000878391+0000000000000002                                                                                                                                                                                                                                                         PISO DE 4 DORMITORIOS+00000004+00000001
+0000000000878391+0000000000000003                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000000878391+0000000000000004                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000878391+0000000000000005                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000000863179+0000000000000001                                                                                                                                                                                                                                                      COSTA DEL SOL 22 GARAJES+00000000+00000000
+0000000000863314+0000000000000001                                                                                                                                                                                                                                                                       Garajes+00000000+00000000
+0000000000879204+0000000000000005                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000001
+0000000000883511+0000000000000001                                                                                                                                                                                                                                                         PISO DE 4 DORMITORIOS+00000004+00000001
+0000000000883511+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000001333809+0000000000000004                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000001179494+0000000000000002                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000884530+0000000000000003                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005180673+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005180925+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005180925+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005180925+0000000000000003                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000005190956+0000000000000001                                                                                                                                                                                                                                      CHALET ADOSADO DE 1 PLANTA  Y 5 DORMITOR+00000005+00000001
+0000000005190956+0000000000000002                                                                                                                                                                                                                                      CHALET ADOSADO DE 1 PLANTA  Y 4 DORMITOR+00000004+00000001
+0000000005230630+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000005230630+0000000000000002                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000005230630+0000000000000003                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000005230630+0000000000000004                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000005230630+0000000000000005                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005236364+0000000000000004                                                                                                                                                                                                                                      CASA UNIFAMILIAR DE 2 PLANTAS Y 3 DORMIT+00000003+00000002
+0000000005236967+0000000000000001                                                                                                                                                                                                                                                  PISO DUPLEX DE 2 DORMITORIOS+00000002+00000002
+0000000006627023+0000000000000001                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000006627023+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000006627023+0000000000000003                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000787136+0000000000000001                                                                                                                                                                                                                                                                  APARTAMENTOS+00000000+00000000
+0000000000787136+0000000000000002                                                                                                                                                                                                                                                               DOS DORMITORIOS+00000000+00000000
+0000000000879069+0000000000000003                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000000879069+0000000000000004                                                                                                                                                                                                                                                  PISO DUPLEX DE 2 DORMITORIOS+00000002+00000003
+0000000000862384+0000000000000001                                                                                                                                                                                                                                                                       GARAJES+00000000+00000000
+0000000000871152+0000000000000001                                                                                                                                                                                                                                      CHALET ADOSADO DE 2 PLANTAS Y 4 DORMITOR+00000004+00000002
+0000000000879069+0000000000000002                                                                                                                                                                                                                                                         PISO DE 4 DORMITORIOS+00000004+00000001
+0000000000872433+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000866536+0000000000000001                                                                                                                                                                                                                                      CHALET AISLADO DE 4 PLANTAS Y 4 DORMITOR+00000004+00000004
+0000000000862384+0000000000000002                                                                                                                                                                                                                                                         GARAJES CON TRASTEROS+00000000+00000000
+0000000001211378+0000000000000004                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000889955+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
