|---------1------|---------2---------|---3---|---4---|-------5-------|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------6----------|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------7----------
+0000000000202046                    2015102900000000+000000000000000                                                                                                                                                                                                                                                     Otros                                                                                                                                                                                                                                                      1721
+0000000000203381                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203434                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203602                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203605                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203613                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203622                    2403201500      +0000000000000000                                                                                                                                                                                                                                                Pinos XXI                                                                                                                                                                                                                                                          
+0000000000203634                    0807201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2395
+0000000000203785                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203823                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203824                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203830                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203882                    2407201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1518
+0000000000203988                    2403201500      +0000000000000000                                                                                                                                                                                                                                                Pinos XXI                                                                                                                                                                                                                                                          
+0000000000204010                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204029                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204144                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204145                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204153                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204170                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204258                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204277                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204349                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204365                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204368                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204380                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204436                    1305201500      +0000000000000000                                                                                                                                                                                                                                          Gtrez. Labrador                                                                                                                                                                                                                                                       745
+0000000000204460                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204550                    0906201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2170
+0000000000204607                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204613                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204618                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000933941                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000940694                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000943112                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000065175                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000065205                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000068280                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000094945                    2509201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1823
+0000000000101289                    2509201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1823
+0000000000141145                    2509201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      2808
+0000000000144567                    2310201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      2073
+0000000000147250                    2309201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      7684
+0000000000149712                    2112201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1152
+0000000000158804                    2603201500      +0000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                955
+0000000000159077                    2112201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1152
+0000000000162731                    2711201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1536
+0000000000175919                    2711201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1536
+0000000000179591                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000199890                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000203283                    2403201500      +0000000000000000                                                                                                                                                                                                                                                Pinos XXI                                                                                                                                                                                                                                                          
+0000000000203362                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203364                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203370                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203388                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203394                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203415                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203418                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203423                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000062597                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000065204                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000067681                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000095154                    2509201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1823
+0000000000101290                    2509201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1823
+0000000000141575                    2112201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1152
+0000000000144315                    3009201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      6702
+0000000000144527                    2309201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      7684
+0000000000147249                    2309201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      7684
+0000000000173000                    2311201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      8106
+0000000000178884                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000180022                    1011201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      7739
+0000000000198858                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000199607                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000202804                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000202811                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000202813                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000202827                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1111
+0000000000203361                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203391                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203582                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
