Num_Gasto|Partida_Presupuestaria|Cuenta_contable
11383907|G011339|6220000000
11383907|G011339|6220000000
11383908|G011339|6220000000
11383908|G011339|6220000000
11383909|G011339|6220000000
11383909|G011339|6220000000
11383910|G011339|6220000000
11383910|G011339|6220000000
11383911|G011339|6220000000
11383911|G011339|6220000000
11383912|G011339|6220000000
11383912|G011339|6220000000
11383913|G011339|6220000000
11383913|G011339|6220000000
11383917|G011339|6220000000
11383917|G011339|6220000000
11383918|G011339|6220000000
11383918|G011339|6220000000
11383919|G011339|6220000000
11383919|G011339|6220000000
11383920|G011339|6220000000
11383920|G011339|6220000000
11383921|G011339|6220000000
11383921|G011339|6220000000
11383922|G011339|6220000000
11383922|G011339|6220000000
11383923|G011339|6220000000
11383923|G011339|6220000000
11383928|G011339|6220000000
11383928|G011339|6220000000
11383929|G011339|6220000000
11383929|G011339|6220000000
11383931|G011339|6220000000
11383931|G011339|6220000000
11383971|G011339|6220000000
11383971|G011339|6220000000
11383972|G011339|6220000000
11383972|G011339|6220000000
11383973|G011339|6220000000
11383973|G011339|6220000000
11383974|G011339|6220000000
11383974|G011339|6220000000
11383975|G011339|6220000000
11383975|G011339|6220000000
11383976|G011339|6220000000
11383976|G011339|6220000000
11383977|G011339|6220000000
11383977|G011339|6220000000
11383978|G011339|6220000000
11383978|G011339|6220000000
11383979|G011339|6220000000
11383979|G011339|6220000000
11383980|G011339|6220000000
11383980|G011339|6220000000
11383981|G011339|6220000000
11383981|G011339|6220000000
11383982|G011339|6220000000
11383982|G011339|6220000000
11383983|G011339|6220000000
11383983|G011339|6220000000
11383984|G011339|6220000000
11383984|G011339|6220000000
11383985|G011339|6220000000
11383985|G011339|6220000000
11383986|G011339|6220000000
11383986|G011339|6220000000
11383987|G011339|6220000000
11383987|G011339|6220000000
11383988|G011339|6220000000
11383988|G011339|6220000000
11383989|G011339|6220000000
11383989|G011339|6220000000
11383990|G011339|6220000000
11383990|G011339|6220000000
11383991|G011339|6220000000
11383991|G011339|6220000000
11383992|G011339|6220000000
11383992|G011339|6220000000
11383993|G011339|6220000000
11383993|G011339|6220000000
11383994|G011339|6220000000
11383994|G011339|6220000000
11383995|G011339|6220000000
11383995|G011339|6220000000
11383996|G011339|6220000000
11383996|G011339|6220000000
11383997|G011339|6220000000
11383997|G011339|6220000000
11383998|G011339|6220000000
11383998|G011339|6220000000
11383999|G011339|6220000010
11383999|G011339|6220000010
11384010|G011339|6220000000
11384010|G011339|6220000000
11384011|G011339|6220000000
11384011|G011339|6220000000
11384012|G011339|6220000000
11384012|G011339|6220000000
11384013|G011339|6220000000
11384013|G011339|6220000000
11384014|G011339|6220000000
11384014|G011339|6220000000
11384015|G011339|6220000000
11384015|G011339|6220000000
11384016|G011339|6220000000
11384016|G011339|6220000000
11384017|G011339|6220000000
11384017|G011339|6220000000
11384018|G011339|6220000000
11384018|G011339|6220000000
11384262|G011339|6220000000
11384262|G011339|6220000000
11384266|G011339|6220000010
11384266|G011339|6220000010
11384273|G011339|6220000000
11384273|G011339|6220000000
11384274|G011339|6220000000
11384274|G011339|6220000000
11384275|G011339|6220000000
11384275|G011339|6220000000
11384276|G011339|6220000000
11384276|G011339|6220000000
11384277|G011339|6220000000
11384277|G011339|6220000000
11384278|G011339|6220000000
11384278|G011339|6220000000
11384285|G011339|6220000000
11384285|G011339|6220000000
11384286|G011339|6220000000
11384286|G011339|6220000000
11384289|G011339|6220000000
11384289|G011339|6220000000
11384291|G011339|6220000010
11384291|G011339|6220000010
11384292|G011339|6220000010
11384292|G011339|6220000010
11384293|G011339|6220000010
11384293|G011339|6220000010
11385613|G011339|6220000000
11385614|G011339|6220000010
11385762|G011339|6220000000
11385763|G011339|6220000000
11385764|G011339|6220000000
11385765|G011339|6220000000
11385766|G011339|6220000000
11385767|G011339|6220000000
11385768|G011339|6220000000
11385772|G011339|6220000000
11385950|G011339|6220000000
